Par_wo_1,Par_wo_2,Par_wo_3,Par_Ac_1,Par_Ac_2,Par_Ac_3,ATS_wo_1,ATS_wo_2,ATS_wo_3,ATS_Ac_1,ATS_Ac_2,ATS_Ac_3,Gene,Gene_id
,,,,,,,,,,,,COX1,
,,,,,,,,,,,,COX2,
,,,,,,,,,,,,COX3,
52.7876071835488,59.5361439666548,77.396726956394,79.8488712658956,90.8402052026014,79.5285532628363,204.101133878598,220.325921952581,189.879117104226,134.225273076435,182.121390875094,103.041637647518,PAPLA_00018,gene_27
168.920342987356,132.061992071489,146.086322130194,85.991092132503,82.8542530968782,73.6808655229218,119.777660726877,83.4567886184018,65.6591339519285,63.3543288920775,44.7839485758428,110.55509039265,PAPLA_00034,gene_53
1257.30482564453,1187.47545329855,1201.58418599802,1498.70189145219,1337.64697770864,1387.0715319077,1291.68229327864,1316.94812439838,1175.6534119771,1327.21950017979,1338.54246298908,1288.02047059398,PAPLA_00035,gene_54
2231.47612185002,2106.49702107473,2109.06080956174,3607.53105565405,3808.30091041675,3530.83385736033,3468.76105465035,3814.80980774715,3457.75195960358,4603.38996542942,4605.78031131113,4782.84934747232,PAPLA_00036,gene_55
118.052285155936,81.1856508636202,70.6245133477095,35.8296217218762,37.9332725021852,38.5947390834352,83.3652518659063,72.6074060980096,106.474271273398,82.6827682150841,58.7167325772162,65.4743739218607,PAPLA_00042,gene_66
1752.54855849382,1979.84740572749,1962.97448743154,2406.72687623232,2516.57315731602,2417.43411168063,2680.1449364246,2707.33822278095,2646.77292673787,2398.87408042205,2610.40660254302,2618.97495687443,PAPLA_00048,gene_74
61.4255792681295,43.2990137939308,46.4380361738364,29.6874008552689,28.9490763832466,49.1205770152812,39.2870727184156,54.2469126019612,47.9134220730289,28.99265898451,45.7791474330838,39.7139645099811,PAPLA_00061,gene_96
1353.28229325098,1368.24883588821,1388.30378978032,1551.93447229613,1502.35723988918,1399.93644493551,1585.85622802385,1790.14811586472,1764.81104635656,1703.05026479381,1670.93888130756,1687.30681647812,PAPLA_00064,gene_100
1974.25650866472,1657.2697529627,1714.33750208413,2344.28096408847,2427.72944013985,2309.8366572662,1812.95467276201,1949.55058212587,1842.89217862372,2469.74502460641,2868.16310656842,2828.27828334595,PAPLA_00090,gene_131
9854.00659915446,9613.46353759748,10305.3741942439,9780.46302659445,10058.3066771584,9622.95494480319,10132.231876208,10571.471414293,10060.0440641482,8508.80851086139,9946.01737926608,9437.9699982774,PAPLA_00094,gene_135
15416.8606216244,15984.9134173744,14222.6160373244,3490.82885918851,3121.50902932456,4603.29978886064,2307.39685624256,1619.89626708318,2198.69370179566,1366.95018101042,1063.86757839058,1251.52655726048,PAPLA_00102,gene_144
302.329022960325,269.536360867219,311.521825999486,271.281421608492,242.573295211342,197.651845609108,642.966482781875,741.930850817592,625.53634373121,833.27049525851,702.610393212112,753.491975297479,PAPLA_00107,gene_148
1351.36274389885,1450.51696209668,1382.49903525859,1636.90186095086,1639.11666969969,1574.19753958496,972.59460510224,1045.71356138857,1208.48297895306,812.868253750892,939.467721235459,891.954175886332,PAPLA_00114,gene_156
17465.0197803461,15893.9854884071,14549.6172087151,12357.1246801362,10911.8053084575,12558.4941902402,3682.4444013871,3291.53574310977,3545.59323340414,3969.84667650865,4106.19048497617,4156.01271844991,PAPLA_00120,gene_161
14671.1156983223,13272.2302031846,11755.5953655893,12003.9469803063,10146.1521503213,15221.5311869973,3780.18297254023,2507.04193009679,2950.22459986706,4182.45950906172,2833.33114656499,3406.81414472108,PAPLA_00121,gene_162
1772.70382669117,1857.52769175963,1827.53021525785,1800.69441739372,2007.46871057617,1805.76597408558,1362.59066842895,1482.19256586282,1381.50366977233,1609.62947473261,1672.92927902204,1599.29208432086,PAPLA_00132,gene_175
3718.16709507396,3823.30291800409,3771.1555209503,3249.23483843529,3140.47566557565,3267.68790906418,2352.43325667586,2308.41477318499,2156.99127888024,2290.42005977629,2272.03899108109,2249.74242197082,PAPLA_00147,gene_191
1964.65876190408,1992.83710986566,2018.11965538797,2856.13270297242,2925.85320273434,2590.52566878209,2303.5639710993,2351.81230326656,2316.70268579034,3569.31846164857,3955.91545753279,3531.32279021183,PAPLA_00155,gene_199
20.155268197355,41.1340631042343,23.2190180869182,5.11851738883946,6.9877080925078,8.1867628358802,10.5404341439652,12.5185182927603,5.32371356366988,7.51661529228038,8.95678971516857,1.07335039216165,PAPLA_00165,gene_209
,,,,,,,,,,,,PAPLA_00169,
3650.02309307338,3490.98298713567,3520.58361742897,3118.200793281,3165.43176590603,3094.59635196272,2749.13686900328,2624.71600204874,2791.4004785509,2681.28405497487,2681.06572140713,2678.00922844332,PAPLA_00179,gene_228
2977.22104515215,2706.18836212067,2781.44487499541,2881.72528991662,3087.56873287523,2913.31803202537,2637.02497856292,2554.61229960928,2471.97766473071,3063.55763269656,3125.91961059383,2934.53997216995,PAPLA_00193,gene_244
3888.04721273738,4033.30313490465,3988.83381551516,3313.72815753467,3481.87511809532,3705.09495200978,3665.19641824243,3509.3579614038,3888.0854726669,2925.03715088168,3140.84759345245,3150.28340099445,PAPLA_00199,gene_251
1084.54538395291,1013.19692277798,1165.78819978068,733.995393559579,800.591698598751,803.472295464243,1585.85622802385,1745.08145001078,1703.58834037436,1885.59663617776,1802.30513046336,1709.84717471351,PAPLA_00204,gene_257
15309.3658579052,15002.0258042522,13939.1505248466,16514.3845033516,17326.5213373797,16865.9009794612,11091.4113833088,11073.8812817757,12102.5755014095,10995.7343704216,10764.0708399181,11503.0961527964,PAPLA_00211,gene_266
3915.88067834325,3601.39547231019,3563.15181725499,5541.3069251576,5581.1822778873,5584.54179161828,3956.4956891302,3929.14560815436,3930.67518117626,3617.63955995608,4260.44630784852,3802.88043942873,PAPLA_00212,gene_268
396.386941214648,523.918066906563,426.649457347122,282.542159863938,350.383648638606,314.605600407396,920.850655668229,1003.15059919319,904.144020229934,992.19321858101,1106.66112925194,879.073971180392,PAPLA_00225,gene_282
165060.129240225,193885.406441808,185954.343644519,4640.44786472186,5215.82496905047,4361.20551642818,30014.3653355837,30346.5574774233,29330.1125934452,8240.35796470852,8861.25062487344,9084.83771925621,PAPLA_00248,gene_307
10825.2985713318,10809.5987936548,9266.32313485427,6193.40604049575,5955.52378284308,6000.89715870019,8471.63438789055,7876.65170980476,8556.09498241144,6150.73891345457,6245.86802804422,6567.83104963714,PAPLA_00263,gene_325
4900.60949598546,5119.02590578747,4809.23912125293,4946.53520457446,5167.90925641613,5027.84191877843,5542.35191715405,5458.90854352966,5713.23193941172,4727.95101884436,5247.68357423154,4863.35062688444,PAPLA_00279,gene_344
2102.86631525737,2422.57982177043,2097.45130051828,1529.41299578523,1384.56444632976,1409.29274531938,2811.42125258125,2845.8764918875,2637.90007079842,2640.47957195963,2594.48342082716,2591.06784667823,PAPLA_00291,gene_358
,,,,,,,,,,,,PAPLA_00298,
17212.5990405412,18025.3794424134,18045.0468898833,5402.08325218117,5948.53607475057,5455.89266134016,7934.07224654832,7920.88380777251,7930.55863868022,6510.46264529942,6234.92084061457,6494.84322297015,PAPLA_00301,gene_366
2019.36591843976,2149.79603486866,2077.13465969222,1281.6767541654,1320.67682948397,1271.2873146574,1397.08663471829,1554.79997196083,1356.65967314187,791.392210058662,956.386101808555,925.228038043343,PAPLA_00307,gene_371
5249.00770339688,5537.94386424375,4826.65338481812,2900.15195251644,2951.80754707794,2705.14034848442,5288.42327641307,5359.59496507376,4788.68035052105,4406.88416564552,4426.64451700776,5034.01333923814,PAPLA_00335,gene_405
52040.9024855706,49659.6389202592,50410.4231848733,58603.9529917785,58741.6689576602,56930.7487607109,53577.9849750607,52646.2113962602,54698.4950099261,42391.5626440921,43042.3505756712,43297.8814694088,PAPLA_00342,gene_414
2424.39083173899,2516.75517677223,2497.01190343066,3101.82153763671,3395.02788894558,3433.76224087775,2211.57472766105,2621.377730504,2459.55566641548,3133.35477469631,3529.97034663366,3530.24943981967,PAPLA_00355,gene_429
1447.3402115053,1504.6407293391,1598.24241164954,1216.15973158826,1233.82960033424,1113.39974567971,2342.85104381771,2498.69625123495,2282.98583322043,1814.72569199341,2018.26328248465,2016.82538687174,PAPLA_00359,gene_435
17485.1750485435,17381.3066122287,18591.6612740128,12407.2861505469,12091.7297320781,12598.2584668716,8598.11959761813,8212.14800005074,8451.39528232593,6708.04224726793,7652.08401332568,7249.40854865979,PAPLA_00362,gene_444
10975.9831954739,12852.2297693835,11432.4640305464,4998.74408194062,4893.39215278189,4964.68689118735,6018.58789620411,5440.54805003361,5628.052522393,4662.44908558306,4662.50664617386,4939.55850472792,PAPLA_00364,gene_446
15223.9459117355,15086.4588811503,14528.3331088021,12532.1779748345,11898.0703935144,12335.1125185755,12050.5908904096,11854.2022553578,12484.9955923998,9824.21618701045,10248.5578318673,10091.6403871038,PAPLA_00367,gene_450
2637.46080982531,2666.13677436129,2970.09939695162,2391.3713240658,2239.06132164214,2595.20381897402,1760.25250204218,1821.02712765353,1931.62073801822,2077.80722722322,1759.511579602,1985.69822549905,PAPLA_00369,gene_452
9731.1554406182,10787.9492867579,10607.2214293738,5923.14832236503,5696.97858342029,5657.05311959322,6773.66626942634,7239.04184476017,6454.11541035578,7015.14967206681,7287.84123157549,6729.90695885355,PAPLA_00384,gene_465
40662.7737008257,45727.0059924255,46306.4617380105,12439.0209583577,12612.8131069766,12269.6184158885,20593.1336534505,20759.0416009413,20149.3685528965,18736.7743192858,19842.2748156701,18586.1353906711,PAPLA_00387,gene_468
5171.26595463565,6058.61450511577,5847.32272155557,1664.54185485059,1745.92877911374,1769.51031009811,2271.9426686674,2214.1086020462,2141.90742378318,1870.5634055932,1767.47317045993,2008.23858373445,PAPLA_00392,gene_474
3984.02468034384,4388.35504801489,3879.51093868925,3288.13557059047,3316.16661190156,3154.24276690984,1934.64877606052,1959.56539676007,1838.455750654,1507.61826719452,1543.55342758072,1715.21392667432,PAPLA_00408,gene_496
7111.93034963812,7052.32687168648,6810.91197216267,5847.3942650102,5781.8293245436,6074.57802422311,6918.35768358441,6756.66160654581,7489.57769848957,5342.16586844212,5480.56010682592,5489.11390551468,PAPLA_00410,gene_498
524.996747807294,563.969654665949,512.75331608611,731.947986604043,807.579406691259,686.518540665954,830.777854801618,896.325909761635,815.415460835436,1065.21176713459,1002.16524924164,1028.26967569086,PAPLA_00418,gene_506
973.211521529426,1040.25880639919,1010.02728678094,2335.06763278856,2146.22462841311,2165.98353886431,1104.82914254471,1029.02220366489,1118.86713396462,2848.79719577426,2959.72140143459,2982.84073981723,PAPLA_00420,gene_508
4619.39551589855,4437.06643853306,4381.62220481886,4850.30707766428,4443.18410282175,5218.47653909964,2832.50212086918,2378.51847562445,2841.08847181182,2416.05491537584,2438.23720024033,2456.89904765802,PAPLA_00423,gene_513
2075.99262432756,2239.64148849107,2072.29736425745,2455.86464316517,2658.32380719261,2325.04064538998,1834.99376233575,1734.23206749039,1910.32588376354,2212.03250029965,2324.78453051486,2198.22160314706,PAPLA_00428,gene_518
1568.27182068943,1542.52736640878,1458.92830312803,1112.7656803337,1151.97359125057,1182.4024610107,929.474647240565,819.545664232706,1049.65885763691,631.395684551552,761.327125789329,750.271924120994,PAPLA_00431,gene_525
1384.95485756111,1258.91882605854,1331.22370364998,973.542007357266,995.249281175754,1065.44870621241,1465.12034601116,1447.14071464309,1417.88237912408,1610.70327691722,1527.63024586486,1557.43141902656,PAPLA_00435,gene_530
1016.40138195233,1101.95990105554,1186.10484060674,1091.26790730057,1220.85242816243,1175.3852357228,1444.99769900904,1330.30121057732,1314.06996463251,1156.48495282657,1108.65152696642,1002.50926627898,PAPLA_00440,gene_535
11387.7265315056,11696.1461010856,10435.0137118958,3616.74438695396,3119.51254129813,4018.5310148692,3388.27046664189,2613.03205164216,3912.04218370341,1434.59971864094,1316.64808812978,1437.21617510445,PAPLA_00443,gene_540
915.625040965555,969.89790898405,951.012282476691,1055.4382855787,1246.80677250604,1054.92286828056,1084.7064955426,1189.25923781223,996.421722000212,1443.19013611783,1418.15837156836,1395.35550981015,PAPLA_00446,gene_545
3719.12686975003,3627.37488058655,3434.47975868998,2756.83346562893,2693.26234765515,2508.65804042329,3373.89714735467,3340.77524839462,3746.1197776357,3221.40655383445,3521.01355691849,3309.13925903437,PAPLA_00451,gene_558
1503.00714271704,1462.42419089001,1509.23617564968,2200.96247720097,2435.71539224558,2409.24734884475,1415.29283914878,1217.63454594248,1375.29267061472,990.045614211787,1037.99240810231,1035.78312843599,PAPLA_00457,gene_566
12119.0748346667,12218.9816926473,12352.5176222405,11127.656803337,11588.6147494176,10736.3546904829,9714.44739559262,10336.1232703891,9832.01166650432,11173.9855330671,11188.0255531028,11302.3796294622,PAPLA_00459,gene_568
12582.6460032059,12697.4357950702,11914.2586558499,7350.19097037347,7287.18129647242,7123.65320476376,9016.86229951929,9065.0763797308,8930.52950305622,6134.6318806854,7047.99830698042,6984.29100179586,PAPLA_00471,gene_580
14016.5493692463,14917.592727354,14639.5909038019,12649.9038747778,12242.4645780737,12308.2131549719,12620.7325554696,13660.20716106,12007.6359428574,14213.9195177022,14582.6488551517,14450.5163296723,PAPLA_00483,gene_594
1884.03768911466,1969.022652279,2124.54015495302,2048.43065901355,2244.05254170822,2155.45770093246,1971.06118492149,2080.57774025676,1942.26816514556,2349.47917992992,2340.70771223072,2116.64697334278,PAPLA_00488,gene_601
2644.17923255776,2950.82779005638,3100.70637369054,3263.56668712404,3218.33869860645,3033.78039946761,3090.26364675342,3394.1875931104,2802.93519127219,3821.66197503227,4084.29611011687,3981.05660452756,PAPLA_00489,gene_602
4034.89273817526,4238.97345042582,3768.25314368943,2854.08529601688,2829.02353345245,2870.04514275,5183.01893497342,4881.38756629032,5016.71274816491,4680.70372272145,4818.75286676069,4656.19400119724,PAPLA_00497,gene_612
421.341082792326,479.536577767784,495.339052520922,714.545027481989,681.800661026119,660.788714610331,369.873416324596,498.237028051859,391.292946929736,477.84197215211,457.791474330838,601.076219610525,PAPLA_00502,gene_617
2250.67161537131,2429.07467383952,2329.64148138746,2075.04694943552,2025.43710281405,2234.9862541953,2256.61112809436,2136.49378863109,2296.29511712961,2003.71487648503,2271.04379222385,2057.61270177388,PAPLA_00514,gene_631
1503.96691739311,1369.33131123306,1545.99962095397,1357.43081152023,1314.68736540468,1561.33262655715,1398.04485600411,1245.17528618655,1264.3819713716,1072.72838242687,1130.54590182572,1091.5973488284,PAPLA_00527,gene_646
2161.41257049731,2056.70315521171,2036.50137804012,3090.56079938127,3362.08583650947,2812.73780289884,2783.63283529262,2976.90365001839,2854.397755721,3866.76166678595,3807.63082780388,3765.31317570307,PAPLA_00532,gene_650
3573.24111898822,3564.59131058535,3641.51600329834,1515.08114709648,1419.5029867923,1507.53389934994,1488.11765687072,1644.9333036687,1622.84535132537,1626.8103096864,1583.36138187035,1625.05249373274,PAPLA_00533,gene_652
264.897810593808,197.010512762385,192.52435830403,200.645881642507,211.627730801665,225.720746760697,297.048598602655,328.819747156503,253.763679868264,354.354720921789,258.751702882648,269.410948432574,PAPLA_00537,gene_656
34238.0420192497,33529.6738066752,29905.1278368637,11415.3174805898,10156.1345904535,12227.5150641611,8626.86623619258,7797.36776061728,8344.92101105253,5127.40543151983,5019.78303592336,5183.20904374861,PAPLA_00539,gene_658
8565.02920919981,8837.32871534127,8259.1982253342,3492.87626614405,3698.49406896306,3364.75952554676,2531.62063712327,2457.80242481193,2368.16525023915,1612.85088128645,1810.26672132129,1850.45607608669,PAPLA_00543,gene_662
2803.50182878447,3037.42581764425,2970.09939695162,1968.58178774766,2010.46344261582,2094.64174843735,2068.79975607462,2148.17773903766,1866.84888966024,1614.99848565567,1637.10212016137,1600.36543471302,PAPLA_00550,gene_669
3862.13329648364,3416.29218834114,3515.7463219942,3405.86147053378,3312.1736358487,3291.07866002384,3116.13562147043,2966.88883538418,3031.85487450999,2795.10708654369,2905.98066314358,3026.84810589586,PAPLA_00589,gene_711
4104.95628952797,4223.81879559795,4172.65104203659,2933.93416728278,2944.81983898543,2891.09681861369,1720.00720803795,1866.92836139365,1670.7587733984,1574.19400264043,1515.68785957797,1527.37760804603,PAPLA_00615,gene_750
20748.4089471629,21433.0118279957,21671.0835477903,19049.0743143049,18762.9944723967,19077.4964826968,11381.7524329107,10705.8368439686,11253.4431880042,13294.7448476748,13239.1303978764,13186.1095677059,PAPLA_00616,gene_751
96.9372422825168,50.8763412078687,56.1126270433857,102.370347776789,110.805085466909,115.784217250306,55.5768345772709,46.735801626305,70.0955619216534,97.7159987996449,60.7071302916981,98.7482360788719,PAPLA_00630,gene_764
1098.94200409388,1152.83624226341,1029.37646852004,1570.36113489595,1420.50123080551,1810.44412427751,1472.78611629768,1381.20985163455,1449.8246605061,1733.11672596293,1619.18854073103,1641.15274961516,PAPLA_00633,gene_769
25363.0055896811,25726.109045664,26138.8096113482,26779.0592749303,25864.502382411,27798.7379780052,4578.38130362414,4758.70608702127,4502.08710367682,5413.03681262648,5592.02237883691,5433.29968512228,PAPLA_00639,gene_778
3216.20493949222,3271.24049213147,3270.01171390765,1049.29606471209,979.277376964308,1078.31361924022,1022.42211196462,961.422204883989,1100.23413649177,503.613224582785,524.469797765982,432.560208041145,PAPLA_00644,gene_784
929.061886430458,1046.75365846828,942.305150694097,408.457687629389,393.308141206868,353.200339490832,547.144354200374,568.340730491316,567.862780124787,402.675819229306,421.964315470164,517.354889021916,PAPLA_00648,gene_790
