Rxn	Par_wo_1	Par_wo_2	Par_wo_3	Par_Ac_1	Par_Ac_2	Par_Ac_3	ATS_wo_1	ATS_wo_2	ATS_wo_3	ATS_Ac_1	ATS_Ac_2	ATS_Ac_3	Norm_Par_wo_1	Norm_Par_wo_2	Norm_Par_wo_3	Norm_Par_Ac_1	Norm_Par_Ac_2	Norm_Par_Ac_3	Norm_ATS_wo_1	Norm_ATS_wo_2	Norm_ATS_wo_3	Norm_ATS_Ac_1	Norm_ATS_Ac_2	Norm_ATS_Ac_3
r_0600	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0601	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0602	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0603	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0604	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0605	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0606	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0607	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0608	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0609	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0610	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0611	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0612	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0613	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0614	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0615	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0616	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0617	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0618	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0619	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0620	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0621	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0622	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0623	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0624	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0625	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0626	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0627	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0628	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0629	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0630	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0631	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0632	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0633	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0634	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0635	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0636	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0637	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0638	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0639	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0640	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0641	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0642	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0643	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0644	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0645	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0646	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0647	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0648	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0649	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0650	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0651	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0652	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0653	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0654	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0655	2644.17923255776	2950.82779005638	3100.70637369054	3263.56668712404	3218.33869860645	3033.78039946761	3090.26364675342	3394.1875931104	2802.93519127219	3821.66197503227	4084.29611011687	3981.05660452756	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0656	2026.08434117221	2223.40435831835	2318.99943143096	2232.69728501177	2179.16668084922	2057.2165469019	2346.68392896097	2164.03452887516	2266.12740693548	2317.26511439158	2289.95257051143	2171.38784334302	0.863381862451877	0.947466478497083	0.988202715675362	0.951426503355452	0.928615334155409	0.876648329804161	1	0.922167021373568	0.965672189155376	0.987463665555329	0.97582488304053	0.925300513011326
r_0657	2026.08434117221	2223.40435831835	2318.99943143096	2232.69728501177	2179.16668084922	2057.2165469019	2346.68392896097	2164.03452887516	2266.12740693548	2317.26511439158	2289.95257051143	2171.38784334302	0.863381862451877	0.947466478497083	0.988202715675362	0.951426503355452	0.928615334155409	0.876648329804161	1	0.922167021373568	0.965672189155376	0.987463665555329	0.97582488304053	0.925300513011326
r_0658	18690.6520416805	18336.0498663848	18780.315795969	12073.5588167945	12194.5488654393	12433.3536726061	9820.80995831809	10265.1850000634	10343.9754542106	7673.39041123365	8033.24517564896	8318.4655392528	0.995225652472377	0.976344065008773	1	0.642883695245742	0.649326081516519	0.662041778619865	0.522931034015202	0.546592778927963	0.550788153223217	0.408586868005737	0.42774814134772	0.442935338767747
r_0659	6697.30768957824	6758.9760532326	6492.6179325545	3312.7044540569	3330.14202808658	3259.5011462283	3192.79332433563	3166.35056018216	3369.91068580303	2600.74889112901	2726.84486884021	2784.27091726732	0.990876078984647	1	0.960591941947966	0.490119276642879	0.492699190211494	0.482247772526045	0.472378256586457	0.468466012491315	0.498583018975383	0.38478445117218	0.403440528175277	0.411936792694463
r_0661	6697.30768957824	6758.9760532326	6492.6179325545	3312.7044540569	3330.14202808658	3259.5011462283	3192.79332433563	3166.35056018216	3369.91068580303	2600.74889112901	2726.84486884021	2784.27091726732	0.990876078984647	1	0.960591941947966	0.490119276642879	0.492699190211494	0.482247772526045	0.472378256586457	0.468466012491315	0.498583018975383	0.38478445117218	0.403440528175277	0.411936792694463
r_0662	66851.1855119222	57457.7913045462	54638.2193948664	14923.5492989003	15291.1017944335	14294.0879114468	29155.7990634935	26741.2242091083	29725.8419683447	13834.8673465343	14800.5974048874	15249.0890214406	1	0.859487993586878	0.817311151275279	0.223235372486234	0.228733442456402	0.213819512727977	0.436129873243518	0.400011219013301	0.444656915815553	0.206950216972098	0.221396184548558	0.228104990280555
r_0663	5241.32950598836	5380.98493924075	5372.3003098607	5196.31885314982	5917.59051034089	5107.37047204126	4747.02824992758	5125.08138905605	4737.21778607224	4911.57119241292	5022.76863249509	4740.98868217801	0.885720209404356	0.90932025962891	0.907852664099129	0.878113962780855	1	0.863082780587169	0.80218937786118	0.866075707688806	0.80053153015472	0.829995110988169	0.848786110447806	0.801168765208274
r_0664	5241.32950598836	5380.98493924075	5372.3003098607	5196.31885314982	5917.59051034089	5107.37047204126	4747.02824992758	5125.08138905605	4737.21778607224	4911.57119241292	5022.76863249509	4740.98868217801	0.885720209404356	0.90932025962891	0.907852664099129	0.878113962780855	1	0.863082780587169	0.80218937786118	0.866075707688806	0.80053153015472	0.829995110988169	0.848786110447806	0.801168765208274
r_0665	1670.00793635227	1573.91915140938	1667.89946591029	1643.04408181747	1692.0236024001	1767.17123500214	1397.08663471829	1268.54318699971	1238.65068914719	1443.19013611783	1347.49925270425	1269.77351392723	0.945017609654702	0.890643260955679	0.943824476584053	0.929759408298359	0.957475749314158	1	0.790577962704671	0.717838295391999	0.700922844721208	0.81666683314709	0.762517647421201	0.718534508018796
r_0666	1670.00793635227	1573.91915140938	1667.89946591029	1643.04408181747	1692.0236024001	1767.17123500214	1397.08663471829	1268.54318699971	1238.65068914719	1443.19013611783	1347.49925270425	1269.77351392723	0.945017609654702	0.890643260955679	0.943824476584053	0.929759408298359	0.957475749314158	1	0.790577962704671	0.717838295391999	0.700922844721208	0.81666683314709	0.762517647421201	0.718534508018796
r_0667	2826.53642101002	3255.00336195875	3204.22449599471	1575.47965228479	1564.24836870853	1540.28095069346	1320.42893185309	1383.7135552931	1404.5730952149	1065.21176713459	1324.60967898771	1076.57044333814	0.868366667157329	1	0.984399750071692	0.484017826432204	0.480567358851273	0.473204104393481	0.40566131122473	0.425103571770331	0.431512025956765	0.327253661112529	0.406945717619967	0.330743266172941
r_0668	7111.93034963812	7052.32687168648	6810.91197216267	5847.3942650102	5781.8293245436	5854.70496520233	6641.43173198387	6756.66160654581	6847.1829284734	5342.16586844212	5480.56010682592	5489.11390551468	1	0.991619226423573	0.957674166832811	0.822195097187325	0.812976089513841	0.823223045976573	0.933843753450399	0.950046087963954	0.96277418251457	0.751155538062032	0.770614986000923	0.771817725379437
r_0669	20610.2013938096	22251.363188701	21403.0973807038	7866.13752316849	7257.23397607596	8014.84081632672	7199.11652032821	6903.5455545142	7072.55346933543	4052.52944472373	4371.9085798595	4276.22796237202	0.926244438105942	1	0.961878029637845	0.353512612079552	0.326147837079982	0.360195496714402	0.323535976617551	0.310252702091517	0.31784809808537	0.18212499658365	0.196478235638143	0.192178246613827
r_0670	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
r_0671	2361.04570311873	2500.5180465995	2598.59510756093	2304.35652845553	2226.08414947034	2023.29995801039	3287.65723163132	3524.38018335511	3225.28313399	3500.59512183343	3813.60202094733	3766.38652609523	0.619111719091293	0.655684057451373	0.681401754374836	0.604246724172626	0.583722196821514	0.530548270872739	0.862087132735114	0.924160456176711	0.8457314413707	0.917923554320923	1	0.987619186639624
r_0674	3719.12686975003	3627.37488058655	3434.47975868998	2756.83346562893	2693.26234765515	2508.65804042329	3373.89714735467	3340.77524839462	3746.1197776357	3221.40655383445	3521.01355691849	3309.13925903437	0.99279443544576	0.968301895268257	0.91680991600797	0.735917063327019	0.71894720604875	0.669668400727589	0.900637819296864	0.891796164217444	1	0.85993154118195	0.93990949727206	0.883351162125114
