Gene_id,Par_wo_1,Par_wo_2,Par_wo_3,Par_Ac_1,Par_Ac_2,Par_Ac_3,ATS_wo_1,ATS_wo_2,ATS_wo_3,ATS_Ac_1,ATS_Ac_2,ATS_Ac_3,Par_wo_med,Par_Ac_med,ATS_wo_med,ATS_Ac_med
gene_7281,2462.78181878157,2457.21903280557,2402.20091290908,3252.30594886859,3155.44932577388,3604.51472288326,3163.08846447536,3106.26167237691,3449.76638925808,2856.31381106654,2479.04035338721,2753.14375589463,2440.73392149874,3337.42333250858,3239.70550870345,2696.16597344946
gene_7282,502.92193025781,475.206676388391,394.723307477609,743.20872485949,687.790125105411,628.04166326681,838.443625088138,886.311095127427,887.285593944979,1277.82459968766,1302.71530412841,1340.6146398099,457.617304707937,686.346837743904,870.680104720181,1307.05151454199
gene_7283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_7284,2919.63456458828,3061.24027523091,2675.02437543037,2943.14749858269,3005.71272379157,2941.38693317696,2158.87255694123,2192.40983700542,2052.29157879474,2215.25390685349,2133.7063499246,2408.59828001074,2885.29973841652,2963.41571851707,2134.52465758046,2252.51951226294
gene_7285,3057.84211794157,2905.36382557276,2743.71397060417,3617.76809043173,3415.9910132231,3995.14026390954,3004.02373103007,2791.62957928554,3103.72500761954,3083.95987420418,3014.45733858284,3022.55470432721,2902.3066380395,3676.29978918812,2966.45943931172,3040.32397237141
gene_7286,0.959774676064523,4.32990137939308,2.90237726086478,4.09481391107157,9.98244013215401,2.33907509596577,1.91644257163003,0.834567886184018,0.887285593944979,1.07380218461148,2.98559657172286,3.22005117648495,2.73068443877413,5.47210971306378,1.21276535058634,2.42648331093976
gene_7287,7.67819740851619,6.49485206908962,9.67459086954925,15.3555521665184,4.991220066077,4.67815019193154,4.79110642907507,1.66913577236804,0,4.29520873844593,8.95678971516857,4.2934015686466,7.94921344905169,8.34164080817565,2.1534140671477,5.84846667408703
gene_7288,3575.16066834035,3656.60171489746,3851.45462516756,4571.85973171141,4824.51331587003,4227.87823595813,4854.34903393887,5293.66410206523,5009.61446341335,6138.92708942384,6082.6554154567,6064.42971571333,3694.40566946846,4541.41709451319,5052.54253313915,6095.33740686462
gene_7289,4905.40836936578,5173.14967302988,4692.17657173139,4422.3990239573,4252.51949629761,5019.65515594255,3951.70458270112,3803.96042522675,4073.5281618014,4064.34126875446,4472.42366444084,4342.77568668604,4923.57820470902,4564.85789206582,3943.06438990976,4293.18020662711
gene_7290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_7291,0,0,0.967459086954925,0,0,0,0,0,0,0,0,0,0.322486362318308,0,0,0
gene_7292,1785.18089748001,2167.11564038624,2029.72916443143,2305.38023193329,2254.03498184037,2211.59550323564,2417.59230411128,2729.03698782174,2454.23195285181,2605.04409986746,2546.7138756796,2499.83306334448,1994.00856743256,2257.00357233643,2533.62041492828,2550.53034629718
gene_7293,1.91954935212905,0,3.8698363478197,0,5.9894640792924,4.67815019193154,0,6.67654308947214,0,6.44281310766889,0.995198857240952,4.2934015686466,1.92979523331625,3.55587142374131,2.22551436315738,3.91047117785215
gene_7294,4.79887338032262,0,4.83729543477463,0,1.9964880264308,14.0344505757946,0,7.51111097565616,0,7.51661529228038,0,1.07335039216165,3.21205627169908,5.3436462007418,2.50370365855205,2.86332189481401
gene_7295,0,1.08247534484827,0,0,0,0,0,0,0,0,0,0,0.360825114949423,0,0,0
gene_7296,997.20588843104,1028.35157760586,1020.66933673745,1649.18630268407,1653.0920858847,1487.65176103423,1362.59066842895,1605.70861301805,1381.50366977233,1919.95830608533,1860.02666418334,1730.24083216458,1015.40893425812,1596.643383201,1449.93431707311,1836.74193414442
gene_7297,158.362821550646,146.134171554516,125.76968130414,308.134746808136,307.459156070343,314.605600407396,270.218402599834,252.039501627573,250.214537492484,310.328831352718,228.895737165419,332.738621570112,143.422224803101,310.066501095292,257.49081390663,290.654396696083
gene_7298,322.48429115768,277.113688281157,307.651989651666,622.411714482879,720.732177541519,570.734323415648,671.713121356325,773.644430492585,921.002446514888,623.879069259271,807.106273222412,640.790184120506,302.416656363501,637.959405146682,788.786666121266,690.59184220073
gene_7299,363.754602228454,401.598352938708,406.332816521069,379.793990251888,538.053523123101,483.019007316932,614.219844207425,649.293815451166,582.059349627906,704.414233105132,708.581586355558,698.751105297235,390.561923896077,466.955506897307,615.191003095499,703.915641585975
gene_7300,45.1094097750326,48.7113905181721,43.5356589129716,50.1614704106267,55.9016647400624,31.5775137955379,59.4097197205309,70.9382703256415,85.179417018718,80.5351638458612,58.7167325772162,69.7677754905073,45.7854864020588,45.880216315409,71.8424690216301,69.6732239711949
gene_7301,467.410267243423,479.536577767784,447.93355726013,324.514002452422,303.466180017482,298.232074735636,564.392337345044,559.160483743292,566.088208936897,593.81260809015,614.037694917668,637.570132944021,464.960134090446,308.737419068513,563.213676675078,615.14014531728
gene_7302,232.265471607615,213.247642935109,297.977398782117,341.916961574476,336.40823245359,346.183114202934,353.58365446574,390.57777073412,333.619383323312,576.631773136366,502.575422906681,496.961231570844,247.83017110828,341.502769410333,359.260269507724,525.389475871297
gene_7303,2.87932402819357,0,0.967459086954925,0,1.9964880264308,9.35630038386309,3.83288514326006,0,2.66185678183494,4.29520873844593,1.9903977144819,0,1.28226103838283,3.7842628034313,2.16491397503167,2.09520215097594
gene_7304,305.208346988518,227.319822418137,207.036244608354,688.952440537792,819.558334849844,759.029868640893,503.066175052883,549.980236995268,556.328067403502,927.765087504321,917.573346376158,800.719392552592,246.521471338336,755.846881342843,536.458159817218,882.01927547769
gene_7305,1504.92669206917,1533.86756365,1453.1235486063,2218.36543632302,2279.98932618397,2270.07238063478,2687.81070671112,2562.95797847112,2716.86848865953,2796.1808887283,2866.17270885394,2628.63511040388,1497.30593477516,2256.14238104726,2655.87905794726,2763.66290266204
gene_7306,1633.53649866182,1704.89866813603,1504.39888021491,2299.23801106669,2361.84533526764,2220.9518036195,19414.521471898,18708.5083045871,19616.9971965295,16646.0814658472,18568.4202784017,18020.479734002,1614.27801567092,2294.01171665128,19246.6756576715,17744.9938260836
gene_7307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_7308,3592.43661250951,3654.43676420776,3511.87648564638,4111.19316671586,4163.67577912143,4250.09944936981,3039.47791860523,2937.67895936774,3181.8061398867,3236.43978441901,3158.76117288278,3093.39583020988,3586.24995412122,4174.98946506903,3052.98767261989,3162.86559583722
gene_7309,483.72643673652,383.196272076288,404.397898347159,406.410280673853,540.050011149532,454.950106165343,1314.6796041382,1202.61232399117,1307.8589654749,1082.39260208837,1113.62752125263,1041.1498803968,423.773535719989,467.136799329576,1275.05029786809,1079.0566679126
gene_7310,16105.9788390388,17267.6467010196,17031.1497667545,26831.2681522965,26225.866715195,27784.7035274294,22415.6705390706,20545.3922220782,24605.3168056882,24765.0997836946,25256.1565990609,24828.7412714833,16801.5917689376,26947.2794649736,22522.126522279,24949.9992180796
gene_7311,1074.94763719227,1105.20732709008,1070.9772092591,1307.2693411096,1352.62063790687,1263.10055182152,1422.9586094353,1441.2987394398,1404.5730952149,1429.23070771788,1424.1295647118,1450.09637981039,1083.71072451382,1307.66351027933,1422.94348136333,1434.48555074669
gene_7312,787.975009048974,759.897692083485,763.325219607436,1482.32263580791,1192.9015957924,1401.1059824835,1236.10545870137,1064.90862277081,1040.78600169746,1391.64763125648,1409.20158185319,1281.58036824101,770.399306913298,1358.77673802794,1113.93336105655,1360.80986045023
gene_7313,492.3644088211,453.557169491425,500.176347955696,1091.26790730057,1027.19308959865,1120.41697096761,714.833079218001,655.135790654454,646.83119798589,1041.58811907314,1042.96840238852,871.560518435261,482.032642089407,1079.62598928894,672.266689286115,985.372346632307
gene_7314,880.113377951168,928.763845879816,762.357760520481,1413.73450279746,1390.55391040905,1375.37615642787,1449.78880543812,1439.62960366743,1283.01496884444,1765.33079150128,1643.07331330481,1897.6834933418,857.078328117155,1393.22152321146,1390.81112598333,1768.6958660493
gene_7315,21670.7524108609,20998.9392147116,21181.5492497911,32225.1617766555,31966.7680351968,33474.5036983662,31368.3320124403,29295.0019408314,28764.0243845083,36267.6687852528,37344.8371179667,37107.8697578126,21283.7469584545,32555.4778367395,29809.1194459267,36906.7918870107
gene_7316,605.617820596714,576.959358804128,696.570542607546,1159.85604031102,1119.03153881446,1178.89384836675,660.214465926545,629.26418618275,598.030490318916,1167.22297467268,1082.77635667816,1098.03745118137,626.382574002796,1152.59380916408,629.169714142737,1116.01226084407
gene_7317,0,0,1.93491817390985,0,0,0,0,0,0,0,0,1.07335039216165,0.644972724636617,0,0,0.357783464053883
gene_7318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_7319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_7320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_7321,829.245320119748,859.485423809526,836.85211021601,843.531665680743,890.433659788137,947.325413866138,1438.29015000834,1558.13824350556,1570.49550128261,2145.45676485374,2002.3401007688,2156.36093785276,841.860951381761,893.763579778339,1522.30796493217,2101.38593449177
gene_7322,643.049032963231,799.949279842871,803.958501259543,1280.65305068763,1336.64873369542,1351.98540546822,1329.05292342543,1348.66170407337,1249.29811627453,3422.20756235679,3257.28585974964,2895.89935805213,748.985604688548,1323.09572995042,1309.00424792444,3191.79759338619
gene_7323,431.898604229035,427.577761215067,452.770852694905,768.801311803687,797.596966559105,851.423334931541,765.618807366197,681.007395126159,655.70405392534,1095.27822830371,1295.74891212772,1089.45064804408,437.415739379669,805.940537764778,700.776752139232,1160.15926282517
gene_7324,335.921136622583,376.701420007198,394.723307477609,632.648749260558,577.983283651717,581.260161347494,797.240109798092,781.155541468241,902.369449042044,1966.13180002362,2092.90319677772,2069.41955608766,369.115288035797,597.29739808659,826.921700102792,2042.81818429633
gene_7325,1.91954935212905,6.49485206908962,10.6420499565042,38.9007321551799,18.9666362510926,44.4424268233497,18.2062044304853,13.3530861789443,34.6041381638542,68.7233398151349,108.476675439264,101.968287255357,6.35215045924096,34.1032650765407,22.0544762577613,93.0561008365853
gene_7326,1595.14551161924,1407.21794830275,1455.05846678021,3226.7133619244,3147.46337366816,2923.84386995722,2088.92240307673,1984.60243334559,2312.26625782062,5373.30613179586,5235.74118794465,5057.6270478657,1485.80730890073,3099.34020184993,2128.59703141431,5222.22478920207
gene_7327,345.518883383228,269.536360867219,259.27903530392,448.382123262337,529.069327004162,394.134153670233,667.880236213065,727.743196752464,656.591339519285,796.76122098172,837.957437796882,761.00542804261,291.444759851456,457.195201312244,684.071590828271,798.574695607071
gene_7328,771.658839555877,754.485315359244,724.626856129239,1272.46342286549,1101.06314657659,956.681714250001,1657.72282445998,1706.69132724632,1524.35665039747,1916.7368995315,2024.2344756281,1751.70784000781,750.257003681453,1110.06942789736,1629.59026736792,1897.55973838914
gene_7329,23.0345922255486,21.6495068969654,31.9261498695125,27.6399938997331,23.9578563171696,18.7126007677262,45.9946217191207,50.0740731710411,34.6041381638542,52.6163070459626,60.7071302916981,61.1809723532141,25.5367496640088,23.4368169948763,43.5576110180053,58.1681365636249
gene_7330,795.65320645749,580.206784838673,532.102497825209,579.416168416627,461.188734105515,514.59652111247,512.648387911033,530.785175613035,488.894362263684,535.82729012113,511.532212621849,640.790184120506,635.987496373791,518.400474544871,510.775975262584,562.716562287828
gene_7331,16092.5419935739,15094.0362085643,15218.131437801,9204.11796861112,9341.56747566972,9052.22062138754,12652.3538579015,13245.4269216265,12392.7178906295,14672.4330505313,15117.0706414901,15353.2040094803,15468.2365466464,9199.30202188946,12763.4995567192,15047.5692338339
gene_7332,25406.195450104,23499.4572613111,25199.4068379149,11961.9751377178,12815.4566416593,11862.6193491904,24053.2707165285,24811.7032562509,23307.2179817467,23422.8470529303,24110.6827143766,21595.8098902924,24701.6865164433,12213.3503761892,24057.3973181754,23043.1132191998
gene_7333,274.495557354454,320.412702075088,298.944857869072,244.665131186526,317.441596202497,226.89028430868,354.541875751556,293.767895936774,320.310099414138,295.295600768158,358.271588606743,293.024657060131,297.951039099538,262.999003899234,322.873290367489,315.530615478344
gene_7334,35.5116630143874,31.3917850005998,16.4468044782337,35.8296217218762,22.9596123039542,25.7298260556235,31.6213024318955,15.8567898374963,30.1677101941293,34.3616699075674,21.8943748593009,19.3203070589097,27.7834174977403,28.1730200271513,25.881934154507,25.1921172752593
gene_7335,51.8278325074843,28.144358966055,39.6658225651519,36.8533251996441,19.964880264308,30.407976247555,29.7048598602655,23.3679008131525,14.1965695031197,27.9188567998985,25.8751702882648,15.0269054902631,39.8793380128971,29.0753939038357,22.4231100588459,22.9403108594755
gene_7337,59.5060299160004,67.1134713805927,74.4943496955292,2.04740695553579,0,1.16953754798289,88.1563582949814,106.824689431554,125.994554340187,8.59041747689186,0,1.07335039216165,67.0379503307074,1.07231483450623,106.991867355574,3.22125595635117
gene_7338,0,0,0,0,0,0,3.83288514326006,3.33827154473607,3.54914237577992,0,0,0,0,0,3.57343302125868,0
gene_7339,2835.1743930946,2814.4358966055,2810.46864760406,559.965802339037,543.044743189178,518.105133756419,767.535249937827,759.456776427456,752.418183665342,258.786326491367,262.732498311611,274.777700393383,2820.02631243472,540.371893094878,759.803403343542,265.432175065454
gene_7340,167.000793635227,230.567248452681,208.971162782264,130.010341676522,110.805085466909,108.766991962408,257.761525884239,201.130860570348,205.850257795235,117.044438122652,171.174203445444,122.361944706428,202.179734956724,116.52747303528,221.580881416607,136.860195424841
gene_7341,4002.26039918906,4024.64333214587,4206.51211008001,4079.45835890505,4122.7477745796,3988.12303862164,3302.03055091854,3419.22462969592,3351.27768833019,3347.04140943399,3604.61026092673,3354.21997550516,4077.80528047165,4063.44305736876,3357.51095631488,3435.29054862196
gene_7342,602.738496568521,648.402731564114,585.31274760773,541.539139739215,593.955187863163,537.987272072128,551.935460629449,571.679002036052,465.824936821114,398.38061049086,454.805877759115,501.254633139491,612.151325246788,557.827199891502,529.813133162205,451.480373796489
gene_7343,0.959774676064523,3.24742603454481,0.967459086954925,1.02370347776789,0.9982440132154,1.16953754798289,6.7075490007051,0,8.87285593944979,0,0,2.1467007843233,1.72488659918809,1.06382834632206,5.19346831338496,0.715566928107767
gene_7344,1939.7046203264,1893.24937813962,1784.96201543184,1894.87513734837,1550.27295252352,1730.91557101467,1598.31310473944,1549.79256464372,1606.87421063436,1468.96138854851,1321.62408241598,1351.34814373152,1872.63867129929,1725.35455362885,1584.99329333917,1380.644538232
gene_7345,3287.22826552099,2744.07499919036,2721.4624116042,3009.6882246376,2756.15172048772,3101.61357725061,1399.96129857574,1206.78516342209,1527.01850717931,461.734939382937,470.72905947497,463.687369413833,2917.58855877185,2955.81784079198,1377.92165639238,465.383789423913
gene_7346,1725.67486756401,1991.75463452082,1846.87939699695,867.076845669405,994.251037162539,1002.29367862133,679.378891642846,639.279000816958,732.897900598553,426.299467290758,305.526049172972,481.934326080581,1854.76963302726,954.540520484425,683.851931019452,404.586614181437
gene_7347,1359.04094130736,1328.19724812883,1384.4339534325,1376.88117759782,1383.56620231655,1418.64904570324,1637.60017745786,1641.59503212396,1737.30519294427,1332.58851110285,1385.31680927941,1470.49003726146,1357.2240476229,1393.03214187254,1672.16680084203,1396.13178588124
gene_7348,1089.34425733323,1093.30009829675,1208.3563996067,1008.34792560137,924.373956237461,1208.13228706632,1047.33586539581,1007.32343862411,978.676010121312,1241.31532541087,1051.92519210369,1110.91765588731,1130.33358507889,1046.95138963505,1011.11177138041,1134.71939113396
gene_7349,5178.94415204417,4964.23193147417,4888.57076638324,5932.36165366494,5132.97071595359,6349.41934799909,5755.07704260498,4815.45670328178,5394.69641118547,6338.65429576158,5577.0943959783,5891.6203025753,5010.58228330053,5804.91723920587,5321.74338569074,5935.78966477173
gene_7350,367.593700932712,388.608648800529,369.569371216781,782.10945701467,827.544286955567,840.897496999695,640.09181892443,385.570363417016,507.527359736528,471.399159044441,553.330564625969,407.873149021427,375.257240316674,816.850413656644,511.063180692658,477.534290897279
gene_7351,0,0,4.83729543477463,0,0,1.16953754798289,0,0,0,0,0,0,1.61243181159154,0.38984584932763,0,0
gene_7352,426.139956172648,340.979733627205,451.80339360795,985.826449090481,774.637354255151,919.256512714549,602.721188777644,565.837026832764,621.98720135543,668.978761012953,692.658404639703,637.570132944021,406.307694469268,893.240105353394,596.848472321946,666.402432865559
gene_7353,671.842273245166,680.876991909562,792.348992216084,650.051708382612,690.784857145057,666.636402350245,842.276510231398,881.303687810323,864.21616850241,778.506583843325,776.255108647943,781.399085493682,715.022752456937,669.157655959305,862.598788848044,778.720259328317
gene_7354,1754.46810784595,1787.16679434449,1607.91700251909,1792.50478957158,1587.20798101249,1675.94730625948,1809.12178761875,1751.75799310025,1906.77674138776,1602.11285944033,1752.54518760132,1648.6662023603,1716.51730156984,1685.22002561452,1822.55217403559,1667.77474980065
gene_7355,1580.74889147827,1388.81586744033,1539.22740734529,1995.19807816962,2118.27379604308,2013.94365762653,2986.7757478854,2933.50611993682,2894.32560744852,2643.70097851347,2525.81469967754,2628.63511040388,1502.93072208796,2042.47184394641,2938.20249175691,2599.3835961983
gene_7356,817.728024006974,869.227701913161,923.923428041954,445.311012829033,456.197514039438,491.205770152812,1155.61487069291,1119.99010325895,1208.48297895306,1139.30411787278,1147.46428239882,1043.29658118112,870.293051320696,464.238099007094,1161.36265096831,1110.02166048424
gene_7357,508.680578314197,483.866479147177,471.152575347049,420.742129362604,401.294093312591,495.883920344744,337.293892606885,329.654315042687,372.659949456891,231.94127187608,276.665282312985,247.943940589341,487.899877602808,439.30671433998,346.536052368821,252.183498259469
gene_7358,486.605760764713,424.330335180522,406.332816521069,332.703630274565,341.399452519667,375.421552902506,533.729256198963,451.501226425554,523.498500427538,319.993051014222,401.065139468104,343.472125491728,439.089637488768,349.841545232246,502.909661017352,354.843438658018
gene_7359,18.2357188452259,16.2371301727241,39.6658225651519,10.2370347776789,6.9877080925078,11.6953754798289,4.79110642907507,10.0148146342082,26.6185678183494,6.44281310766889,1.9903977144819,17.1736062745864,24.7128905277006,9.6400394500052,13.8081629605442,8.5356056989124
gene_7360,7120.5683217227,7279.64669410462,7681.62515042211,3655.64511910914,4111.76709043423,3838.42223247983,3304.90521477599,3456.7801845742,3471.06124351276,2681.28405497487,2524.8195008203,2310.92339432403,7360.61338874981,3868.6114806744,3410.91554762098,2505.67565003973
gene_7361,35670.025835938,36652.6151765624,37730.9043912421,16073.1683044337,14862.8551127641,15922.084178239,13682.4417401526,13570.0738293521,14520.4287449096,7026.96149609754,8627.37889342182,7836.53121317221,36684.5151345808,15619.3691984789,13924.3147714714,7830.29053423052
gene_7362,2368.72390052724,2365.20862849347,2349.95812221351,1072.84124470075,1074.11055821977,1087.66991962408,1493.86698458561,1523.08639228583,1723.99590903509,1096.35203048832,1050.92999324645,1123.79786059325,2361.29688374474,1078.2072408482,1580.31642863551,1090.35996144267
gene_7363,1813.97413776195,1821.80600537964,1948.46260112722,2561.30610137527,2819.04109332029,2810.39872780288,2025.67979821294,1798.49379472656,1842.89217862372,2605.04409986746,2634.2913751168,2694.10948432574,1861.4142480896,2730.24864083281,1889.02192385441,2644.48165310333
gene_7364,3414.87829743757,3368.66327316782,3535.0955037333,4204.35018319274,3810.29739844318,3859.47390834352,2297.81464338441,2385.19501871392,2159.65313566208,2634.03675885197,2749.73444255675,2791.78437001245,3439.54569144623,3958.04049665981,2280.88759925347,2725.18519047372
gene_7365,643.049032963231,562.8871793211,692.700706259726,1560.12410011827,1539.29226837815,1592.91014035269,587.389648204604,546.641965450532,626.423629325155,849.377528027683,814.072665223099,1029.34302608302,632.878972848019,1564.10883628304,586.818414326764,897.597739777934
gene_7366,236.104570311873,257.629132073888,205.101326434444,148.437004276344,139.754161850156,155.548493881724,185.894929448113,161.906169919699,213.83582814074,163.217932060945,144.303834299938,135.242149412368,232.945009606735,147.913220002741,187.212309169517,147.587971924417
gene_7368,4771.03991471674,4823.51013664389,4459.98639086221,5820.77797458824,4991.220066077,6261.70403190037,6926.02345387093,5718.45915613289,6231.40672627559,7662.65238938754,7674.97358704222,7808.62410297601,4684.84548074095,5691.23402418854,6291.96311209314,7715.41669313526
gene_7369,32.6323389861938,19.4845562072689,14.5118863043239,22.5214765108936,21.9613682907388,31.5775137955379,13.4150980014102,25.8716044717046,29.2804246001843,20.4022415076182,25.8751702882648,20.3936574510714,22.2095938325955,25.3534528657234,22.855709024433,22.2236897489848
gene_7370,71.0233260287747,66.0309960357445,74.4943496955292,47.0903599773231,41.9262485550468,53.7987272072128,81.4488092942763,57.5851841466972,43.476994103304,69.7971419997464,43.7887497186019,67.621074706184,70.5162239200161,47.6051119131942,60.8369958480925,60.4023221415108
gene_7371,1553.87520054846,1713.55847089481,1561.47896634525,2388.30021363249,2200.12980512674,2162.47492622036,2033.34556849946,2099.77280163899,1881.9327447573,2783.29526251296,2722.86407341125,2564.23408687418,1609.63754592951,2250.30164832653,2005.01703829858,2690.1311409328
gene_7372,585.462552399359,513.09331345808,570.800861303406,917.238316080032,856.493363338814,908.730674782703,585.473205632974,608.399989028149,631.747342888825,576.631773136366,707.586387498317,745.978522552347,556.452242386948,894.154118067183,608.540179183316,676.73222772901
gene_7373,265.857585269873,242.474477246012,315.391662347306,544.610250172519,449.20980594693,433.898430301651,325.795237177105,296.271599595326,366.448950299276,353.280918737178,395.093946324658,347.765527060375,274.574574954397,475.906162140367,329.505262357236,365.380130707404
gene_7374,748.624247330328,749.072938635003,747.845874216157,1255.06046374344,1342.63819777471,1188.25014875061,1325.22003828217,1297.75306301615,1199.61012301361,1422.78789461021,1467.9183144304,1320.22098235883,748.514353393829,1261.98293675625,1274.19440810398,1403.64239713315
gene_7375,503.881704933875,480.619053112632,614.336520216377,994.016076912624,791.607502479813,830.371659067849,664.047351069805,747.77282602088,691.195477683139,671.126365382176,787.202296077593,666.550593532385,532.945759420961,871.998412820095,701.005218257941,708.293084997385
gene_7376,84.460171493678,98.5052563811926,100.615745043312,117.725899943308,93.8349372422476,140.344505757946,126.485209727582,131.027158130891,91.3904161763329,150.332305845608,141.318237728215,122.361944706428,94.5270576393942,117.301780981167,116.300928011602,138.004162760084
gene_7377,2576.99500523324,2878.30194195155,2038.43629621403,1358.45451499799,1185.9138876999,1734.42418365862,485.818191908213,360.533326831496,390.405661335791,430.594676029204,398.079542896381,363.8657829428,2497.91108113294,1426.26419545217,412.2523933585,397.513333956128
gene_7378,561.468185497746,555.309851907163,613.369061129423,766.753904848152,704.760273330073,646.754264034536,685.128219357736,741.930850817592,671.675194616349,752.735331412649,784.21669950587,660.110491179415,576.715699511444,706.089480737587,699.578088263892,732.354174032645
gene_7379,1382.07553353291,1250.25902329975,1208.3563996067,1834.47663216006,1888.67767300354,1760.15400971424,1556.15136816358,1548.12342887135,1565.17178771894,1118.90187636516,1364.41763327735,1259.04001000562,1280.23031881312,1827.76943829261,1556.48219491796,1247.45317321604
gene_7380,2692.16796636099,2652.06459487826,2106.15843230087,4730.53377076543,4717.70120645598,5481.62248739579,1985.43450420871,1435.45676423651,1927.1843100485,2454.71179402185,2010.30169162672,2260.47592589244,2483.46366451337,4976.6191548724,1782.69185949791,2241.829803847
gene_7381,3222.92336222467,3089.38463419696,3162.62375525565,5149.2284931725,5059.10065897565,5014.97700575062,3647.94843509776,3832.33573335701,3320.22269254211,4995.32776281262,5044.66300735439,5042.60014237544,3158.31058389243,5074.43538596626,3600.16895366563,5027.53030418082
gene_7382,238.024119664002,169.948629141178,213.808458217038,286.63697377501,339.402964493236,343.844039106969,347.83432675085,348.014808538736,356.688808765882,367.240347137127,473.714656046693,377.819338040901,207.260402340739,323.294659125072,350.845981351823,406.258113741574
gene_7383,1180.52285155936,1197.21773140219,1132.89459082422,1239.70491157692,1276.7540929025,1247.89656369774,784.783233082497,779.486405695873,706.279332780204,629.248080182329,784.21669950587,830.773203533118,1170.21172459526,1254.78518939239,756.849657186191,748.079327740439
gene_7384,1499.16804401279,1458.09428951062,1386.36887160641,1282.70045764317,1341.6399537615,1419.81858325122,1386.54620057433,1402.07404878915,1345.12496042059,1228.42969919554,1207.17621383328,1395.35550981015,1447.87706837661,1348.05299821863,1377.91506992802,1276.98714094632
gene_7385,877.234053922974,740.413135876217,726.561774303149,1283.72416112094,1333.65400165578,1344.96818018032,974.51104767387,1116.65183171422,983.999723684982,1323.99809362596,1321.62408241598,1306.26742726073,781.402988034113,1320.78211431901,1025.05420102436,1317.29653443422
gene_7386,1997.29110089027,1902.99165624326,1757.8731609971,2208.12840154534,2174.17546078314,2243.17301703118,1399.00307728992,1322.79009960167,1653.0130615195,1701.9764626092,1482.84629728902,1515.57075373225,1886.05197271021,2208.49229311989,1458.26874613703,1566.79783787682
gene_7387,655.526103752069,626.753224667148,634.653161042431,1054.41458210093,1043.16499381009,983.581077853607,856.649829518623,943.06171138794,862.44159731452,821.458671227784,985.246868668543,902.687679807948,638.977496487216,1027.05355125488,887.384379407028,903.131073234758
gene_7388,1344.6443211664,1424.53755382032,1372.82444438904,2067.88102509114,2143.22989637346,2165.98353886431,1809.12178761875,1745.08145001078,1928.07159564244,2052.03597479254,2095.88879334945,1973.89137118528,1380.66877312525,2125.69815344297,1827.42494442399,2040.60537977576
gene_7389,1217.95406392588,1193.97030536764,1214.16115412843,1138.3582672779,1235.82608836067,1247.89656369774,671.713121356325,585.866656101181,785.247750641307,638.912299843832,695.644001211426,726.658215493438,1208.69517447398,1207.36030644544,680.942509366271,687.071505516232
gene_7390,208.271104706002,198.092988107233,184.784685608391,309.158450285904,295.480227911759,246.772422624389,120.735882012692,190.281478049956,158.824121316151,235.162678429915,259.746901739889,227.55028313827,197.049592807209,283.803700274017,156.613827126266,240.819954436025
gene_7391,524.996747807294,600.77381639079,683.026115390177,615.245790138503,655.846316682518,672.48409009016,547.144354200374,649.293815451166,550.117068245887,452.070719721434,354.290793177779,420.753353727367,602.93222652942,647.858732303727,582.185079299142,409.038288875527
gene_7392,2.87932402819357,7.57732741393789,7.7396726956394,10.2370347776789,6.9877080925078,10.525837931846,0,5.84197520328813,5.32371356366988,10.7380218461148,0,3.22005117648495,6.06544137925695,9.25019360067757,3.72189625565267,4.65269100753325
gene_7393,2602.90892148699,2612.01300711888,2653.74027551736,2459.95945707625,2425.73295211342,2234.9862541953,3203.33375847959,3071.20982115719,2954.66102783678,3285.83468491114,3086.11165630419,3030.06815707234,2622.88740137441,2373.55955446166,3076.40153582452,3134.00483276256
gene_7394,489.485084792907,510.928362768383,484.697002564418,495.47248323966,459.192246079084,471.323631837103,495.400404766363,541.634558133428,504.865502954693,544.417707598022,537.407382910114,516.281538629754,495.036816708569,475.329453718616,513.966821951495,532.70220971263
gene_7395,1512.60488947769,1478.66132106274,1559.54404817134,1605.16705314006,1367.5942981051,1390.58014455165,1529.32117216076,1434.62219635033,1290.113253596,1535.53712399442,1589.3325750138,1684.08676530163,1516.93675290392,1454.4471652656,1418.0188740357,1602.98548810328
gene_7396,544.192241328585,470.876775008997,417.942325564528,287.660677252778,302.467936004266,239.755197336492,652.548695640025,785.328380899161,707.166618374148,920.24847221204,841.938233225846,1002.50926627898,477.670447300703,276.627936864512,715.014564971111,921.565323905622
gene_7397,76.7819740851618,58.4536686218066,42.5681998260167,20.4740695553579,41.9262485550468,28.0689011515893,65.159047435421,65.0962951223534,67.4337051398184,95.5683944304219,98.5246868668543,112.701791176973,59.267947510995,30.1564064206647,65.8963492325309,102.264957491416
gene_7398,399.266265242842,488.19638052657,481.794625303553,421.765832840372,475.164150290531,340.33542646302,589.306090776234,582.528384556445,539.469641118547,462.808741567549,427.935508613609,565.65565666919,456.419090357655,412.421803197974,570.434705483742,485.466635616783
