log2FoldChange,padj,Gene_id
-1.10128092692028,1.02928487411444e-08,gene_431
-1.10000938125025,9.34459817108969e-18,gene_4679
-1.0972834364232,4.29943146527494e-34,gene_3362
-1.0972766336976,2.24561724271437e-15,gene_2745
-1.09090028312183,1.11560945413833e-15,gene_1879
-1.09025337548287,1.02689354301639e-124,gene_2652
-1.08930726265793,2.01952047192642e-19,gene_4788
-1.08653918973446,3.92567537286051e-07,gene_21
-1.0827377716317,2.25588160667296e-09,gene_2605
-1.08021114762327,1.28184821699298e-74,gene_2340
-1.07973651372587,7.50727171624471e-48,gene_6210
-1.07831010421215,2.66769625558043e-38,gene_5423
-1.07776015318608,1.26364709012021e-28,gene_1085
-1.07475547012914,1.29109182443439e-20,gene_6467
-1.07280477589258,2.42060786519767e-50,gene_2555
-1.06734761169736,2.73480427797314e-06,gene_7615
-1.06614917191012,1.31173488165602e-22,gene_1505
-1.06458251686604,9.41289354019196e-26,gene_784
-1.06429846752748,2.45881805748788e-49,gene_2908
-1.0620372271187,1.7854129396214e-41,gene_6737
-1.06184012952606,1.15506358015299e-24,gene_6023
-1.06012629054353,2.28525698400888e-16,gene_2218
-1.05681138080772,5.3311040051815e-37,gene_5107
-1.05479032762017,7.34007442714505e-98,gene_4968
-1.05313799385021,1.91093195591909e-106,gene_7444
-1.0505166010277,1.61264409895806e-53,gene_6615
-1.04896309885798,4.78883947955006e-11,gene_2710
-1.04462700993537,7.1007529040396e-24,gene_670
-1.04378173866967,1.3311126857827e-39,gene_311
-1.04251009832528,8.0959544312926e-33,gene_4911
-1.04170124247282,6.16150605211509e-56,gene_1719
-1.04124448707524,4.19750531904631e-12,gene_4660
-1.04036621652508,1.51117434762102e-36,gene_2204
-1.03998300363909,1.10785205840843e-10,gene_6262
-1.03583947672485,2.24931799951803e-11,gene_4834
-1.03581791516109,0.000995467146304,gene_7918
-1.02416607450992,3.40056058223046e-07,gene_898
-1.02322305887923,3.02694063166975e-19,gene_6439
-1.02167583358779,1.26098507852363e-38,gene_2127
-1.0197996704474,4.83736935868943e-13,gene_4013
-1.01939488926536,4.83530913832657e-26,gene_2815
-1.01845967339696,1.21070445154172e-15,gene_2522
-1.01664901543802,3.27940580280591e-16,gene_5933
-1.01279534821873,1.94287989739323e-26,gene_2547
-1.00974998641976,1.32244043601544e-22,gene_5930
-1.00634594617907,3.08517880948986e-08,gene_3706
-1.0031445822425,3.82812856385819e-91,gene_7535
-1.00311476399897,1.00301596138496e-22,gene_6544
