Protein_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_id
433782.0,365.038874463448,0.317058840413471,0.11964979324639,2.64989041611266,0.008051788244553,0.01280034943878,gene_1
232.0,357.197267869889,0.696551395674008,0.126234544213391,5.5179142921175,3.43046655007964e-08,9.93292497106393e-08,gene_10
476180.0,1502.90694341958,0.212617520465884,0.069610357987627,3.05439487186196,0.002255150371589,0.003855655425729,gene_100
48939.0,1565.31525474528,-0.317601800712392,0.082256489421786,-3.86111543228921,0.000112870559295,0.000227997835402,gene_1000
460167.0,3363.2086884889,0.376213564742858,0.054799689369679,6.86524995068709,6.63749322209411e-12,2.48792340122671e-11,gene_1001
479274.0,2395.30232010496,-0.127660954720648,0.058586103008443,-2.1790313430175,0.029329339899396,0.042887057474801,gene_1002
537712.0,1333.94970637894,-0.520943974700112,0.082988444504397,-6.27730737467324,3.44486640644265e-10,1.15420600464841e-09,gene_1003
479276.0,674.587126823399,-0.579131800575862,0.091192245218159,-6.35066939288975,2.14379998313097e-10,7.31722166799434e-10,gene_1004
49104.0,4345.70610952659,-0.408972896777207,0.055627622024679,-7.35197518592058,1.95299070000201e-13,8.08656363613696e-13,gene_1005
479280.0,1898.4349954547,-0.094650880873455,0.066425099187421,-1.42492645146669,0.154178462521867,0.195573163370043,gene_1006
49129.0,3360.85850122724,0.45513538019442,0.076572852932324,5.94382163867753,2.78452578341104e-09,8.70760991412395e-09,gene_1007
470396.0,274.333551486135,-0.501652433237314,0.138247415878177,-3.628656854457,0.000284899629045,0.000546737540602,gene_1008
507875.0,321.37578028303,-0.35134568554225,0.149616690819793,-2.34830541711039,0.018859050162491,0.028424921371834,gene_1009
3913.0,56.5113026472876,-0.019133235095179,0.301419033064634,-0.063477196183149,0.949386517426043,0.95828792805669,gene_101
49226.0,29.5287323306729,1.44231776576559,0.453305813283923,3.18177645973009,0.001463747480138,0.002565366880722,gene_1011
537719.0,40.0667025728079,-0.129772812043068,0.412170524996372,-0.314852237539815,0.752873847403566,0.789922121089506,gene_1012
537720.0,4000.44417934668,-0.25593619514175,0.166781159724361,-1.5345629899968,0.124891209507203,0.161735470880261,gene_1013
449372.0,951.021296909223,-0.645164487446004,0.110470996739722,-5.84012552150736,5.21615068947923e-09,1.60592881283685e-08,gene_1014
479329.0,8473.7624589966,0.109664554513048,0.048443658262724,2.26375460577945,0.023589211904249,0.035015902932913,gene_1015
479332.0,353.076996599927,-0.761494643332829,0.129124430445594,-5.89737078184972,3.69339296506257e-09,1.14841437507414e-08,gene_1016
537724.0,935.716023439025,-0.083915908835067,0.094322730370832,-0.889667935874527,0.373644215848574,0.431765188364875,gene_1017
479338.0,325.345082057892,-0.99615636429236,0.155752786064011,-6.39575309993467,1.59757971923268e-10,5.51593376246109e-10,gene_1018
479339.0,3996.27901761428,0.078035208612337,0.059997037355019,1.3006510329932,0.193377930369103,0.239943507246346,gene_1019
476186.0,48.6293370805486,0.036689205236024,0.333984095403788,0.109853150916264,0.912525837742145,0.928790634912068,gene_102
479341.0,70.9883358209756,-0.216187479189598,0.336156594639613,-0.643115389187495,0.520149229552149,0.575926486337711,gene_1020
49528.0,5757.91256588793,-0.285816405702324,0.135454225457092,-2.11005898662691,0.034853275388065,0.050303617466687,gene_1021
49556.0,2076.07957926672,-0.476639385292301,0.067398274687094,-7.0719819981323,1.52736239111045e-12,5.9881724312969e-12,gene_1022
49699.0,1473.16489848093,0.212289147470455,0.070450822254227,3.01329552555674,0.002584271253217,0.004389785131887,gene_1023
49678.0,1344.50486495882,-0.300529483350264,0.071540358527059,-4.20083837344195,2.65928392372455e-05,5.77688307214658e-05,gene_1024
537731.0,2813.37756970606,0.099923929608835,0.055062367691816,1.81474088016173,0.069563739548073,0.094875405526936,gene_1025
479369.0,2773.63555844059,-0.203302093274619,0.056452347981175,-3.60130447262197,0.000316624504747,0.000603562590036,gene_1029
537733.0,2959.45709089534,-0.346125211034046,0.053490890810792,-6.47073185336093,9.75293766328864e-11,3.41769165607345e-10,gene_1030
479379.0,3121.84159392952,-0.35159647334295,0.060490783765645,-5.81239738445305,6.15844348876211e-09,1.88807182029415e-08,gene_1031
434715.0,1241.27890877678,-0.487913932718251,0.073369470606062,-6.65009476949853,2.92904360368129e-11,1.0533970068661e-10,gene_1032
50114.0,1702.99198859867,-0.649985515721181,0.068333534299346,-9.51195518255822,1.87112133830678e-21,1.19879549547909e-20,gene_1033
479390.0,1132.85670518078,-0.051405037577059,0.101024003510694,-0.508839837966006,0.610864492793835,0.662518104736105,gene_1034
479396.0,8892.45643734722,-0.064818616713072,0.050950015118763,-1.27220014679056,0.203302015496436,0.251144532687189,gene_1035
479400.0,3248.43834431256,-0.662451344073236,0.054416003531494,-12.1738330836779,4.28478203752111e-34,4.72116839604046e-33,gene_1036
479405.0,1375.91901343757,-0.17572451084325,0.089699633715394,-1.95903264667504,0.050108963617541,0.070118381435413,gene_1037
470424.0,1268.8264506196,0.15825052239587,0.077255946081889,2.0483927829727,0.040521528129549,0.057798626243864,gene_1038
479420.0,3311.93311514748,0.197035463495535,0.061325276606079,3.21295678389169,0.001313760558443,0.002323974893095,gene_1039
476192.0,1841.39039206328,0.294959909174025,0.075211054669224,3.9217627045818,8.79035396960867e-05,0.000179776563433,gene_104
479429.0,678.713209431525,0.572930833292722,0.102440665542781,5.592806628667,2.2342808676151e-08,6.57076688653308e-08,gene_1041
479444.0,460.878107575123,-0.085629315913518,0.123298306457619,-0.69448898669951,0.487375605162376,0.543764118094007,gene_1042
