Protein_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_id
479444.0,768.836499379824,-0.49654960772077,0.100261970413925,-4.95252193499487,7.32577955032578e-07,1.4870677391241e-06,gene_1042
479447.0,523.516430407469,-1.70931391797276,0.124611906168397,-13.7170995174637,8.02104759444937e-43,6.55932376574661e-42,gene_1043
479459.0,703.716843888052,-0.247776968004255,0.093937631798514,-2.63767526666746,0.008347647616447,0.011739492471496,gene_1044
479468.0,2464.63139099097,-1.07341411700746,0.06265970078589,-17.1308529013782,8.73645170014903e-66,1.1525463234886e-64,gene_1045
479469.0,1867.85747666419,-1.2475690792738,0.065748859775377,-18.974763722686,2.75748386268972e-80,4.85361397542418e-79,gene_1046
479472.0,1260.63428638843,0.262573843760724,0.081015695880961,3.24102435837289,0.001191010064455,0.001831873657548,gene_1049
476193.0,4094.51369120078,0.410781481406554,0.056994659726657,7.20736790739065,5.70437301733769e-13,1.6801739406324e-12,gene_105
51924.0,40316.4516325229,-0.461013258678583,0.057467533387507,-8.02215149152037,1.03908878723133e-15,3.52412235257283e-15,gene_1051
516401.0,94.6994033121834,-0.379197008542293,0.229739675363418,-1.65055081558052,0.098830329024376,0.120674751776227,gene_1052
433947.0,426.308798472487,-0.33510559262663,0.117217250418628,-2.85884194885855,0.004251905721128,0.006166621582328,gene_1053
51991.0,33.3876345337769,0.256432754573503,0.436422672938865,0.587578901083869,0.556814976405856,0.597183608615144,gene_1054
470438.0,867.190040549742,-0.419048555136967,0.083839447257072,-4.99822659674824,5.78599695032267e-07,1.18032903390065e-06,gene_1055
52129.0,25586.4150599655,-0.878833851120195,0.05167944558255,-17.0054814097493,7.47883023697221e-65,9.5228509574445e-64,gene_1056
537757.0,108.605515203106,1.32593590697473,0.240347878100689,5.51673647985884,3.45352679383294e-08,7.70141154600348e-08,gene_1057
534126.0,3060.0667735801,0.283819219595391,0.062914922898662,4.51115898294182,6.44743727333844e-06,1.22386042590504e-05,gene_1058
52148.0,7249.20436499003,-0.167819065222634,0.081073246199772,-2.06996849255441,0.038455295074521,0.049950909130933,gene_1059
476197.0,1381.38871309392,0.610100024036858,0.076155655236927,8.01122414532162,1.13572238438951e-15,3.8419632355787e-15,gene_106
479515.0,932.149580780668,-0.154778883951565,0.088773320579818,-1.74352928267903,0.081241203864409,0.100850621353838,gene_1060
479521.0,1856.19086709054,-0.921152253229237,0.06875191788533,-13.3982044655918,6.19436602914405e-41,4.82003682858809e-40,gene_1061
479522.0,945.775913724047,-0.89970355903026,0.082707193618976,-10.8781778181849,1.46461438961729e-27,7.75668264428851e-27,gene_1062
52336.0,1301.16894218518,-0.050391808904094,0.08622528809208,-0.584420301968495,0.558937571029213,0.598972168335554,gene_1063
52383.0,379.670701552474,0.004504526675778,0.135399490151432,0.033268416821509,0.973460539536816,0.976873587160192,gene_1064
449418.0,2225.81719294553,0.262426619868157,0.06471227481168,4.05528349346162,5.00735346409347e-05,8.76453279822583e-05,gene_1067
479560.0,247.725157608344,0.292359667927758,0.148120239431522,1.97379959045314,0.048404535443069,0.062126546465534,gene_1068
52695.0,2903.60415511932,-0.957994018320557,0.086007348988232,-11.1385135059986,8.14677469011993e-29,4.50295699286813e-28,gene_1069
476198.0,8320.08371837839,0.294480381863729,0.050004896949536,5.88903087153468,3.88466882996194e-09,9.09739413292048e-09,gene_107
52801.0,138.921434583003,-0.069950128092683,0.197280262960448,-0.354572358344369,0.722909987195844,0.753829428770639,gene_1070
479579.0,531.914345187178,-0.157870455069531,0.10228674395113,-1.54341069987484,0.12273115920126,0.148137004221103,gene_1071
52722.0,1795.7971164174,0.475641734685071,0.077316645693402,6.15186717451791,7.65759996208586e-10,1.8760692426651e-09,gene_1072
534128.0,3802.97663417262,-0.643097092638178,0.057108792315208,-11.2609121392141,2.04629619507893e-29,1.14742485964264e-28,gene_1073
52962.0,3062.76433544316,-0.660082231740575,0.073624340075895,-8.96554361044377,3.08754070255552e-19,1.20624809762154e-18,gene_1074
507928.0,1328.54617349381,0.41420263236968,0.076397659709562,5.42166650057528,5.90459639867064e-08,1.29609730218236e-07,gene_1075
470451.0,310.667045926576,0.057492222103637,0.142434637154552,0.403639334168793,0.686477956592559,0.720058060587765,gene_1076
53088.0,1418.64205499437,0.184357422823762,0.072024709459421,2.55964132597619,0.010478024274449,0.014555145346845,gene_1077
507931.0,570.047808465192,-0.061337167428123,0.105613172111981,-0.580771945407407,0.561394165349966,0.600881374505787,gene_1078
479619.0,1431.27678293082,0.228002207338905,0.074904532805657,3.04390400418714,0.00233529645091,0.003488372256941,gene_1079
507061.0,2948.97874572939,0.044657774226355,0.072904250339069,0.612553781414081,0.54017142660064,0.581132293072726,gene_108
479623.0,1162.85206138159,0.094206466711444,0.101021652171562,0.932537378733973,0.351058878767239,0.392460166343823,gene_1080
479627.0,783.57631907348,-0.270559701243064,0.103041840721707,-2.62572659172291,0.008646423779948,0.012123409530011,gene_1081
479630.0,2551.95795107024,-1.36462491373322,0.062514881796033,-21.8288009915076,1.23620852148866e-105,3.39081695706661e-104,gene_1082
479635.0,10190.216215296,-0.216583341116479,0.049041226930017,-4.41635241764133,1.00380379805022e-05,1.87196611970669e-05,gene_1083
479636.0,5145.70151576546,-0.333430827778674,0.055076383743961,-6.05397096019824,1.4131809705678e-09,3.39153129028356e-09,gene_1084
53482.0,2414.55748329053,-1.4833702463156,0.071593426732002,-20.7193636905852,2.3172749363214e-95,5.39032540841124e-94,gene_1085
479642.0,419.309912854496,0.359219772275055,0.130195773424994,2.75907399161466,0.005796540886558,0.008284548123363,gene_1086
516491.0,21243.8267448334,-0.699166502249328,0.052116200965019,-13.4155308580267,4.90408811709103e-41,3.8296099732871e-40,gene_1087
507939.0,1311.43260115344,-0.586587101522845,0.078091283656892,-7.51155665592741,5.84283741286199e-14,1.80325357191141e-13,gene_1088
503719.0,1849.30763140485,0.817497261585941,0.066925221826454,12.2150848256554,2.58231999898242e-34,1.67152532480838e-33,gene_109
479653.0,852.362925961803,-1.13904657898084,0.085079385866882,-13.3880442057142,7.1026516313407e-41,5.52027812150127e-40,gene_1090
54296.0,38.5607727557683,0.416470536991657,0.346272180074547,1.20272595073043,0.229082388179007,0.264152979748187,gene_1091
460260.0,2335.51743928848,-0.05128769773482,0.080443411591598,-0.637562439484803,0.523758552448069,0.564767002582415,gene_1092
479661.0,3390.59635641553,0.333476155871559,0.061882764992006,5.38883735907143,7.0914944238832e-08,1.54172086500737e-07,gene_1093
449456.0,1547.01404636052,-0.744580261280194,0.080694855645803,-9.22710940271599,2.78033581000661e-20,1.12425986715439e-19,gene_1094
479665.0,5340.31615581905,0.399474217089449,0.060699621149297,6.58116491545968,4.66776484521424e-11,1.23653504933784e-10,gene_1095
54394.0,36256.6562184112,-1.32529001603667,0.053888253714093,-24.5933004819208,1.48987328650641e-133,5.76931520298337e-132,gene_1096
479671.0,2234.38237664768,0.596624926471516,0.069814631817845,8.54584362814069,1.27600693969047e-17,4.6614615338415e-17,gene_1097
479675.0,2359.01393205996,0.24154360984174,0.064176950031365,3.76371282405428,0.000167409124157,0.000279354693112,gene_1098
479676.0,2615.95124701022,0.256700951251729,0.061421998061694,4.17929991456628,2.92407854750678e-05,5.2308985098795e-05,gene_1099
433868.0,5496.65440403593,0.324748717823372,0.060266087081203,5.38858143197188,7.10159843364029e-08,1.5434078074828e-07,gene_11
476211.0,1559.89479302103,0.3530182173361,0.074418255199921,4.74370457070963,2.09844820613896e-06,4.13471551661562e-06,gene_110
479678.0,7060.93191113639,-0.621167855726618,0.061262011397211,-10.139527605437,3.6887906133762e-24,1.74198770501116e-23,gene_1100
479681.0,1382.51309664328,-0.89566677668948,0.073724459114908,-12.1488416116215,5.81841278521334e-34,3.73684013317653e-33,gene_1101
55392.0,130.641232962633,0.006291440090243,0.212951022329643,0.029544070845097,0.976430670815799,0.979555487043646,gene_1102
507950.0,120.849465763777,-0.148742991440875,0.222195006672672,-0.66942544600022,0.503224124071852,0.544497766069198,gene_1103
479687.0,2434.20615433546,0.061814264889518,0.069033594355546,0.895422952644683,0.370561035521841,0.412270288463796,gene_1104
479689.0,1917.13819324351,0.072688472663811,0.068126540534414,1.06696262709968,0.285988712573145,0.324597188770519,gene_1105
507953.0,1245.07588207734,0.058144372483507,0.078842236720121,0.737477460081589,0.460832045343005,0.503132170681099,gene_1106
507954.0,2383.1889025718,0.337686939546555,0.069579271740075,4.85326924386392,1.21442633328153e-06,2.4321778375395e-06,gene_1107
55234.0,1439.62286723188,0.309310976806295,0.078148874271674,3.9579709840863,7.55891373761004e-05,0.000130399185363,gene_1108
479705.0,2361.90281667587,-0.01308710705287,0.063754912068595,-0.205272137130228,0.837359511871202,0.856485032108161,gene_1110
507957.0,702.47345933873,-0.482925330643809,0.093616073879292,-5.15857278170509,2.48839377251294e-07,5.21690961925244e-07,gene_1111
55409.0,1987.63534869127,-0.454884601478839,0.08043449258813,-5.65534246368786,1.5553583307771e-08,3.53554001778509e-08,gene_1112
55863.0,2205.99248461425,0.862835777366658,0.069188515343938,12.4707947999386,1.07745971137602e-35,7.24506361592273e-35,gene_1113
516565.0,1026.71564585599,0.796219170656967,0.09718744870926,8.19261315356563,2.55614723576458e-16,8.93159089864025e-16,gene_1114
479717.0,699.331828570925,-1.46457579642037,0.113592398047531,-12.8932553726663,4.91254993565707e-38,3.55377101389346e-37,gene_1116
479722.0,900.093972551499,-0.23508696692494,0.088066963354623,-2.66941152470882,0.007598428888345,0.010745533270026,gene_1117
479725.0,19835.3186118332,-0.576821448552073,0.052372074827216,-11.0139124801739,3.27467199908399e-28,1.77133654642317e-27,gene_1118
479729.0,1557.6825611509,0.139595225945286,0.078687208056294,1.77405234463801,0.076054492397553,0.094715611701304,gene_1119
434729.0,1776.12353645082,-0.679364731823622,0.069234350283147,-9.81253855990892,9.94350251277323e-23,4.44688023380341e-22,gene_112
479733.0,5626.75427290222,-0.655208176872139,0.063068390095003,-10.3888520998422,2.78686880315341e-25,1.37114778259782e-24,gene_1120
479734.0,18967.1796643391,0.012759172086073,0.068026438392373,0.187561959549891,0.85122004881116,0.868907052461447,gene_1121
479736.0,3560.43333795756,-1.72444267415075,0.071157432036362,-24.2341892449062,9.70699356338854e-130,3.63074651294243e-128,gene_1122
479741.0,2068.69467548141,-0.253287889772159,0.068800311553697,-3.68149335449553,0.000231871834093,0.000381031523673,gene_1123
479744.0,1314.26226479748,2.27105193616093,0.084241897204607,26.9586988365778,4.51057561633378e-160,2.51636604087502e-158,gene_1124
479750.0,334.297051072837,0.646770998320333,0.128970432089485,5.01487812238681,5.3067093251221e-07,1.08423548998382e-06,gene_1125
56444.0,2838.23142737397,-0.750411755550848,0.060956487216242,-12.3106135182753,7.9417174774414e-35,5.20202250288525e-34,gene_1126
56404.0,1927.60675964535,-1.09061773763797,0.096511222756047,-11.3004239972665,1.30585977198624e-29,7.3663023813071e-29,gene_1127
470482.0,16667.1836633058,-1.43856666091604,0.063084337507007,-22.803864124851,4.19771768853292e-115,1.27343666099596e-113,gene_1128
56723.0,1589.62060814608,0.751340228692268,0.075786562640164,9.91389769528995,3.62232711755567e-23,1.64680797064012e-22,gene_1129
4549.0,363.558130279908,-0.423001165846225,0.123775834626174,-3.41747779058625,0.000632042507014,0.000995867837165,gene_113
537812.0,857.46127612732,0.36547742621808,0.088764665170193,4.11737514603734,3.83212012130992e-05,6.77776645851241e-05,gene_1130
479762.0,3091.52644403428,1.02221660215583,0.069355250953716,14.7388494468573,3.62914956911005e-49,3.40323242356858e-48,gene_1131
479763.0,3300.94750997592,0.89595138876489,0.07077679986226,12.658828747676,9.99798566075803e-37,6.92808949558552e-36,gene_1132
56975.0,2099.49407405041,-0.263641974495843,0.084154075099638,-3.13284857784598,0.001731187280368,0.002624086084886,gene_1133
479768.0,2211.21715639858,0.026420020367818,0.063034092553073,0.419138585132689,0.67511485286164,0.708703727697046,gene_1134
537816.0,1533.07493908371,-0.341294829322918,0.083880361998154,-4.06882876030544,4.72500562257586e-05,8.29680235087139e-05,gene_1135
57183.0,889.617686796273,0.853367770513367,0.090215991089878,9.45916306193647,3.10417775699446e-21,1.30573815810189e-20,gene_1136
479781.0,1307.73974838036,0.306245959838711,0.087836443835597,3.48654779799498,0.00048929793761,0.000780670946022,gene_1137
479790.0,1224.36699407787,-0.213455899692048,0.081057554936719,-2.63338685528685,0.00845379970386,0.011881162137172,gene_1138
479798.0,954.84572431694,0.192056592920948,0.085957523911922,2.23431974515392,0.025462042055895,0.033773246595599,gene_1139
507068.0,634.989907890742,1.7187371702373,0.10825356165771,15.8769572466523,9.15111727549867e-57,1.00907546104871e-55,gene_114
479802.0,19255.0482506964,-0.182660601361907,0.060077826189349,-3.04039964405854,0.002362644145539,0.003525279970458,gene_1140
479808.0,2964.73626004484,-1.32720171217477,0.067872549728499,-19.5543222920575,3.79007828568206e-85,7.38168205758727e-84,gene_1143
479812.0,2325.70410974258,-0.422966020716657,0.06303404651268,-6.71012007188166,1.94464330310949e-11,5.24010923633639e-11,gene_1144
479815.0,1062.95654232776,-0.487686811376482,0.085271001697228,-5.71925744590303,1.06990584150965e-08,2.45236425997842e-08,gene_1145
433850.0,11433.3645491161,-0.897321681868086,0.053264048193176,-16.8466669790795,1.10996618559636e-63,1.37866177354355e-62,gene_1147
479831.0,3471.05238807555,0.029953013383951,0.069168952923528,0.433041301305612,0.664984765267071,0.699408006031815,gene_1148
479834.0,2587.56724367742,-0.274830608580421,0.070940345338698,-3.87410869327276,0.000107015644671,0.000182084256621,gene_1149
434930.0,4058.39623415457,0.543049459866354,0.061039964413878,8.89662150168103,5.7572428677517e-19,2.22678788474791e-18,gene_115
479836.0,1467.22343462869,0.083225052313061,0.070870377101319,1.17432777582204,0.240263761944405,0.276175370155407,gene_1150
58332.0,2437.71752684772,-0.356459740883878,0.066847765741011,-5.3324106936485,9.69174371050522e-08,2.08703790795734e-07,gene_1151
58337.0,1076.5742261552,-0.227342760426592,0.078205845170825,-2.90697913857981,0.003649375344517,0.005329156586724,gene_1152
58418.0,1205.80076114366,0.428268028497514,0.082213849265502,5.2091956808209,1.89661006208536e-07,4.01330248753067e-07,gene_1153
537834.0,318.155778534796,-0.023859928365682,0.143631810546159,-0.166118691082116,0.86806354516421,0.884591690064395,gene_1154
479850.0,22589.3472143504,0.47432189501946,0.060162477060586,7.88401538955578,3.17025217152079e-15,1.04662838741832e-14,gene_1155
479851.0,3526.14273432519,-0.185381574389262,0.060792522286057,-3.0494140959797,0.002292881962903,0.003428126723096,gene_1156
479857.0,506.055904135414,-0.535489913790073,0.108454375865368,-4.93746711017742,7.9143748671062e-07,1.60210116082903e-06,gene_1157
479858.0,7987.33794487559,-0.221562414575595,0.058120517880925,-3.81212044650952,0.0001377797039,0.000231674020631,gene_1158
508001.0,6795.02318451205,-0.38045257112288,0.054563217790025,-6.97269308029031,3.10930482834661e-12,8.78478698927286e-12,gene_1159
476223.0,6117.92002451716,-0.594759390438012,0.061887546171327,-9.6103243258588,7.23208253283695e-22,3.1300985742055e-21,gene_116
58773.0,3612.97932265871,0.088950782858476,0.061955383525466,1.4357232220492,0.151081114628832,0.179816846429507,gene_1160
479867.0,845.492259343871,-0.733530483324563,0.093191779517772,-7.87119300779829,3.51275213099436e-15,1.15622236391679e-14,gene_1161
479871.0,666.941535893794,-0.803701578554464,0.096090243209363,-8.36402897642112,6.06120239724112e-17,2.16499703641011e-16,gene_1162
508006.0,1311.11443379017,0.130793031297277,0.07860207536749,1.66398954080763,0.096114519572719,0.117497099785925,gene_1165
479885.0,3752.39655271478,0.30077576753547,0.069089823576771,4.35340187547671,1.34041105896234e-05,2.47307343081532e-05,gene_1166
479887.0,1925.35513404999,-0.313915415649755,0.068182842951889,-4.60402356456826,4.14405542493108e-06,7.97903388778044e-06,gene_1168
59001.0,728.497159713851,0.693678872422069,0.092065259727567,7.53464308333846,4.89672314497465e-14,1.51980803693391e-13,gene_1169
476226.0,1491.61164548778,0.108712969445235,0.077003187594714,1.41179830135626,0.158009358778984,0.187452803900172,gene_117
479894.0,346.135202259941,-0.124033208536466,0.129697550149017,-0.9563265334924,0.338907288664994,0.379749222345814,gene_1170
479899.0,1913.15784426986,0.198107474355126,0.076673949060736,2.58376510903591,0.00977283268583,0.013618661636499,gene_1171
479905.0,5031.38684384901,-0.076889633959682,0.055970995327625,-1.37374069390067,0.169522198588672,0.200065369901259,gene_1172
479907.0,782.145189320642,0.407924805299863,0.093275610988681,4.37332761453972,1.22366876656405e-05,2.2659385345404e-05,gene_1173
470515.0,1130.93350722323,-0.245195217162039,0.092503449913788,-2.65066024446179,0.008033460853865,0.011316985405733,gene_1174
479915.0,1386.66289501047,-0.382134369661101,0.084362467162342,-4.52967276224563,5.90751122172822e-06,1.12559034363638e-05,gene_1175
479920.0,1075.45770126413,0.101459321199339,0.076426948354747,1.32753332932254,0.184332322313434,0.21622588699026,gene_1176
59445.0,139.940914994928,-0.110512251017313,0.222701950185302,-0.496233871887334,0.619729415789655,0.657270620934961,gene_1177
479927.0,1591.75857031272,0.077874470401911,0.07961229369157,0.978171420404097,0.327989548984621,0.368456518936136,gene_1178
434244.0,6702.44401851459,-0.831445271336869,0.205046880934927,-4.05490328624279,5.01550498189271e-05,8.77646711743746e-05,gene_1179
476230.0,1438.54731293057,0.366764901582063,0.082228510544995,4.46031308546409,8.18400081624195e-06,1.54061416566545e-05,gene_118
479931.0,2315.51294940063,-0.143440535423965,0.067282238997878,-2.13192274157954,0.033013198336861,0.043283386706145,gene_1180
479934.0,4768.52762801047,-0.998543880853927,0.060576920978729,-16.4838995564755,4.78935570711277e-61,5.72201971323473e-60,gene_1181
508023.0,781.233017056492,0.962136876585802,0.110308871254007,8.72220761257093,2.72829489083341e-18,1.02279984432553e-17,gene_1182
470524.0,1193.57268252061,0.501326234526193,0.084146720726815,5.95776318073956,2.55713705254917e-09,6.05526374709756e-09,gene_1183
479946.0,6698.62831556163,-0.289335912609991,0.050052661771131,-5.78062988803664,7.44214538481061e-09,1.72142104948026e-08,gene_1186
508026.0,33.1703564501582,-0.257635508199541,0.38169452188475,-0.67497827039114,0.499689570612143,0.541118019960477,gene_1187
508027.0,6726.36535142274,0.180938084166293,0.054999922243099,3.28978799945481,0.00100262892858,0.001553378733076,gene_1188
537864.0,2336.80600705166,-0.374008942497506,0.064833042504091,-5.76880134036444,7.98373510717453e-09,1.84216362462425e-08,gene_1189
476232.0,1398.13596422435,0.547205745873874,0.081173375587034,6.74119736818342,1.57086646212305e-11,4.26082155754267e-11,gene_119
479954.0,964.351206622727,0.350314763280707,0.082383798348411,4.25222883993747,2.11653416213821e-05,3.82989125600766e-05,gene_1190
479956.0,1042.89154940703,0.767088628784748,0.083682858060675,9.166616037762,4.88100653628617e-20,1.96764641937366e-19,gene_1191
479958.0,637.950431997288,1.07025691600133,0.125087599552251,8.55605927232039,1.16791266740963e-17,4.27369043332828e-17,gene_1192
479960.0,27.410229480231,0.626872294161369,0.45248552848784,1.38539744299958,0.165930972447391,0.196073163098398,gene_1193
479964.0,962.263760750189,0.645841675742749,0.08838704453392,7.30697218295267,2.73229092467622e-13,8.17947756122944e-13,gene_1195
60013.0,2342.97717040019,0.465864525145265,0.063706923726534,7.31262000885525,2.61983113459013e-13,7.84995373646192e-13,gene_1197
60102.0,445.178031222334,0.768625891798203,0.120319008160257,6.38823327710983,1.67813209488011e-10,4.28617811259061e-10,gene_1198
479979.0,966.611272511997,0.09440156752005,0.083128381265098,1.13561176199259,0.256119084083613,0.292968189491299,gene_1199
469712.0,878.153296877188,0.126259130886056,0.087156395593255,1.44865021122818,0.147435291318739,0.175795421617689,gene_120
479981.0,6704.48142036879,-0.134545660870108,0.060972423226922,-2.20666415650511,0.027337531149683,0.036129887082586,gene_1200
479985.0,776.270662054592,-0.166419265476089,0.096188824307782,-1.73013098635644,0.083606875168934,0.103455650232536,gene_1201
60343.0,2058.34687450897,0.854019670661725,0.070853781407837,12.0532687697492,1.86408109157379e-33,1.1776627472006e-32,gene_1202
479999.0,2102.71905116375,-0.312373874178356,0.078171647835515,-3.99599960890731,6.44218399489452e-05,0.000111896826487,gene_1203
449568.0,2890.04170614574,-0.423367966583554,0.069495676986496,-6.09200435108818,1.11505652956536e-09,2.69373105839587e-09,gene_1205
60503.0,2016.11017140739,-0.190526132391902,0.082635470572777,-2.30562167881777,0.021131780865285,0.028343625394493,gene_1206
480008.0,1130.10596331125,-0.970562925707299,0.080137664330324,-12.1111955759863,9.2141223488894e-34,5.88327521074093e-33,gene_1207
537881.0,640.114679789389,0.119307157234615,0.102473409275237,1.16427430372853,0.244312866624304,0.280340177965451,gene_1208
480017.0,4968.87156695176,0.071084890365451,0.071987122274681,0.987466759599201,0.323413870659209,0.363750813352055,gene_1209
5032.0,5523.41569108097,-0.126739391517767,0.060608836614711,-2.09110417880891,0.036518726205427,0.047585664016296,gene_121
460381.0,997.376572602842,-0.381042511360819,0.084663783126972,-4.50065538400716,6.77442613861876e-06,1.28370890243314e-05,gene_1210
480031.0,1231.94026548387,-0.303245267628236,0.07924613918953,-3.82662512937034,0.000129912125312,0.00021894816204,gene_1213
544258.0,1400.79177678638,-0.630903813910747,0.081445888652456,-7.74629418807041,9.46131674201947e-15,3.04417634959502e-14,gene_1214
480038.0,479.398666053732,-0.544327761211213,0.11450954643803,-4.75355791847267,1.99867812980803e-06,3.94521683014281e-06,gene_1215
544260.0,466.303395249963,-0.527440854873653,0.123165303519257,-4.28238180561286,1.84903354070338e-05,3.37179717408597e-05,gene_1216
508056.0,313.809276202806,-0.380076392449175,0.129800195679725,-2.92816501900347,0.003409690254881,0.004990215862134,gene_1217
480049.0,2200.47652340585,-0.400632503932956,0.07393932580795,-5.41839541482372,6.01363001215374e-08,1.31827260639388e-07,gene_1218
460388.0,3386.79923337349,0.01922636631771,0.064787804664078,0.296759033855176,0.766650483490079,0.793781084116891,gene_1219
5233.0,55.3426740185719,0.925735338291549,0.324965328274617,2.84872033335581,0.004389544719874,0.006356439263294,gene_122
480053.0,1110.20985895321,-0.114877970588508,0.092970160420701,-1.23564345881164,0.216591123052909,0.250759648796571,gene_1220
544264.0,67.664233078316,-0.169224737117268,0.292685312404803,-0.578179805904367,0.563142731158281,0.602559780933415,gene_1221
