Gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
gene_2668,10357.5212518198,-0.830872609340158,0.057134877220163,-14.5423014761804,6.53577726599177E-48,6.19908570986492E-47
gene_165,376.815174395457,-0.82672208352945,0.133284167249834,-6.20270284601625,5.5501577020524E-10,1.39989204050615E-09
gene_2336,1407.27649104302,-0.826680396957119,0.076664949929138,-10.7830292424534,4.14022414587474E-27,2.19819816727259E-26
gene_2760,5723.62259597032,-0.82410682403627,0.058283069637429,-14.139729241492,2.16114280674942E-45,1.91444631654501E-44
gene_2412,2736.72338605569,-0.823926011140862,0.096186133504357,-8.56595416743244,1.07184516708686E-17,4.0120946943405E-17
gene_3608,1276.71861542103,-0.823828421547053,0.091319945017336,-9.02134162904568,1.8579969497663E-19,7.52008248202824E-19
gene_4323,2495.77543965131,-0.822700208780995,0.065033743791366,-12.6503590416121,1.11364723478352E-36,7.84566267334629E-36
gene_7120,1730.09489592584,-0.822642338846146,0.076415675964295,-10.7653610134984,5.0164556161994E-27,2.66127221672951E-26
gene_2138,185.379100383855,-0.822602959817012,0.218987526519191,-3.75639184976557,0.000172380715091,0.000295374984435
gene_3560,536.941123481812,-0.822113612515254,0.113536980536385,-7.24093250173929,4.45610151311211E-13,1.32653782815607E-12
gene_2868,484.861447145809,-0.821822077322073,0.122795220508176,-6.69262267636351,2.19205843374831E-11,5.94896783031695E-11
gene_2805,4340.45133658588,-0.81986480885319,0.057020995381791,-14.3782970353935,7.08156779825791E-47,6.51009022908381E-46
gene_7112,10755.1018213036,-0.819567266698353,0.052289776189439,-15.6735661619428,2.29342193663578E-55,2.61712888706718E-54
gene_7630,713.979429625373,-0.819560802184824,0.103567884421855,-7.91327163589214,2.50711506781905E-15,8.39066565212556E-15
gene_2551,1908.52531555982,-0.819293755291099,0.085506834075249,-9.5816172374022,9.55370742670156E-22,4.24014307330921E-21
gene_4250,8130.94936634241,-0.817594633257067,0.056408406215302,-14.4941984380207,1.31832327591192E-47,1.23790555608129E-46
gene_678,573.09104044354,-0.817553646943248,0.100609976817185,-8.12596993664753,4.43799030922464E-16,1.55329660822862E-15
gene_6735,13350.4073227801,-0.816541974751464,0.053973210660489,-15.1286529883836,1.04818995583606E-51,1.09884411159655E-50
gene_1371,2240.26572339888,-0.815606316708486,0.079177213293532,-10.3010232714911,6.97157230163878E-25,3.46889816341194E-24
gene_6499,85.3535407688625,-0.81418304789789,0.245732720833512,-3.31328707522639,0.000922062847208,0.001471762771903
gene_7525,2041.64395787053,-0.814070782836975,0.072750265887957,-11.1899354992149,4.56765784277911E-29,2.55299447283904E-28
gene_3147,5956.12312886662,-0.813695926131046,0.066314075671261,-12.2703350366335,1.30711354022297E-34,8.65222285990494E-34
gene_4049,12931.7302957484,-0.81267523716874,0.049210091597242,-16.5144020421675,2.89011239315324E-61,3.63225788913886E-60
gene_4902,807.568856961958,-0.812572796670678,0.08654376682649,-9.38915448757609,6.04838243830315E-21,2.61209052345379E-20
gene_5831,1507.40893098486,-0.811886227267875,0.089971589271292,-9.02380666878951,1.81664450406113E-19,7.36177825227731E-19
gene_5686,7123.50352844753,-0.809585467218535,0.051092694573016,-15.8454251431498,1.51194985555032E-56,1.7778258319378E-55
gene_3273,314.36350522717,-0.809533718049437,0.128156215637263,-6.31677296355852,2.67081502607207E-10,6.86288786801082E-10
gene_5672,2107.73958677554,-0.808585073846056,0.074794681351638,-10.8107295764066,3.06224839021664E-27,1.63245406884785E-26
gene_1658,71.2149331684286,-0.808495191749328,0.271636233732855,-2.97638934481934,0.002916643162595,0.004424439304809
gene_7045,70.1221302114358,-0.806470888472073,0.27794383603242,-2.90156061736877,0.003713089336863,0.005562018279672
gene_2200,2658.82098274297,-0.806374048748543,0.089232831904573,-9.03674165144606,1.61411275985214E-19,6.56126355628207E-19
gene_445,13768.2328008901,-0.806203442468919,0.052340429804573,-15.4030726434441,1.56073485369747E-53,1.72126009955595E-52
gene_6715,555.433954060693,-0.805865775320149,0.107253509824898,-7.51365411384487,5.74993808850269E-14,1.80058804457971E-13
gene_7016,6363.20456309952,-0.805762353823912,0.057749951967271,-13.9526064762887,3.03314566845849E-44,2.61982476725068E-43
gene_2564,5594.62354825453,-0.804231731806352,0.053847558472647,-14.9353425599581,1.94074200085587E-50,1.97468996464793E-49
gene_1118,17080.3131230851,-0.802074268737902,0.060263240638807,-13.3095110756689,2.03811082817465E-40,1.59862798014224E-39
gene_1189,1897.92940709995,-0.801956843336814,0.071977780010425,-11.1417279502183,7.85797339376612E-29,4.36236985787371E-28
gene_4120,1190.87852028458,-0.797734658187687,0.092335033324478,-8.63956647293703,5.64267265588526E-18,2.14512940237905E-17
gene_1885,4606.12894580954,-0.797076500371425,0.071045768113735,-11.219197448825,3.28235625652971E-29,1.84086413602131E-28
gene_6442,218844.63186084,-0.796583627337037,0.058823937270923,-13.5418277710356,8.85576717685324E-42,7.21300590501318E-41
gene_6680,2021.46155372572,-0.795967364161362,0.069798392200474,-11.4038065787418,4.00228300050331E-30,2.31575758471023E-29
gene_5928,16991.5038985394,-0.795141256378714,0.059025711965391,-13.4710997953729,2.31393460761705E-41,1.85935112174412E-40
gene_434,673.320918973656,-0.794999838486108,0.108360117024105,-7.33664617867895,2.19012587602116E-13,6.65543106014198E-13
gene_7903,965.738069695291,-0.793763030427395,0.086032164782349,-9.22635193982995,2.80006012898463E-20,1.17302710183658E-19
gene_2339,744.6206685193,-0.793497601895078,0.103004774140348,-7.70350314844537,1.32385842967681E-14,4.27603020062195E-14
gene_5529,2305.83584889816,-0.793064418219098,0.072663794262253,-10.9141619464134,9.86347830586225E-28,5.32725085492462E-27
gene_4355,3973.11785736191,-0.792998297062115,0.074145925136688,-10.6951028745035,1.07300516572511E-26,5.6422903634489E-26
gene_3643,3768.90658818672,-0.792594249128262,0.064238725749197,-12.3382623158301,5.63591137106691E-35,3.76089801441856E-34
gene_7420,4205.14085784705,-0.792328137900194,0.060587483876875,-13.0774227150669,4.43214364117461E-39,3.35627651537335E-38
gene_3294,2767.65429709795,-0.791479680297894,0.07882577364016,-10.0408742438863,1.00776979068865E-23,4.83156151290774E-23
gene_7377,1896.31689735163,-0.791249989118839,0.213027226063937,-3.71431391066115,0.000203755741828,0.000347145280207
gene_2562,1281.46285244377,-0.7901057205434,0.077288888260537,-10.2227595496003,1.56812048737785E-24,7.71501194875347E-24
gene_1747,10035.6537252129,-0.789467119740918,0.056819630854596,-13.8942669613817,6.86224518945969E-44,5.89614870984556E-43
gene_4192,5670.87505449648,-0.789376864513744,0.051673240046067,-15.2763183382735,1.09981120826602E-52,1.18315205759943E-51
gene_2101,2989.58335457691,-0.788927746162088,0.079473369341519,-9.92694474512397,3.17845341419827E-23,1.49335055693533E-22
gene_5176,983.637469267866,-0.788448141841483,0.082794853107321,-9.52291250302083,1.68392125816975E-21,7.40362169227409E-21
gene_1489,2917.85414001405,-0.787874853046909,0.071271766909404,-11.0545155145151,2.08459272654841E-28,1.14853545612764E-27
gene_907,901.197145315494,-0.787855643654907,0.113685359387722,-6.93014164618982,4.20419450506094E-12,1.17943535987049E-11
gene_7171,1184.46818251229,-0.787601980066851,0.087792456519561,-8.97118056938484,2.93353093682511E-19,1.17717331182854E-18
gene_4174,941.653501368508,-0.787418285608956,0.088072237521782,-8.94059589906765,3.87077380730163E-19,1.54478422801419E-18
gene_3322,2548.32166221639,-0.785022138124639,0.076445108380302,-10.269095757171,9.7110589474525E-25,4.81378510268516E-24
gene_4840,835.055389783739,-0.784884228753805,0.091797033388267,-8.55021344136515,1.22861098313152E-17,4.58323495580221E-17
gene_5930,1740.76679312745,-0.784178099301185,0.068180606007261,-11.501483269563,1.29667727468803E-30,7.63715029258461E-30
gene_2634,388.689175693187,-0.783729197852448,0.120441134427201,-6.50715556258865,7.65870921396414E-11,2.01766315284113E-10
gene_2240,1264.0598366309,-0.783483790086765,0.076470135517502,-10.2456179106345,1.23831080261512E-24,6.11986233502948E-24
gene_3957,182.980427703249,-0.783261968354056,0.205140328075774,-3.81817644390595,0.000134441760405,0.000232365419705
gene_2451,4488.72851111594,-0.782760868023221,0.060585818865855,-12.9198694129457,3.47731123294661E-38,2.56813109372563E-37
gene_3705,360.263353630826,-0.782750388486852,0.173381895403504,-4.51460278863136,6.34355492471519E-06,1.22888849160486E-05
gene_1046,1901.34693123496,-0.780460033551718,0.06912430534939,-11.2906745262302,1.4591256408803E-29,8.32537572700189E-29
gene_6717,1002.70269636092,-0.779895451563514,0.084168730820876,-9.26585733154578,1.93516349087091E-20,8.17995474308326E-20
gene_1642,3493.69397207838,-0.779314334554963,0.06119765057556,-12.7343832193812,3.80843804069414E-37,2.72096339581333E-36
gene_2847,7212.60318988681,-0.779093756739269,0.066562895193646,-11.7046254444418,1.20690992129309E-31,7.37269415674671E-31
gene_4488,18.4017841924369,-0.779066435306929,0.513324340537541,-1.51768847448595,0.129092950940246,0.158870617212177
gene_6811,8826.63351700461,-0.778825226360655,0.067025496466769,-11.6198352480208,3.26765778116298E-31,1.97048757757654E-30
gene_3521,4121.62541057161,-0.778437871175119,0.064608535629955,-12.048529866605,1.97439943107237E-33,1.27357482438064E-32
gene_420,5847.0806313961,-0.778272611666017,0.062078994936528,-12.5368107596096,4.69513326927393E-36,3.2485379977829E-35
gene_5556,887.460923096803,-0.77819056892576,0.095512416075603,-8.14753307370825,3.71423324234397E-16,1.30275640885416E-15
gene_4392,3646.31766121841,-0.777695603664542,0.066857630583594,-11.6321143432112,2.82999771449561E-31,1.71127644686106E-30
gene_3068,3642.03961396433,-0.776237576220138,0.061860759761872,-12.5481416524499,4.06948631372411E-36,2.81862313383652E-35
gene_1417,1859.1727235311,-0.775621010873338,0.078362856078727,-9.89781447085231,4.25471109497618E-23,1.99189572843863E-22
gene_7172,424.306890614017,-0.774916429195989,0.118478118577592,-6.54058689063748,6.12778821579489E-11,1.62345634592583E-10
gene_7340,154.015842160353,-0.774356084095366,0.189913308803847,-4.07741873896348,4.55384374596453E-05,8.23676800831725E-05
gene_1937,2979.03720823736,-0.774258647187672,0.060526265932241,-12.7921099255396,1.81479037064899E-37,1.31083704464569E-36
gene_1873,3789.05509986999,-0.774047400923973,0.079114158592147,-9.78393014219333,1.3198367926329E-22,6.04549633308437E-22
gene_3561,13334.4936397874,-0.773679084271717,0.053908669618742,-14.3516634660698,1.04012140455152E-46,9.52189135392356E-46
gene_1503,4898.62844533136,-0.772354665528755,0.073440630779519,-10.5167215658522,7.23472697984402E-26,3.72095934573668E-25
gene_4222,3113.99334123583,-0.771171391716107,0.061912917400159,-12.4557430678291,1.3013374620214E-35,8.84559579924161E-35
gene_654,1303.33046733558,-0.771073080697241,0.076419667765696,-10.0899821111676,6.11806669304283E-24,2.96345264357926E-23
gene_6878,570.194422105127,-0.771041011910807,0.117802738793251,-6.54518748722827,5.94207917601513E-11,1.57616167973961E-10
gene_2905,96.1050958528166,-0.770460212458368,0.230985398628129,-3.33553643232124,0.000851349976551,0.001365525474834
gene_7036,1699.30239337993,-0.77025881867041,0.079795675873817,-9.65288921029305,4.77899379361404E-22,2.13834759737407E-21
gene_5113,620.904698727804,-0.768270283565184,0.11612731056833,-6.61575885814674,3.69650521671675E-11,9.93341324181489E-11
gene_623,26425.0819502077,-0.768233672913059,0.057232280004529,-13.4230834915586,4.42894462986957E-41,3.53723609381928E-40
gene_7396,364.482669016853,-0.767871853001131,0.137657574701647,-5.57813004235605,2.4311788209381E-08,5.57770973473861E-08
gene_2690,305281.401222881,-0.767482336220463,0.06389814582002,-12.0110267108879,3.10960210137286E-33,1.9999427213624E-32
gene_6382,229.112368478014,-0.766929355956608,0.16467021766538,-4.65736528942382,3.20281860925558E-06,6.33718444269625E-06
gene_6549,1601.04199652566,-0.766617897026916,0.080706014022406,-9.49889430562238,2.12130670278223E-21,9.3017671496915E-21
gene_4891,8922.63560040309,-0.766502407717639,0.05398099841209,-14.1994855646458,9.22873871555539E-46,8.24191570344369E-45
gene_1636,39.6558849293511,-0.766490748135496,0.383757577595526,-1.99733058807079,0.045789282637312,0.060207283591288
gene_2859,9652.41948999512,-0.765544626833661,0.052212409109207,-14.662120363618,1.12697861478481E-48,1.08616282037838E-47
gene_5376,8772.8635344178,-0.764828704638529,0.061271282865087,-12.4826618421325,9.28304941799409E-36,6.34277378632798E-35
gene_4592,2401.60328203966,-0.761666248629872,0.07339095663105,-10.3782030320017,3.11584672741848E-25,1.5681822771303E-24
gene_2080,4182.25816318915,-0.761146442435179,0.05487208198927,-13.8712878178017,9.45635961265486E-44,8.09331402786203E-43
gene_4583,4617.94778583234,-0.760853760905915,0.056976620824098,-13.3537887979506,1.12574307982761E-40,8.88296430216915E-40
gene_5476,1212.83593857152,-0.759897797768968,0.080676640263812,-9.41905606485478,4.55161359697596E-21,1.97607372344273E-20
gene_4291,3215.1900291467,-0.759001207947099,0.076233752754354,-9.9562356636543,2.368618632094E-23,1.11765472137501E-22
gene_3392,333.91946377162,-0.758842212803158,0.132503498736228,-5.72695981646319,1.02246375062745E-08,2.39510129468076E-08
gene_6122,4524.03255949181,-0.758355253971351,0.057422448618983,-13.2065990254663,8.03746149021251E-40,6.20073173417451E-39
gene_7180,59.6820127322763,-0.756489169024722,0.303385335544176,-2.4934928633509,0.012649312712197,0.017895809827221
gene_815,2034.94965411806,-0.756143743905821,0.070369731943626,-10.7452980567211,6.23601776758312E-27,3.3002693064673E-26
gene_580,9496.34341792487,-0.755430724454281,0.051415553628013,-14.6926498140962,7.18482882068191E-49,6.97575773092204E-48
gene_1004,1128.25608559101,-0.75477875348305,0.085688128266669,-8.8084401976212,1.26899234838533E-18,4.95902895715623E-18
gene_7181,1034.43408230579,-0.754175262526289,0.095082668479376,-7.93178477831507,2.16018569465531E-15,7.24433702600477E-15
gene_2407,8531.01083183329,-0.753680263245582,0.069449450551483,-10.8522134770077,1.94653418550126E-27,1.04445462867753E-26
gene_4231,456.65245600081,-0.753568482720566,0.115943267897609,-6.49945871273916,8.06095200603384E-11,2.12108236732027E-10
gene_6773,9737.80396294888,-0.753168381078572,0.058140350084384,-12.95431451626,2.2211127036721E-38,1.64778485341272E-37
gene_4997,1992.51673813629,-0.752018260868541,0.079287314678845,-9.48472355148627,2.43026393121146E-21,1.06352362315931E-20
gene_988,30976.3060900146,-0.75153212970442,0.055293888286973,-13.5915948938877,4.49184353854835E-42,3.67682286162868E-41
gene_206,2873.63176640103,-0.751174668762189,0.071009359748367,-10.5785303715467,3.74790633118783E-26,1.94129143537412E-25
gene_5738,304.322134957349,-0.750093748506365,0.134883045291018,-5.56106771527878,2.68129127019567E-08,6.13226427244126E-08
gene_2695,320.885508977645,-0.750027801764646,0.136266799533827,-5.50411255221751,3.71032465098852E-08,8.41835137416207E-08
gene_325,7901.24467400109,-0.749895455448839,0.065371555015456,-11.4712806704926,1.8391704728664E-30,1.07743917274072E-29
gene_839,369.19451378311,-0.748731672441246,0.12202627097759,-6.13582359309126,8.4719126697595E-10,2.10934051566322E-09
gene_647,2244.44105165528,-0.748719327750851,0.063843620059058,-11.7273946411287,9.225470355197E-32,5.66190631603267E-31
gene_4187,1045.46946877784,-0.74837235880669,0.08205081144887,-9.12084043523493,7.45439805022567E-20,3.06235989900833E-19
gene_1490,3260.8440477124,-0.746510225250052,0.085309993776666,-8.75056007159436,2.12296454933905E-18,8.21804828198207E-18
gene_7904,799.959253270365,-0.745644716143472,0.089524109948529,-8.32898217666923,8.15403406111456E-17,2.93197296956816E-16
gene_4585,608.143391664419,-0.745536236978967,0.12597138936433,-5.91829812103407,3.25289955046322E-09,7.8549995390135E-09
gene_4716,1058.20786417489,-0.74486388637591,0.081347763508692,-9.15653798271071,5.35889391355291E-20,2.2111744942739E-19
gene_4229,494.584598345751,-0.744024869498681,0.113045161191928,-6.58166047669635,4.65223002114491E-11,1.24305316784494E-10
gene_5223,21735.5556468861,-0.742918911026839,0.048572950711218,-15.294910030147,8.26749952456549E-53,8.92319776272068E-52
gene_5185,431.384225059165,-0.742893807847677,0.119621218677887,-6.21038488036245,5.28549852488857E-10,1.33518761737481E-09
gene_1798,2541.46458009681,-0.742858160653518,0.063611987778067,-11.6779586144241,1.65215699795123E-31,1.0055211062531E-30
gene_387,14098.81752994,-0.740924449460233,0.050269357061245,-14.7390874436196,3.61638357289437E-49,3.54254682930472E-48
gene_3585,295.947716142518,-0.740228353214284,0.157901324444035,-4.6879173168471,2.75999479325236E-06,5.49740781092357E-06
gene_7458,2601.87814931124,-0.739727181456407,0.05939749999669,-12.4538437055033,1.33268980901652E-35,9.0400104382514E-35
gene_3429,657.740060031347,-0.739321090482709,0.113603655659898,-6.50789876600499,7.62092447726039E-11,2.00851389691389E-10
gene_560,5096.32980211285,-0.737541737237105,0.065916682370296,-11.1889996692167,4.61611921456259E-29,2.57788883579608E-28
gene_1042,657.90773280012,-0.73743837501922,0.108828359878576,-6.77615996273409,1.234120352417E-11,3.39408915332089E-11
gene_6514,14349.8085879328,-0.737238946097149,0.068150632668234,-10.8177857964448,2.83544771706454E-27,1.51400469896549E-26
gene_7230,2394.23120635412,-0.736812706606531,0.069593691610788,-10.5873490765119,3.4111535257042E-26,1.77105151062036E-25
gene_2317,1818.85327529456,-0.736722304421001,0.081175504978746,-9.07567257652292,1.12977562396534E-19,4.62391978600511E-19
gene_5313,984.021940826753,-0.736665904989806,0.09032007317141,-8.15617037412889,3.45814543032719E-16,1.21423023042418E-15
gene_2379,36748.7214951106,-0.736484532255489,0.056745043835983,-12.9788344931805,1.61316650247551E-38,1.20083164448148E-37
gene_1769,32745.8956318338,-0.736400006537471,0.046624324024025,-15.7943310053785,3.4038514808664E-56,3.99527067566693E-55
gene_5725,1749.2424542186,-0.736056384579683,0.076843001284648,-9.57870427071325,9.82700051274328E-22,4.35849354725112E-21
gene_2505,1897.68432719635,-0.735812826981363,0.071899997583887,-10.2338366023292,1.39866073435089E-24,6.89677194815332E-24
gene_983,927.798060409533,-0.73579699575963,0.085203718414873,-8.6357380810177,5.83490633194563E-18,2.21436716627475E-17
gene_3907,4911.15065401013,-0.735585763490876,0.053247195352588,-13.8145447590251,2.0826667765219E-43,1.76637015768754E-42
gene_5515,1261.65035878221,-0.73556574025569,0.076424200155825,-9.62477512039258,6.28442352507894E-22,2.79861218362763E-21
gene_1159,5623.44910270639,-0.734888748392875,0.056022611185102,-13.1177168083929,2.60670524930934E-39,1.97850734453929E-38
gene_6304,1539.43325570851,-0.733130627686261,0.093161632778714,-7.86944803154812,3.56209341716519E-15,1.18310459984976E-14
gene_2071,7144.31451055684,-0.73301363394717,0.055897779172093,-13.1134661305673,2.75704003062669E-39,2.0901988605893E-38
gene_4769,2788.07875678836,-0.732823686246999,0.065143401108936,-11.2493924752491,2.33192694991746E-29,1.31568719672167E-28
gene_5804,10464.9510519624,-0.732744328362477,0.145882194157016,-5.02284965342521,5.09103973636137E-07,1.0725450059969E-06
gene_3372,4351.27722730622,-0.732477986402152,0.062389926867212,-11.7403244911815,7.91820595229372E-32,4.86869670013345E-31
gene_2703,861.967633035682,-0.732103509401889,0.086268578825318,-8.48632861895522,2.13267805584805E-17,7.86649431037553E-17
gene_7331,11920.2407076772,-0.731858995699641,0.050158733825125,-14.5908586578605,3.21130193170316E-48,3.07695154476456E-47
gene_3292,3834.5230901385,-0.730619928588696,0.054576819744443,-13.3870007818307,7.20311908048081E-41,5.71123060506639E-40
gene_3738,1736.3460348495,-0.72745078034449,0.071583741184899,-10.1622347240207,2.92298654993561E-24,1.42846026711723E-23
gene_3420,22.2968230299507,-0.72684342180829,0.561047091791755,-1.29551232408504,0.195143552731881,0.231655873597011
gene_3330,2653.61654200153,-0.72529052944087,0.069907496256661,-10.3750036588067,3.22200041090007E-25,1.62036791896298E-24
gene_961,33039.5417388109,-0.72415250836466,0.056501361065171,-12.81654980894,1.32464899817498E-37,9.62090371823665E-37
gene_4820,8984.62478427985,-0.723628723779563,0.049869496804828,-14.510447671281,1.04039349925976E-47,9.79728720721264E-47
gene_1905,2837.10792064153,-0.723029031216506,0.226708301294825,-3.18924815318622,0.00142643370552,0.002232368749139
gene_2507,5192.95837546061,-0.722842817324971,0.056762846539027,-12.7344356634403,3.80587996069404E-37,2.72096339581333E-36
gene_5713,662.110934211399,-0.722758319088901,0.103096270692788,-7.01051855932421,2.37436442230605E-12,6.75614603801631E-12
gene_2236,2432.17041389009,-0.72260765023759,0.070268683349071,-10.2834949482107,8.36385253847692E-25,4.1491020932384E-24
gene_1923,10988.7650818225,-0.721742787584461,0.062032803133668,-11.634856900296,2.74049351879728E-31,1.65867991704001E-30
gene_2543,733.162319315592,-0.721604921556066,0.090912502895971,-7.93735623340808,2.0653622318665E-15,6.93341468338025E-15
gene_3945,9102.29864710675,-0.72125732718689,0.049392424244763,-14.6025901383725,2.70374789566574E-48,2.59441385667312E-47
gene_5041,2527.00623782653,-0.720854858375005,0.074734097958327,-9.64559522451133,5.13126358096667E-22,2.29284809773582E-21
gene_6320,2572.11283987856,-0.720582790455728,0.068785868428023,-10.4757387952402,1.11662281694303E-25,5.70727976342657E-25
gene_3770,151.32504738692,-0.719122596248235,0.190471652748875,-3.77548357390667,0.000159697548581,0.000274285860158
gene_2512,19659.9887562158,-0.719095925012327,0.054476212286519,-13.2001821497835,8.75231637760829E-40,6.74431131887682E-39
gene_2146,1317.96316781601,-0.71871084565063,0.091543337931407,-7.851044782627,4.12585591874385E-15,1.36620911606566E-14
gene_2272,438.225854249774,-0.717580412088673,0.128489267033352,-5.5847498289675,2.34036861279661E-08,5.37687622925974E-08
gene_2552,771.957517874705,-0.716715440463407,0.091947905226702,-7.79479900815913,6.45110800397039E-15,2.12015664550487E-14
gene_4294,2955.66440136513,-0.716622308382486,0.065445870921392,-10.9498475349688,6.65595539534321E-28,3.61865962064441E-27
gene_4006,220.178895548211,-0.715286455225373,0.160830511909592,-4.44745494329746,8.68936776761314E-06,1.6651665987324E-05
gene_7492,2399.77935437421,-0.713590995419224,0.060363879142656,-11.8214900293736,3.02275073284476E-32,1.88327398739228E-31
gene_1829,1610.0281234926,-0.712478504186766,0.077995763659079,-9.13483592905148,6.55060292388448E-20,2.69443761068165E-19
gene_5852,218.640848848255,-0.712005337568322,0.155598322772141,-4.57591910300335,4.741337480703E-06,9.26696736861755E-06
gene_1985,1977.96553762995,-0.711640195614386,0.070083121144598,-10.1542309188272,3.17301974248817E-24,1.54834883202485E-23
gene_3503,3411.35625266925,-0.708092786748953,0.067858759831178,-10.4348029423258,1.71970195101069E-25,8.72864936215695E-25
gene_1148,2530.42824497053,-0.707780143850954,0.076490313547785,-9.2531996670244,2.17870929617646E-20,9.17990782292814E-20
gene_2779,1944.16674288225,-0.706857435261828,0.069748030140538,-10.1344429919749,3.88581825489877E-24,1.89336422457003E-23
gene_2698,1261.94191394167,-0.706820470606067,0.087574813332067,-8.07104741320927,6.96976426976604E-16,2.40737049633064E-15
gene_2389,1717.56367312792,-0.706650198226126,0.080585065305474,-8.76899702875995,1.80264797969194E-18,6.99870358565571E-18
gene_6912,141.842440309513,-0.706602397023882,0.192120328339824,-3.67791583082263,0.000235147524043,0.000398254232295
gene_1807,3277.72168959417,-0.706497282605204,0.063715198898732,-11.0883634488547,1.4287770586793E-28,7.89189210646979E-28
gene_6295,2505.29542509346,-0.706049927975962,0.065642759840682,-10.7559452053749,5.55614431458409E-27,2.94520456288397E-26
gene_4816,23235.4777893437,-0.705483119033481,0.057126007062978,-12.3495961875251,4.89565393044634E-35,3.27356391503803E-34
gene_2845,891.605214825529,-0.7054587151208,0.108920061291245,-6.47684831203365,9.36582618739717E-11,2.45754792533978E-10
gene_5520,43804.9767828627,-0.705354854043547,0.055952360476309,-12.6063466856274,1.94816283895846E-36,1.36371398727092E-35
gene_4026,167.965396260231,-0.705351890385428,0.178957681510749,-3.94144517536712,8.09921485561389E-05,0.000143223403944
gene_7769,28.2644304792289,-0.704947953955486,0.403549207899018,-1.74686987400032,0.080659912611539,0.102291646844617
gene_1181,4687.22863444503,-0.704491067188243,0.06012168527723,-11.7177531524562,1.03377490752198E-31,6.32681793961081E-31
gene_3015,313.020608095032,-0.704084420253408,0.143207671286927,-4.91652726370169,8.80929343037766E-07,1.82373183363378E-06
gene_1145,915.616965757758,-0.703880932799663,0.087842610141034,-8.01297834467305,1.1196335983897E-15,3.8230398141379E-15
gene_4526,8670.49302126419,-0.702321152787546,0.056291547685117,-12.4764939261608,1.00307078227574E-35,6.84650493447398E-35
gene_3385,716.211536931303,-0.701392051749974,0.101163056347838,-6.93328253486446,4.11185808688548E-12,1.15402404804006E-11
gene_318,4356.58844026292,-0.701350877315494,0.083181096255122,-8.43161377874129,3.40930587792446E-17,1.24843273178816E-16
gene_3400,2111.54156644472,-0.700771660266682,0.079240059957062,-8.84365383678931,9.26383109609303E-19,3.64617735297123E-18
gene_1938,1840.88473275334,-0.700698589167136,0.081013749088769,-8.64913174675275,5.18927261614475E-18,1.97733848729968E-17
gene_2685,728.78363683971,-0.699243834602096,0.10643235346421,-6.56984283296176,5.03683977301601E-11,1.34145655705163E-10
gene_2487,344.174375808584,-0.697540432124898,0.129492690713328,-5.38671664232476,7.17564251689114E-08,1.598288656846E-07
gene_1614,1101.04482780521,-0.697062386428515,0.093576188270155,-7.44914277140777,9.39486601109978E-14,2.90873548238148E-13
gene_219,2744.70529146617,-0.696994765984645,0.060586459322489,-11.5041343194308,1.25744692997286E-30,7.41273423382206E-30
gene_1888,128.378501572307,-0.696250436529729,0.197827548598494,-3.51948169737887,0.000432390868662,0.000716075883022
gene_3495,1283.10534412883,-0.695817955962453,0.09493415863999,-7.32947935633094,2.31048565192304E-13,6.9985355714701E-13
gene_173,136.847884587026,-0.694736220208988,0.198250111732877,-3.50434213699248,0.000457736863292,0.000755955880005
gene_5016,1888.7190986155,-0.693514798339672,0.069782305896622,-9.93826141783094,2.83735810111245E-23,1.33561359173923E-22
gene_1607,3443.54241555622,-0.693507932404211,0.068294452214322,-10.1546745001752,3.15862414067403E-24,1.54246927761147E-23
gene_864,1974.05980941617,-0.692927646738101,0.066035653139486,-10.4932353023668,9.2795424996669E-26,4.75034523756313E-25
gene_1817,1286.60844571957,-0.692842777833944,0.086359272491932,-8.02279544328805,1.03365403235388E-15,3.53864997638648E-15
gene_1955,2483.14380020508,-0.692197376006155,0.065762737903958,-10.5256775807762,6.57864038530603E-26,3.38882470631791E-25
gene_6747,5790.80130115465,-0.692140340866395,0.059942733366113,-11.5466930184682,7.67158246934654E-31,4.56751010607018E-30
gene_2488,4583.91524950167,-0.692122991987219,0.070561074881107,-9.80884989568858,1.03137321899375E-22,4.74402810947928E-22
gene_5495,10344.3376254521,-0.692121550529514,0.05294191231954,-13.0732253559732,4.68367263358267E-39,3.54266745921046E-38
gene_6363,527.59989554701,-0.691430780615558,0.10827442539075,-6.38591041347268,1.70380730388976E-10,4.41780095008575E-10
gene_6313,1660.24349466368,-0.690789811099016,0.067972901864209,-10.1627235582648,2.90836452521794E-24,1.4223720256144E-23
gene_1669,1161.19494177804,-0.690738630300509,0.081269777189339,-8.49932969166703,1.90688600270315E-17,7.04550966597404E-17
gene_1211,23.4266268713782,-0.690448336814722,0.492505140272178,-1.40191092509847,0.160941847638956,0.19456883658835
gene_7189,150.243995710365,-0.689846624218125,0.227210273036203,-3.03615947905757,0.002396125909432,0.003673836156449
gene_660,1408.97316303977,-0.689111570199557,0.077884476995052,-8.84786798071892,8.92070911430869E-19,3.51744577134679E-18
gene_201,1869.42554558526,-0.688885543142585,0.065275310679441,-10.5535390942162,4.89189979209088E-26,2.52985502229845E-25
gene_3629,5738.33689227981,-0.687601321447341,0.063050513156266,-10.9055626516976,1.08420434652052E-27,5.84616502844904E-27
