#proteinId,ecNum
485895,2.4.1.-
485895,2.4.1.-
485895,2.4.1.-
485895,2.4.1.-
485918,1.1.1.30
485918,1.1.1.30
485922,4.1.1.37
485973,3.2.1.37
485973,3.2.1.37
485980,3.1.1.17
485980,3.1.1.17
485980,3.1.1.17
485986,1.2.1.31
485986,1.2.1.31
485992,2.1.1.6
486101,6.1.1.11
486101,6.1.1.11
486116,4.1.-.-
486204,2.1.1.33
486265,4.1.2.13
486265,4.1.2.13
486265,4.1.2.13
486265,4.1.2.13
486291,6.1.1.3
486291,6.1.1.3
486299,2.6.1.62
486367,1.6.5.5
486379,2.7.7.50
486429,5.2.1.8
486538,5.3.1.16
486546,5.2.1.8
486549,5.2.1.8
486571,2.3.1.61
486571,2.3.1.61
486586,4.2.1.68
486635,3.1.3.36
486705,3.6.1.7
486705,3.6.1.7
486705,3.6.1.7
486717,6.1.1.9
486717,6.1.1.9
486744,6.3.2.19
486771,1.1.1.170
486873,1.3.99.-
486873,1.3.99.-
486873,1.3.99.-
486913,2.1.1.-
486913,2.1.1.-
486913,2.1.1.-
486913,2.1.1.-
486913,2.1.1.-
486913,2.1.1.-
486913,2.1.1.-
486913,2.1.1.-
486915,2.5.1.6
486915,2.5.1.6
486922,2.3.1.-
486922,2.3.1.-
486922,2.3.1.-
486922,2.3.1.-
486922,2.3.1.-
486922,2.3.1.-
486922,2.3.1.-
486922,2.3.1.-
486922,2.3.1.-
486922,2.3.1.-
486922,2.3.1.-
486922,2.3.1.-
486922,2.3.1.-
486939,2.3.1.48
486964,2.6.1.9
486964,2.6.1.9
486964,2.6.1.9
486964,2.6.1.9
487009,3.4.-.-
487009,3.4.-.-
487027,2.7.1.1
487027,2.7.1.1
487027,2.7.1.1
487027,2.7.1.1
487027,2.7.1.1
487027,2.7.1.1
487084,2.4.1.-
487084,2.4.1.-
487084,2.4.1.-
487084,2.4.1.-
487084,2.4.1.-
487084,2.4.1.-
487084,2.4.1.-
487084,2.4.1.-
487084,2.4.1.-
487084,2.4.1.-
487084,2.4.1.-
487148,6.3.2.19
487150,2.7.8.7
487213,3.4.19.12
487225,1.1.3.13
487245,4.2.1.24
487254,1.14.11.-
487313,5.1.3.2
487313,5.1.3.2
487367,2.7.7.7
487367,2.7.7.7
487367,2.7.7.7
487391,1.1.1.42
487391,1.1.1.42
487391,1.1.1.42
487412,3.1.3.48
487460,3.4.21.-
487463,3.4.11.18
487516,3.4.11.-
487519,3.4.24.71
487542,2.4.1.83
487640,3.1.-.-
487645,3.4.24.59
487647,3.1.26.5
487702,3.4.25.1
487739,2.7.1.137
487754,5.1.3.6
487754,5.1.3.6
487809,2.1.1.77
487861,3.4.25.1
487953,3.4.25.1
487979,1.3.1.21
487995,3.6.1.42
488132,6.1.1.1
488132,6.1.1.1
488146,2.7.1.108
488188,6.1.1.15
488188,6.1.1.15
488192,1.1.1.95
488197,1.11.1.6
488197,1.11.1.6
488204,2.7.1.6
488233,3.1.1.29
488337,3.2.1.113
488375,3.2.1.21
488375,3.2.1.21
488375,3.2.1.21
488433,3.5.3.11
488436,3.1.3.8
488452,1.1.2.3
488461,2.6.1.19
488461,2.6.1.19
488461,2.6.1.19
488461,2.6.1.19
488461,2.6.1.19
488479,3.1.3.1
488479,3.1.3.1
488479,3.1.3.1
488518,3.6.4.3
488624,2.6.1.19
488624,2.6.1.19
488624,2.6.1.19
488624,2.6.1.19
488624,2.6.1.19
488640,4.2.1.17
488640,4.2.1.17
488640,4.2.1.17
488640,4.2.1.17
488640,4.2.1.17
488640,4.2.1.17
488640,4.2.1.17
488640,4.2.1.17
488640,4.2.1.17
488689,3.1.1.29
488693,2.4.2.-
488712,3.1.4.17
488765,1.14.99.29
488840,3.4.19.1
488846,3.1.26.5
488907,1.6.5.5
488958,3.2.2.-
488989,3.6.3.-
488999,2.6.1.13
488999,2.6.1.13
489049,3.2.1.21
489049,3.2.1.21
489049,3.2.1.21
489054,3.2.2.21
489085,2.3.1.31
489085,2.3.1.31
489156,1.1.2.3
489173,1.1.99.24
489185,5.3.3.2
489185,5.3.3.2
489240,1.1.1.9
489271,3.6.4.-
489337,1.6.99.3
489348,3.4.-.-
489348,3.4.-.-
489366,2.3.1.47
489407,3.4.11.10
489449,2.4.2.28
489453,2.4.2.-
489460,4.2.1.1
489467,3.4.19.12
489475,6.3.2.19
489494,3.1.27.1
489506,3.4.17.4
489515,3.6.1.3
489519,4.1.1.36
489524,2.7.1.29
489526,3.1.3.-
489526,3.1.3.-
489526,3.1.3.-
489526,3.1.3.-
489526,3.1.3.-
489526,3.1.3.-
489601,2.3.1.48
489605,3.5.1.-
489605,3.5.1.-
489605,3.5.1.-
489605,3.5.1.-
489614,3.1.2.4
489614,3.1.2.4
489614,3.1.2.4
489619,3.1.1.23
489665,4.2.1.18
489784,3.1.3.7
489804,3.1.-.-
489899,4.2.1.24
489951,5.99.1.3
489973,6.3.2.19
489994,2.7.1.35
490079,2.4.1.18
490085,3.6.1.-
490085,3.6.1.-
490091,1.2.1.2
490091,1.2.1.2
490107,2.7.7.7
490107,2.7.7.7
490107,2.7.7.7
490154,2.7.7.7
490154,2.7.7.7
490154,2.7.7.7
490161,1.6.2.2
490188,1.6.5.5
490223,6.3.2.19
490260,1.14.11.-
490271,3.2.2.-
490343,2.3.3.1
490371,5.3.4.1
490444,3.1.3.11
490444,3.1.3.11
490444,3.1.3.11
490444,3.1.3.11
490449,4.4.1.17
490528,1.1.1.125
490573,1.1.1.103
490576,1.1.1.9
490594,2.6.1.7
490609,5.99.1.3
490721,1.5.-.-
490742,3.2.1.1
490768,1.97.1.4
490779,3.1.3.2
490779,3.1.3.2
490859,1.1.1.156
490880,3.5.1.-
490880,3.5.1.-
490880,3.5.1.-
490880,3.5.1.-
490923,2.4.1.123
490967,4.1.1.23
490972,2.1.1.107
490975,2.4.1.155
491092,1.11.1.6
491092,1.11.1.6
491109,1.1.1.22
491109,1.1.1.22
491109,1.1.1.22
491158,4.1.1.15
491158,4.1.1.15
491158,4.1.1.15
491158,4.1.1.15
491158,4.1.1.15
491227,1.14.14.1
491227,1.14.14.1
491227,1.14.14.1
491231,3.1.3.-
491231,3.1.3.-
491231,3.1.3.-
491231,3.1.3.-
491231,3.1.3.-
491231,3.1.3.-
491250,1.1.1.14
491299,1.1.1.21
491299,1.1.1.21
491299,1.1.1.21
491299,1.1.1.21
491299,1.1.1.21
491301,6.3.2.19
491325,1.16.3.1
491334,1.2.1.3
491334,1.2.1.3
491334,1.2.1.3
491334,1.2.1.3
491334,1.2.1.3
491334,1.2.1.3
491334,1.2.1.3
491334,1.2.1.3
491334,1.2.1.3
491334,1.2.1.3
491334,1.2.1.3
491334,1.2.1.3
491334,1.2.1.3
491334,1.2.1.3
491334,1.2.1.3
491391,2.4.2.9
491426,3.6.3.44
491480,2.7.4.6
491480,2.7.4.6
491537,2.1.1.-
491537,2.1.1.-
491537,2.1.1.-
491537,2.1.1.-
491537,2.1.1.-
491537,2.1.1.-
491537,2.1.1.-
491537,2.1.1.-
491551,3.1.1.3
491596,2.7.7.-
491596,2.7.7.-
491601,4.1.1.21
491626,3.1.3.48
491668,3.4.11.18
491767,4.3.2.2
491767,4.3.2.2
491777,3.6.1.3
491791,3.6.3.14
491791,3.6.3.14
491791,3.6.3.14
491799,1.4.3.5
491801,3.4.13.9
491839,6.3.2.19
491854,3.-.-.-
491884,1.8.4.-
491891,1.8.1.2
491891,1.8.1.2
491915,1.3.5.1
491915,1.3.5.1
491956,3.5.1.4
491956,3.5.1.4
491956,3.5.1.4
491956,3.5.1.4
491956,3.5.1.4
491956,3.5.1.4
491988,2.4.1.-
491988,2.4.1.-
491988,2.4.1.-
491988,2.4.1.-
491988,2.4.1.-
491988,2.4.1.-
491988,2.4.1.-
491988,2.4.1.-
491988,2.4.1.-
491988,2.4.1.-
491988,2.4.1.-
492052,2.7.7.6
492052,2.7.7.6
492052,2.7.7.6
492079,2.7.7.2
492125,3.1.3.36
492131,3.1.1.45
492147,3.4.17.-
492162,1.2.1.5
492162,1.2.1.5
492162,1.2.1.5
492162,1.2.1.5
492177,1.2.4.4
492182,3.2.1.3
492276,2.4.2.9
492307,1.10.2.2
492364,5.4.2.3
492420,1.15.1.1
492475,3.1.11.2
492483,6.2.1.12
492503,1.3.3.3
492551,1.1.1.-
492551,1.1.1.-
492551,1.1.1.-
492551,1.1.1.-
492551,1.1.1.-
492551,1.1.1.-
492551,1.1.1.-
492551,1.1.1.-
492551,1.1.1.-
492551,1.1.1.-
492551,1.1.1.-
492551,1.1.1.-
492553,3.6.4.-
492594,3.4.16.6
492621,3.6.3.9
492669,5.2.1.8
492765,5.5.1.5
492767,1.6.1.2
492841,1.1.1.31
492886,3.2.1.26
492886,3.2.1.26
492893,3.4.17.21
492908,3.6.1.3
492932,2.2.1.1
492932,2.2.1.1
492936,4.1.99.3
492946,2.4.2.-
493021,3.5.1.4
493021,3.5.1.4
493021,3.5.1.4
493021,3.5.1.4
493021,3.5.1.4
493021,3.5.1.4
493042,2.4.2.-
493059,2.4.1.155
493065,1.1.1.103
493090,2.4.1.155
493097,2.4.2.-
493105,6.3.2.19
493156,5.-.-.-
493163,2.1.1.60
493248,3.4.19.12
493323,3.2.1.24
493435,3.5.1.19
493472,6.3.1.2
493472,6.3.1.2
493472,6.3.1.2
493486,3.6.1.3
493545,3.5.2.9
493552,3.1.1.45
493603,4.2.1.22
493603,4.2.1.22
493603,4.2.1.22
493623,6.3.2.19
493626,1.1.1.95
493748,6.3.2.19
493758,2.6.1.11
493849,5.3.1.6
493849,5.3.1.6
493880,1.1.99.2
493921,2.6.1.1
493921,2.6.1.1
493921,2.6.1.1
493921,2.6.1.1
493921,2.6.1.1
493921,2.6.1.1
493921,2.6.1.1
493921,2.6.1.1
493921,2.6.1.1
493945,1.1.1.1
493945,1.1.1.1
493945,1.1.1.1
493945,1.1.1.1
493945,1.1.1.1
493961,6.3.2.19
493978,1.1.99.1
494037,5.4.99.5
494121,3.4.24.-
494172,1.6.2.2
494176,3.1.3.4
494176,3.1.3.4
494241,2.7.-.-
494251,2.3.1.88
494264,2.7.7.13
494300,1.1.1.95
494347,3.1.1.23
494352,3.5.1.53
494363,2.4.1.-
494363,2.4.1.-
494363,2.4.1.-
494363,2.4.1.-
494363,2.4.1.-
494363,2.4.1.-
494363,2.4.1.-
494363,2.4.1.-
494363,2.4.1.-
494363,2.4.1.-
494363,2.4.1.-
494384,3.1.3.25
494384,3.1.3.25
494384,3.1.3.25
494405,3.1.3.48
494428,5.1.3.1
494428,5.1.3.1
494428,5.1.3.1
494455,2.4.2.18
494468,3.1.3.36
494479,1.2.1.3
494479,1.2.1.3
494479,1.2.1.3
494479,1.2.1.3
494479,1.2.1.3
494479,1.2.1.3
494479,1.2.1.3
494479,1.2.1.3
494479,1.2.1.3
494479,1.2.1.3
494479,1.2.1.3
494479,1.2.1.3
494479,1.2.1.3
494479,1.2.1.3
494479,1.2.1.3
494494,2.6.1.1
494494,2.6.1.1
494494,2.6.1.1
494494,2.6.1.1
494494,2.6.1.1
494494,2.6.1.1
494494,2.6.1.1
494494,2.6.1.1
494494,2.6.1.1
494500,1.6.2.2
494584,4.2.1.-
494584,4.2.1.-
494584,4.2.1.-
494584,4.2.1.-
494584,4.2.1.-
494584,4.2.1.-
494584,4.2.1.-
494584,4.2.1.-
494584,4.2.1.-
494584,4.2.1.-
494623,5.3.1.8
494625,2.3.1.88
494712,1.1.1.125
494842,1.2.1.3
494842,1.2.1.3
494842,1.2.1.3
494842,1.2.1.3
494842,1.2.1.3
494842,1.2.1.3
494842,1.2.1.3
494842,1.2.1.3
494842,1.2.1.3
494842,1.2.1.3
494842,1.2.1.3
494842,1.2.1.3
494842,1.2.1.3
494842,1.2.1.3
494842,1.2.1.3
494894,2.6.1.5
494894,2.6.1.5
494894,2.6.1.5
494894,2.6.1.5
494925,1.13.99.1
494939,2.8.1.6
494958,3.4.16.5
495007,1.1.1.38
495059,3.4.19.12
495074,6.3.2.19
495077,1.14.11.8
495082,3.-.-.-
495092,1.2.1.12
495092,1.2.1.12
495176,2.3.1.4
495176,2.3.1.4
495210,2.4.1.1
495242,3.2.1.52
495242,3.2.1.52
495242,3.2.1.52
495242,3.2.1.52
495242,3.2.1.52
495318,1.1.3.9
495376,1.1.1.31
495381,4.1.1.44
495435,1.1.-.-
495435,1.1.-.-
495464,3.1.1.3
495469,6.3.2.19
495478,6.1.1.7
495478,6.1.1.7
495490,1.1.1.86
495490,1.1.1.86
495510,3.6.3.14
495510,3.6.3.14
495510,3.6.3.14
495613,3.4.14.-
495667,1.1.1.169
495698,3.4.-.-
495698,3.4.-.-
495714,3.1.1.5
495731,6.1.1.17
495731,6.1.1.17
495731,6.1.1.17
495745,2.1.1.79
495778,4.4.1.17
495828,5.2.1.8
495962,3.1.3.16
496051,2.3.1.26
496083,3.4.25.1
496086,1.14.99.3
496125,2.6.1.27
496194,3.4.25.1
496196,3.4.25.1
496294,2.4.1.-
496294,2.4.1.-
496294,2.4.1.-
496294,2.4.1.-
496294,2.4.1.-
496294,2.4.1.-
496294,2.4.1.-
496294,2.4.1.-
496294,2.4.1.-
496294,2.4.1.-
496294,2.4.1.-
496343,5.1.99.3
496344,1.14.13.1
496344,1.14.13.1
496348,1.6.5.5
496368,1.1.1.156
496392,3.2.1.22
496392,3.2.1.22
496392,3.2.1.22
496392,3.2.1.22
496398,3.5.2.9
496400,3.5.2.9
496494,3.6.1.3
496495,5.2.1.8
496563,4.2.1.9
496563,4.2.1.9
496580,2.7.1.23
496608,6.3.2.19
496664,1.3.5.1
496664,1.3.5.1
496669,3.2.1.24
496711,1.3.1.34
496716,3.1.26.4
496739,1.7.3.3
496791,2.1.2.10
496791,2.1.2.10
496791,2.1.2.10
496835,2.7.2.4
496835,2.7.2.4
496858,5.99.1.2
496905,6.1.1.6
496905,6.1.1.6
496931,5.3.1.23
496972,1.1.1.21
496972,1.1.1.21
496972,1.1.1.21
496972,1.1.1.21
496972,1.1.1.21
497064,2.4.1.141
497084,3.6.4.-
497091,3.1.3.16
497103,2.5.1.18
497152,6.3.2.19
497231,1.1.1.38
497246,2.7.1.67
497252,3.1.2.22
497262,3.4.22.-
497268,4.1.1.49
497268,4.1.1.49
497268,4.1.1.49
497270,1.13.11.-
497282,3.4.19.12
497292,1.1.1.-
497292,1.1.1.-
497292,1.1.1.-
497292,1.1.1.-
497292,1.1.1.-
497292,1.1.1.-
497292,1.1.1.-
497292,1.1.1.-
497292,1.1.1.-
497292,1.1.1.-
497292,1.1.1.-
497292,1.1.1.-
497309,1.14.13.-
497309,1.14.13.-
497309,1.14.13.-
497309,1.14.13.-
497309,1.14.13.-
497309,1.14.13.-
497309,1.14.13.-
497309,1.14.13.-
497309,1.14.13.-
497309,1.14.13.-
497309,1.14.13.-
497309,1.14.13.-
497309,1.14.13.-
497309,1.14.13.-
497348,2.7.7.4
497348,2.7.7.4
497348,2.7.7.4
497408,4.2.99.18
497425,2.7.1.32
497449,3.6.3.14
497449,3.6.3.14
497449,3.6.3.14
497546,3.1.1.29
497577,3.4.23.34
497648,2.4.2.10
497662,3.4.19.12
497721,2.1.1.43
497730,3.2.1.1
497758,2.7.7.53
497781,1.3.1.21
497806,2.1.1.17
497825,3.5.1.-
497825,3.5.1.-
497825,3.5.1.-
497825,3.5.1.-
497850,2.6.1.19
497850,2.6.1.19
497850,2.6.1.19
497850,2.6.1.19
497850,2.6.1.19
497856,3.2.1.40
497882,4.2.99.18
497895,3.2.1.21
497895,3.2.1.21
497895,3.2.1.21
497909,3.2.1.25
498163,3.5.1.3
498163,3.5.1.3
498169,2.6.1.27
498271,2.1.2.1
498271,2.1.2.1
498271,2.1.2.1
498271,2.1.2.1
498271,2.1.2.1
498330,6.1.1.2
498330,6.1.1.2
498343,1.1.1.170
498346,2.4.1.131
498410,3.4.21.48
498483,6.3.2.19
498499,4.1.1.1
498510,3.6.1.-
498510,3.6.1.-
498514,3.-.-.-
498534,2.7.1.11
498534,2.7.1.11
498534,2.7.1.11
498534,2.7.1.11
498536,1.1.1.14
498657,6.2.1.3
498700,2.1.1.45
498700,2.1.1.45
498700,2.1.1.45
498759,3.7.1.5
498806,1.1.1.2
498806,1.1.1.2
498806,1.1.1.2
498806,1.1.1.2
498817,3.6.1.-
498817,3.6.1.-
498852,3.6.1.-
498852,3.6.1.-
498865,2.7.7.-
498865,2.7.7.-
498914,2.4.1.109
498916,1.5.1.3
498916,1.5.1.3
498968,4.1.1.65
498968,4.1.1.65
498975,2.1.1.10
498987,3.1.3.16
498996,5.2.1.8
499037,1.1.1.3
499037,1.1.1.3
499063,3.1.1.17
499063,3.1.1.17
499063,3.1.1.17
499074,3.5.1.-
499074,3.5.1.-
499074,3.5.1.-
499074,3.5.1.-
499173,5.3.1.6
499173,5.3.1.6
499219,1.14.-.-
499219,1.14.-.-
499219,1.14.-.-
499219,1.14.-.-
499226,5.2.1.8
499242,3.4.-.-
499242,3.4.-.-
499271,2.1.1.77
499298,6.1.1.20
499298,6.1.1.20
499609,3.5.4.-
499646,3.1.1.3
499722,6.3.3.2
499733,2.1.1.67
499860,3.6.3.7
499864,3.1.1.13
499909,2.3.1.7
500070,3.1.3.16
500078,3.1.3.16
500091,1.1.1.205
500100,3.1.3.43
500140,3.4.19.12
500152,2.7.6.2
500187,2.7.1.68
500254,2.7.7.53
500307,2.3.1.51
500389,2.7.7.15
500389,2.7.7.15
500436,6.1.1.2
500436,6.1.1.2
500460,6.3.1.2
500460,6.3.1.2
500460,6.3.1.2
500532,2.3.1.88
500591,3.1.-.-
500622,3.4.25.1
500631,3.2.1.1
500642,1.1.1.85
500646,6.1.1.7
500646,6.1.1.7
500682,4.1.3.1
500709,3.6.3.1
500727,3.6.1.43
500833,1.1.1.95
500838,1.1.1.95
501034,4.2.99.18
501125,2.4.1.80
501130,6.3.2.19
501223,4.2.1.9
501223,4.2.1.9
501268,4.2.1.19
501327,2.1.1.77
501336,5.3.4.1
501355,2.7.1.1
501355,2.7.1.1
501355,2.7.1.1
501355,2.7.1.1
501355,2.7.1.1
501355,2.7.1.1
501357,3.4.25.1
501363,6.3.2.19
501365,6.3.2.19
501389,2.1.1.85
501450,3.1.1.45
501459,3.1.-.-
501519,1.1.1.31
501523,1.1.2.4
501529,1.14.13.8
501542,6.3.2.19
501544,1.3.1.9
501624,3.6.4.-
501668,1.2.4.2
501668,1.2.4.2
501668,1.2.4.2
501698,1.17.4.1
501698,1.17.4.1
501703,3.4.23.25
501724,3.6.1.29
501757,3.1.1.3
501830,3.6.1.3
501844,3.1.2.-
501904,3.4.-.-
501904,3.4.-.-
501919,1.14.13.8
501974,1.4.3.3
501974,1.4.3.3
501974,1.4.3.3
502018,6.3.2.19
502023,1.3.3.6
502040,3.2.1.58
502070,1.1.1.102
502141,5.1.3.2
502141,5.1.3.2
502142,1.97.1.4
502921,1.14.11.-
503321,3.6.3.4
503488,3.6.3.4
503556,4.2.1.22
503556,4.2.1.22
503556,4.2.1.22
503626,2.3.1.7
503648,1.1.1.40
503648,1.1.1.40
503692,1.2.1.24
503692,1.2.1.24
503719,3.1.-.-
503751,3.2.2.-
503968,3.1.3.48
504191,6.5.1.1
504211,2.8.3.5
504211,2.8.3.5
504211,2.8.3.5
504747,1.2.1.3
504747,1.2.1.3
504747,1.2.1.3
504747,1.2.1.3
504747,1.2.1.3
504747,1.2.1.3
504747,1.2.1.3
504747,1.2.1.3
504747,1.2.1.3
504747,1.2.1.3
504747,1.2.1.3
504747,1.2.1.3
504747,1.2.1.3
504747,1.2.1.3
504747,1.2.1.3
504797,3.1.-.-
504815,2.3.1.24
504815,2.3.1.24
504836,2.4.1.-
504836,2.4.1.-
504836,2.4.1.-
504836,2.4.1.-
504836,2.4.1.-
504836,2.4.1.-
504836,2.4.1.-
504836,2.4.1.-
504836,2.4.1.-
504836,2.4.1.-
504836,2.4.1.-
504878,3.2.1.28
504931,3.1.4.11
504990,1.14.-.-
504990,1.14.-.-
504990,1.14.-.-
504990,1.14.-.-
505082,3.1.3.48
505108,3.4.19.12
505135,6.1.1.5
505135,6.1.1.5
505192,3.4.25.1
505500,2.6.1.1
505500,2.6.1.1
505500,2.6.1.1
505500,2.6.1.1
505500,2.6.1.1
505500,2.6.1.1
505500,2.6.1.1
505500,2.6.1.1
505500,2.6.1.1
505509,6.1.1.22
505509,6.1.1.22
505539,3.1.21.-
505735,6.3.2.19
505812,6.3.2.19
505858,6.4.1.4
505865,2.4.1.-
505865,2.4.1.-
505865,2.4.1.-
505865,2.4.1.-
505865,2.4.1.-
505865,2.4.1.-
505865,2.4.1.-
505865,2.4.1.-
505865,2.4.1.-
505865,2.4.1.-
505865,2.4.1.-
505884,1.1.1.-
505884,1.1.1.-
505884,1.1.1.-
505884,1.1.1.-
505884,1.1.1.-
505884,1.1.1.-
505884,1.1.1.-
505884,1.1.1.-
505884,1.1.1.-
505884,1.1.1.-
505884,1.1.1.-
505884,1.1.1.-
505981,3.1.1.17
505981,3.1.1.17
505981,3.1.1.17
506090,1.1.1.146
506090,1.1.1.146
506241,3.4.-.-
506241,3.4.-.-
506251,3.1.4.46
506251,3.1.4.46
506498,1.1.1.41
506625,2.1.1.127
506682,1.5.5.1
506739,1.2.1.3
506739,1.2.1.3
506739,1.2.1.3
506739,1.2.1.3
506739,1.2.1.3
506739,1.2.1.3
506739,1.2.1.3
506739,1.2.1.3
506739,1.2.1.3
506739,1.2.1.3
506739,1.2.1.3
506739,1.2.1.3
506739,1.2.1.3
506739,1.2.1.3
506739,1.2.1.3
506916,1.1.1.95
506924,3.5.1.53
506933,1.6.1.2
506943,1.6.1.2
506980,1.5.1.3
506980,1.5.1.3
507138,6.3.2.19
507169,6.3.2.19
507272,3.2.1.14
507295,2.3.1.88
507373,3.4.17.4
507401,3.4.11.9
507416,3.1.3.48
507547,1.14.-.-
507547,1.14.-.-
507547,1.14.-.-
507547,1.14.-.-
507720,3.1.26.5
507761,3.6.1.13
507780,3.1.13.-
507855,2.1.1.-
507855,2.1.1.-
507855,2.1.1.-
507855,2.1.1.-
507855,2.1.1.-
507855,2.1.1.-
507855,2.1.1.-
507855,2.1.1.-
507953,1.14.11.-
508027,1.1.1.31
508056,3.1.26.5
508066,2.1.3.3
508066,2.1.3.3
508083,3.1.26.-
508107,1.14.13.12
508111,3.5.1.1
508111,3.5.1.1
508111,3.5.1.1
508154,6.3.2.19
508273,3.4.21.-
508290,3.1.3.8
508512,6.3.2.19
508518,1.15.1.1
508539,3.3.1.1
508539,3.3.1.1
508604,1.14.11.-
508615,2.4.1.41
508647,3.5.4.3
508690,3.1.3.48
508696,1.1.1.1
508696,1.1.1.1
508696,1.1.1.1
508696,1.1.1.1
508696,1.1.1.1
508775,1.14.11.13
508856,1.6.5.4
508879,3.5.99.6
509077,1.1.1.65
509154,2.7.8.-
509154,2.7.8.-
509154,2.7.8.-
509258,6.3.2.19
509343,1.14.19.-
509346,2.5.1.18
509432,3.4.21.-
509551,5.4.99.12
509560,1.11.1.9
509593,3.4.19.12
509726,6.3.2.19
510063,2.7.7.3
510191,2.1.1.43
510196,3.1.11.2
510207,2.4.1.141
510274,2.3.1.133
510331,3.1.-.-
510350,3.1.4.46
510350,3.1.4.46
510416,2.1.1.62
510568,1.14.13.22
510573,2.3.1.48
510638,3.6.1.19
510638,3.6.1.19
510655,3.4.11.18
510790,4.1.1.50
510827,3.2.1.1
510905,3.5.1.-
510905,3.5.1.-
510905,3.5.1.-
510905,3.5.1.-
510941,1.14.11.13
511408,1.14.13.1
511408,1.14.13.1
511529,3.6.3.44
511669,3.1.2.-
511786,2.7.1.40
511786,2.7.1.40
511786,2.7.1.40
511786,2.7.1.40
511873,3.2.1.21
511873,3.2.1.21
511873,3.2.1.21
511875,3.2.1.37
511875,3.2.1.37
511969,3.1.4.-
512150,6.1.1.14
512150,6.1.1.14
512175,3.2.2.-
512348,2.1.1.77
512574,3.4.11.10
512587,4.4.1.5
512787,1.1.1.206
512885,6.3.2.19
513032,2.1.1.77
513115,3.5.1.49
513115,3.5.1.49
513115,3.5.1.49
513168,1.97.1.4
513379,3.4.11.5
513466,2.4.1.186
513499,1.1.1.14
513526,6.3.2.19
513649,3.4.22.-
513684,6.4.1.4
513743,3.1.1.-
513743,3.1.1.-
513743,3.1.1.-
513800,1.14.11.-
513814,1.1.1.87
514929,2.7.6.1
514929,2.7.6.1
515251,3.5.3.1
515251,3.5.3.1
515867,3.1.1.8
516837,4.1.2.5
517637,3.5.4.-
518172,3.2.1.20
518172,3.2.1.20
518666,2.5.1.6
518666,2.5.1.6
519918,3.5.1.4
519918,3.5.1.4
519918,3.5.1.4
519918,3.5.1.4
519918,3.5.1.4
519918,3.5.1.4
520378,1.13.11.18
520497,2.4.1.82
520537,3.6.3.4
520565,3.6.3.4
520590,2.4.1.82
520622,1.10.3.3
520653,2.4.1.82
521481,2.7.6.2
521542,3.6.4.-
521991,3.6.4.-
522041,1.6.2.4
522580,3.4.23.5
523409,3.4.22.40
523451,3.1.1.31
523897,2.7.1.30
523910,1.11.1.5
524239,1.3.99.12
524467,1.4.3.2
524467,1.4.3.2
524467,1.4.3.2
524467,1.4.3.2
524467,1.4.3.2
524467,1.4.3.2
524467,1.4.3.2
524467,1.4.3.2
524938,6.1.1.16
524938,6.1.1.16
525720,2.1.1.-
525720,2.1.1.-
525720,2.1.1.-
525720,2.1.1.-
525720,2.1.1.-
525720,2.1.1.-
525720,2.1.1.-
525720,2.1.1.-
526657,3.6.3.8
526794,3.1.3.25
526794,3.1.3.25
526794,3.1.3.25
527762,1.1.2.3
528252,2.7.1.15
528312,2.1.1.-
528312,2.1.1.-
528312,2.1.1.-
528312,2.1.1.-
528312,2.1.1.-
528312,2.1.1.-
528312,2.1.1.-
528312,2.1.1.-
528689,3.4.24.56
528847,3.1.4.4
528847,3.1.4.4
528943,1.1.1.156
529079,2.7.1.24
529422,3.1.3.43
529763,2.4.1.-
529763,2.4.1.-
529763,2.4.1.-
529763,2.4.1.-
529763,2.4.1.-
529763,2.4.1.-
529763,2.4.1.-
529763,2.4.1.-
529763,2.4.1.-
529763,2.4.1.-
529763,2.4.1.-
530142,2.7.1.29
530686,1.10.3.3
530836,3.2.1.40
531792,3.1.1.7
531952,3.6.1.5
531952,3.6.1.5
531959,6.3.2.19
531989,1.5.1.2
531989,1.5.1.2
532355,1.1.1.-
532355,1.1.1.-
532355,1.1.1.-
532355,1.1.1.-
532355,1.1.1.-
532355,1.1.1.-
532355,1.1.1.-
532355,1.1.1.-
532355,1.1.1.-
532355,1.1.1.-
532355,1.1.1.-
532355,1.1.1.-
532422,6.3.2.19
532460,1.1.1.100
533821,4.1.99.3
533915,3.2.1.58
534126,6.3.2.3
534126,6.3.2.3
534128,3.4.21.61
534270,4.2.99.18
534285,2.4.1.16
534322,3.5.2.5
534368,6.3.2.19
534712,4.4.1.1
534712,4.4.1.1
534712,4.4.1.1
534712,4.4.1.1
534732,2.7.2.1
534732,2.7.2.1
534772,3.2.1.58
534837,1.1.2.3
534887,2.8.3.13
534931,3.5.4.16
535146,2.7.7.-
535146,2.7.7.-
535189,4.2.1.24
535231,6.1.1.10
535231,6.1.1.10
535231,6.1.1.10
535261,3.6.3.8
535304,1.97.1.4
535902,3.1.26.3
536008,1.1.1.95
536277,1.1.1.157
536277,1.1.1.157
536320,3.7.1.5
536568,3.1.3.-
536568,3.1.3.-
536568,3.1.3.-
536568,3.1.3.-
536568,3.1.3.-
536568,3.1.3.-
536742,3.6.4.-
536759,3.1.6.1
536759,3.1.6.1
536773,3.6.3.8
536825,1.97.1.4
536845,1.1.1.2
536845,1.1.1.2
536845,1.1.1.2
536845,1.1.1.2
537158,4.1.1.65
537158,4.1.1.65
537287,6.1.1.19
