log2FoldChange,padj,Gene_id
1.92348811177495,5.86408542515215e-34,gene_1177
1.05396995570694,0.009991635822528,gene_1193
1.18635232583113,1.58417652113857e-72,gene_1654
1.00496337230728,5.30315468743161e-24,gene_2102
2.71226091530462,0.0,gene_2156
1.34430155774231,2.96093663765987e-81,gene_2642
1.20297580133077,3.3310115734092e-25,gene_2644
1.11686943634421,3.4257934169579e-157,gene_2795
1.78669671721812,4.75487937739795e-121,gene_3584
1.31205901293939,8.44650843741116e-20,gene_379
1.0446816513498,2.56498899950968e-81,gene_3886
1.1173347786291,8.85038035294667e-12,gene_4056
1.40847187836871,5.28104238112882e-09,gene_4063
1.18221251866808,7.19233059852436e-13,gene_4482
1.29486440937902,0.001304361614269,gene_5033
1.46751318587175,4.76182372201785e-13,gene_5231
1.22588291222541,3.08357275322528e-19,gene_5864
1.09997934691565,1.91750223224144e-42,gene_590
1.06353550176383,0.001760268928968,gene_615
1.09521190698518,1.7178393147877e-174,gene_6437
1.0661721266861,4.81372100298327e-105,gene_6522
1.66821285493772,1.74149044506995e-74,gene_6961
1.35546336767076,1.34554154071591e-29,gene_7152
1.82881368568551,0.0,gene_7214
1.2986368285178,5.63311383725055e-72,gene_7322
1.31755875236274,1.62402815792945e-65,gene_7324
2.09216787163202,2.28063368363566e-08,gene_7325
1.29889708522904,9.36007008761442e-64,gene_7927
1.27276776183431,1.59307635916262e-56,gene_806
