PAPLA_00220	CGB_K4130C
PAPLA_00221	CGB_E4310C
PAPLA_00222	CGB_E4320W
PAPLA_00223	CGB_E4590C
PAPLA_00224	CGB_E4570C
PAPLA_00225	CGB_M0350C
PAPLA_00226	CGB_A2150C
PAPLA_00227	CGB_E4500W
PAPLA_00228	CGB_E4490C
PAPLA_00229	CGB_E4480W
PAPLA_00230	CGB_E4650C
PAPLA_00231	CGB_E4670W
PAPLA_00232	CGB_E4460C
PAPLA_00233	CGB_E4450W
PAPLA_00234	CGB_E4640C
PAPLA_00235	CGB_E4680W
PAPLA_00236	CGB_E4560W
PAPLA_00237	CGB_E4580W
PAPLA_00238	CGB_E6480C
PAPLA_00239	CGB_C0410C
PAPLA_00240	CGB_H1390W
PAPLA_00241	CGB_E4300W
PAPLA_00242	CGB_E4550W
PAPLA_00243	CGB_E4210C
PAPLA_00244	CGB_D8600W
PAPLA_00245	CGB_E4220W
PAPLA_00246	CGB_E4220W
PAPLA_00247	CGB_E4340C
PAPLA_00248	CGB_A5490C
PAPLA_00249	CGB_G3500C
PAPLA_00249	CGB_G3500C
PAPLA_00250	CGB_G5020W
PAPLA_00251	CGB_G4100W
PAPLA_00252	CGB_G3510W
PAPLA_00253	CGB_G3505C
PAPLA_00254	CGB_G4170W
PAPLA_00255	CGB_G3540C
PAPLA_00256	CGB_G3530C
PAPLA_00257	CGB_H4670C
PAPLA_00258	CGB_G3520W
PAPLA_00259	CGB_G3520W
PAPLA_00259	CGB_G3520W
PAPLA_00260	CGB_H4400C
PAPLA_00261	CGB_M2350C
PAPLA_00262	CGB_D9180C
PAPLA_00263	CGB_G3300C
PAPLA_00264	CGB_G3580C
PAPLA_00265	CGB_G4350C
PAPLA_00266	CGB_G4370W
PAPLA_00267	CGB_G4360C
PAPLA_00268	CGB_G4430C
PAPLA_00269	CGB_G4440W
PAPLA_00270	CGB_G5440W
PAPLA_00271	CGB_D3180W
PAPLA_00271	CGB_D3180W
PAPLA_00272	CGB_G4080W
PAPLA_00273	CGB_G4070C
PAPLA_00274	CGB_A4120W
PAPLA_00275	CGB_G4270C
PAPLA_00276	CGB_G3400W
PAPLA_00277	CGB_C6170C
PAPLA_00278	CGB_G3340C
PAPLA_00279	CGB_G3350W
PAPLA_00280	CGB_G3360C
PAPLA_00281	CGB_G3320C
PAPLA_00282	CGB_G3330W
PAPLA_00282	CGB_G3330W
PAPLA_00283	CGB_I4460C
PAPLA_00284	CGB_G4260C
PAPLA_00285	CGB_G4250W
PAPLA_00285	CGB_G4250W
PAPLA_00286	CGB_G4220W
PAPLA_00287	CGB_E4440W
PAPLA_00288	CGB_G4310W
PAPLA_00289	CGB_G4240C
PAPLA_00290	CGB_G4040C
PAPLA_00291	CGB_C3600W
PAPLA_00292	CGB_C3600W
PAPLA_00293	CGB_G4320W
PAPLA_00294	CGB_G4090C
PAPLA_00294	CGB_G4090C
PAPLA_00295	CGB_B6490W
PAPLA_00296	CGB_G4330C
PAPLA_00297	CGB_G3380W
PAPLA_00298	CGB_G3380W
PAPLA_00299	CGB_G4050W
PAPLA_00300	CGB_G4060C
PAPLA_00301	CGB_G4180C
PAPLA_00302	CGB_G5170C
PAPLA_00303	CGB_G5150C
PAPLA_00304	CGB_G5150C
PAPLA_00305	CGB_G5180C
PAPLA_00306	CGB_C3500W
PAPLA_00307	CGB_G3130W
PAPLA_00308	CGB_G3370C
PAPLA_00309	CGB_M2210C
PAPLA_00310	CGB_G3470C
PAPLA_00311	CGB_G3480C
PAPLA_00312	CGB_G3490C
PAPLA_00313	CGB_G4150W
PAPLA_00314	CGB_G3170C
PAPLA_00315	CGB_G5180C
PAPLA_00315	CGB_G5180C
PAPLA_00316	CGB_D8500C
PAPLA_00317	CGB_G3280C
PAPLA_00318	CGB_G3290W
PAPLA_00319	CGB_G3180C
PAPLA_00320	CGB_G3260C
PAPLA_00321	CGB_G2100W
PAPLA_00322	CGB_G1260C
PAPLA_00323	CGB_G3200W
PAPLA_00324	CGB_E4070C
PAPLA_00325	CGB_E4040W
PAPLA_00326	CGB_E3700W
PAPLA_00327	CGB_E3710W
PAPLA_00328	CGB_E3690C
PAPLA_00329	CGB_D8180C
PAPLA_00330	CGB_G2170C
PAPLA_00331	CGB_G2160W
PAPLA_00332	CGB_G2150W
PAPLA_00333	CGB_G3220C
PAPLA_00334	CGB_G2120C
PAPLA_00335	CGB_G2130W
PAPLA_00336	CGB_G3190W
PAPLA_00337	CGB_E4080W
PAPLA_00338	CGB_E4090C
PAPLA_00339	CGB_E4110W
PAPLA_00340	CGB_D8550W
PAPLA_00341	CGB_C6290C
PAPLA_00342	CGB_E4160W
PAPLA_00343	CGB_E4170C
PAPLA_00344	CGB_E4290W
PAPLA_00345	CGB_E4280C
PAPLA_00346	CGB_E4270W
PAPLA_00347	CGB_E4260C
PAPLA_00348	CGB_E4250W
PAPLA_00349	CGB_E4540C
PAPLA_00350	CGB_E4530W
PAPLA_00351	CGB_E4520C
PAPLA_00352	CGB_E4510C
PAPLA_00353	CGB_G4200W
PAPLA_00354	CGB_G4130C
PAPLA_00355	CGB_G4140W
PAPLA_00356	CGB_I2470W
PAPLA_00357	CGB_B1650C
PAPLA_00358	CGB_C3030W
PAPLA_00359	CGB_G4210W
PAPLA_00360	CGB_N3490W
PAPLA_00361	CGB_G4450W
PAPLA_00362	CGB_C7060C
PAPLA_00363	CGB_G4290C
PAPLA_00364	CGB_G5450C
PAPLA_00365	CGB_G5470W
PAPLA_00366	CGB_G5480C
PAPLA_00367	CGB_G5490C
PAPLA_00368	CGB_G5500W
PAPLA_00369	CGB_G5510C
PAPLA_00370	CGB_G5660W
PAPLA_00370	CGB_G5660W
PAPLA_00371	CGB_G5650C
PAPLA_00372	CGB_G5640W
PAPLA_00373	CGB_G5630C
PAPLA_00374	CGB_G6010C
PAPLA_00375	CGB_D6310C
PAPLA_00376	CGB_G6010C
PAPLA_00377	CGB_G5540C
PAPLA_00378	CGB_G5530W
PAPLA_00379	CGB_G5520C
PAPLA_00380	CGB_G5515W
PAPLA_00381	CGB_A2380C
PAPLA_00382	CGB_F1430C
PAPLA_00383	CGB_G5340W
PAPLA_00384	CGB_G5610C
PAPLA_00385	CGB_G5570C
PAPLA_00386	CGB_M2420C
PAPLA_00387	CGB_G5290C
PAPLA_00388	CGB_G5300C
PAPLA_00389	CGB_G5310W
PAPLA_00390	CGB_G5360W
PAPLA_00390	CGB_G5360W
PAPLA_00391	CGB_G5560W
PAPLA_00392	CGB_G5260W
PAPLA_00393	CGB_G5270C
PAPLA_00394	CGB_G5280W
PAPLA_00395	CGB_G5330W
PAPLA_00396	CGB_G5320C
PAPLA_00396	CGB_G5320C
PAPLA_00397	CGB_G5350W
PAPLA_00398	CGB_G5361W
PAPLA_00399	CGB_J1010C
PAPLA_00400	CGB_G4340W
PAPLA_00401	CGB_G5370C
PAPLA_00402	CGB_G5380W
PAPLA_00403	CGB_G5390W
PAPLA_00404	CGB_G5400C
PAPLA_00405	CGB_G5230C
PAPLA_00406	CGB_G3660C
PAPLA_00407	CGB_G3670C
PAPLA_00408	CGB_G5070C
PAPLA_00409	CGB_G3680C
PAPLA_00410	CGB_G4001W
PAPLA_00411	CGB_G4540C
PAPLA_00412	CGB_G5110W
PAPLA_00413	CGB_E2090C
PAPLA_00414	CGB_G6050C
PAPLA_00415	CGB_A6240W
PAPLA_00416	CGB_G6500C
PAPLA_00417	CGB_G3610W
PAPLA_00418	CGB_G3620C
PAPLA_00419	CGB_G3630W
PAPLA_00420	CGB_G6170C
PAPLA_00421	CGB_G3590W
PAPLA_00422	CGB_G5410C
PAPLA_00423	CGB_G5220C
PAPLA_00424	CGB_C9140C
PAPLA_00425	CGB_F0150C
PAPLA_00426	CGB_G4030W
PAPLA_00427	CGB_A5380C
PAPLA_00428	CGB_G3650C
PAPLA_00429	CGB_B9530C
PAPLA_00430	CGB_G5200C
PAPLA_00431	CGB_G4510C
PAPLA_00432	CGB_G3590W
PAPLA_00433	CGB_G4680C
PAPLA_00434	CGB_G4500W
PAPLA_00435	CGB_G6150C
PAPLA_00436	CGB_G6140W
PAPLA_00437	CGB_G6080W
PAPLA_00438	CGB_G4020C
PAPLA_00439	CGB_G4010C
PAPLA_00440	CGB_G5190W
PAPLA_00441	CGB_G5090W
PAPLA_00442	CGB_G4690W
PAPLA_00443	CGB_G6120C
PAPLA_00444	CGB_K4450C
PAPLA_00445	CGB_B9670C
PAPLA_00446	CGB_C0270C
PAPLA_00447	CGB_E1640C
PAPLA_00448	CGB_G6160C
PAPLA_00449	CGB_G6440W
PAPLA_00450	CGB_G4610W
PAPLA_00451	CGB_G4620C
PAPLA_00452	CGB_G4630C
PAPLA_00453	CGB_G4660C
PAPLA_00454	CGB_G4670W
PAPLA_00455	CGB_C2580W
PAPLA_00456	CGB_C2590C
PAPLA_00457	CGB_C2610W
PAPLA_00458	CGB_C2620C
PAPLA_00459	CGB_C2510W
PAPLA_00460	CGB_C2500C
PAPLA_00461	CGB_L3210C
PAPLA_00462	CGB_L2750C
PAPLA_00463	CGB_L2740W
PAPLA_00464	CGB_L2770C
PAPLA_00465	CGB_L2760W
PAPLA_00465	CGB_L2760W
PAPLA_00466	CGB_L3220W
PAPLA_00467	CGB_L3230C
PAPLA_00468	CGB_C2270W
PAPLA_00469	CGB_C2480C
PAPLA_00470	CGB_K0600W
PAPLA_00471	CGB_C2490C
PAPLA_00472	CGB_A6170C
PAPLA_00473	CGB_A6160W
PAPLA_00474	CGB_L3380W
PAPLA_00475	CGB_C4430W
PAPLA_00476	CGB_A6150W
PAPLA_00476	CGB_A6150W
PAPLA_00477	CGB_A6220C
PAPLA_00478	CGB_A6230W
PAPLA_00479	CGB_L3010C
PAPLA_00480	CGB_L2780C
PAPLA_00481	CGB_A6200C
PAPLA_00482	CGB_A6210C
PAPLA_00483	CGB_A6130W
PAPLA_00484	CGB_A6050W
PAPLA_00485	CGB_A6060C
PAPLA_00486	CGB_A6070C
PAPLA_00487	CGB_A6080W
PAPLA_00488	CGB_A6180W
PAPLA_00489	CGB_A6250W
PAPLA_00490	CGB_D6240C
PAPLA_00491	CGB_A6140C
PAPLA_00492	CGB_C2130C
PAPLA_00493	CGB_C2120W
PAPLA_00494	CGB_C2010C
PAPLA_00495	CGB_L3190C
PAPLA_00496	CGB_L3180W
PAPLA_00497	CGB_A6090C
PAPLA_00498	CGB_N2260C
PAPLA_00498	CGB_N2260C
PAPLA_00499	CGB_M0480W
PAPLA_00500	CGB_B9360C
PAPLA_00501	CGB_A7680C
PAPLA_00502	CGB_L2720C
PAPLA_00503	CGB_A6120C
PAPLA_00504	CGB_B9360C
PAPLA_00505	CGB_L3290C
PAPLA_00506	CGB_C2150W
PAPLA_00507	CGB_C2160C
PAPLA_00508	CGB_C2090C
PAPLA_00509	CGB_C2190W
PAPLA_00510	CGB_C1540W
PAPLA_00511	CGB_C1670C
PAPLA_00512	CGB_M1030C
PAPLA_00513	CGB_C1690C
PAPLA_00514	CGB_C2210W
PAPLA_00515	CGB_C2200C
PAPLA_00516	CGB_C2230W
PAPLA_00517	CGB_C2240C
PAPLA_00518	CGB_C2250W
PAPLA_00518	CGB_C2250W
PAPLA_00519	CGB_C2070W
PAPLA_00520	CGB_C2050C
PAPLA_00521	CGB_C1620W
PAPLA_00522	CGB_F5030W
PAPLA_00523	CGB_L3590C
PAPLA_00524	CGB_C2430C
PAPLA_00525	CGB_C2440W
PAPLA_00526	CGB_C1700W
PAPLA_00527	CGB_C2170W
PAPLA_00528	CGB_M2380W
PAPLA_00529	CGB_C1650C
PAPLA_00530	CGB_K4360C
PAPLA_00531	CGB_C1630W
PAPLA_00532	CGB_C1640C
PAPLA_00533	CGB_C2720C
PAPLA_00534	CGB_L3450W
PAPLA_00534	CGB_L3450W
PAPLA_00535	CGB_C2290W
PAPLA_00536	CGB_C1550C
PAPLA_00537	CGB_C1560W
PAPLA_00538	CGB_C1570C
PAPLA_00539	CGB_C1580W
PAPLA_00540	CGB_C1590C
PAPLA_00541	CGB_C1600W
PAPLA_00542	CGB_C1610C
PAPLA_00543	CGB_C6580C
PAPLA_00544	CGB_L3390C
PAPLA_00545	CGB_L3370C
PAPLA_00546	CGB_L3360W
PAPLA_00547	CGB_L3350C
PAPLA_00548	CGB_A1190W
PAPLA_00549	CGB_L3570C
PAPLA_00550	CGB_C1710W
PAPLA_00551	CGB_C2100C
PAPLA_00552	CGB_C2110C
PAPLA_00553	CGB_C2020W
PAPLA_00553	CGB_C2020W
PAPLA_00554	CGB_C2180C
PAPLA_00555	CGB_C2460C
PAPLA_00556	CGB_L3580W
PAPLA_00557	CGB_L3410C
PAPLA_00558	CGB_L3420C
PAPLA_00559	CGB_L3430W
PAPLA_00560	CGB_L3440C
PAPLA_00561	CGB_C2450C
PAPLA_00562	CGB_L3600C
PAPLA_00563	CGB_C2400C
PAPLA_00564	CGB_L3610C
PAPLA_00565	CGB_A1750W
PAPLA_00566	CGB_C1370W
PAPLA_00567	CGB_C1360C
PAPLA_00568	CGB_C1350W
PAPLA_00569	CGB_B5100C
PAPLA_00570	CGB_C1390W
PAPLA_00571	CGB_C1480C
PAPLA_00572	CGB_C2330C
PAPLA_00573	CGB_K0220W
PAPLA_00574	CGB_D0150C
PAPLA_00575	CGB_D0150C
PAPLA_00576	CGB_C1270C
PAPLA_00576	CGB_C1270C
PAPLA_00577	CGB_C1290W
PAPLA_00578	CGB_C1220C
PAPLA_00579	CGB_C1320W
PAPLA_00580	CGB_C1400C
PAPLA_00581	CGB_B1250W
PAPLA_00582	CGB_C2310C
PAPLA_00583	CGB_C2320W
PAPLA_00584	CGB_C1470W
PAPLA_00585	CGB_C1460C
PAPLA_00587	CGB_C1450W
PAPLA_00588	CGB_C1190C
PAPLA_00589	CGB_C1330W
PAPLA_00590	CGB_C1340C
PAPLA_00591	CGB_C1180W
PAPLA_00592	CGB_C1410W
PAPLA_00593	CGB_C7660W
PAPLA_00594	CGB_A6070C
PAPLA_00595	CGB_C1200W
PAPLA_00596	CGB_C1210W
PAPLA_00597	CGB_B4060C
PAPLA_00598	CGB_C1300W
PAPLA_00599	CGB_C8250C
PAPLA_00600	CGB_C1260W
PAPLA_00601	CGB_C1240C
PAPLA_00602	CGB_G4320W
PAPLA_00603	CGB_A7640C
PAPLA_00604	CGB_J0480C
PAPLA_00605	CGB_J0480C
PAPLA_00606	CGB_C2370C
PAPLA_00607	CGB_C2360W
PAPLA_00608	CGB_A6260C
PAPLA_00609	CGB_C1170W
PAPLA_00610	CGB_C1160C
PAPLA_00611	CGB_C1150W
PAPLA_00612	CGB_C1130W
PAPLA_00613	CGB_C1140C
PAPLA_00614	CGB_C1110W
PAPLA_00615	CGB_C1120C
PAPLA_00616	CGB_C1070C
PAPLA_00617	CGB_C0130W
PAPLA_00618	CGB_C0650W
PAPLA_00619	CGB_G2170C
PAPLA_00620	CGB_C4246C
PAPLA_00621	CGB_C1040C
PAPLA_00622	CGB_C1040C
PAPLA_00623	CGB_C1050W
PAPLA_00624	CGB_C0660C
PAPLA_00625	CGB_A8370W
PAPLA_00626	CGB_A8370W
PAPLA_00627	CGB_L0030C
PAPLA_00628	CGB_D4830W
PAPLA_00629	CGB_L0030C
PAPLA_00630	CGB_L0230W
PAPLA_00631	CGB_L0050W
PAPLA_00632	CGB_C1320W
PAPLA_00633	CGB_C1010W
PAPLA_00633	CGB_C1010W
PAPLA_00634	CGB_C1020W
PAPLA_00634	CGB_C1020W
PAPLA_00635	CGB_C0570C
PAPLA_00636	CGB_C0590W
PAPLA_00637	CGB_C1420W
PAPLA_00638	CGB_C1430W
PAPLA_00639	CGB_C1440C
PAPLA_00640	CGB_C1310C
PAPLA_00641	CGB_C0700C
PAPLA_00642	CGB_J0320C
PAPLA_00643	CGB_C0010C
PAPLA_00644	CGB_C7010C
PAPLA_00645	CGB_C0690W
PAPLA_00646	CGB_C0630C
PAPLA_00647	CGB_C0640C
PAPLA_00648	CGB_C0680C
PAPLA_00648	CGB_C0680C
PAPLA_00649	CGB_C0620W
PAPLA_00650	CGB_G5150C
PAPLA_00650	CGB_G5150C
PAPLA_00651	CGB_C0520W
PAPLA_00652	CGB_C0470W
PAPLA_00653	CGB_D4430C
PAPLA_00654	CGB_I0110C
PAPLA_00655	CGB_C0500C
PAPLA_00656	CGB_C0490W
PAPLA_00656	CGB_C0490W
PAPLA_00657	CGB_C0480C
PAPLA_00658	CGB_C0480C
PAPLA_00659	CGB_E4600W
PAPLA_00660	CGB_C0510W
PAPLA_00661	CGB_F3290W
PAPLA_00662	CGB_E5500W
PAPLA_00663	CGB_L0360C
PAPLA_00664	CGB_L0365W
PAPLA_00665	CGB_L0365W
PAPLA_00666	CGB_F5450W
PAPLA_00667	CGB_L1180W
PAPLA_00668	CGB_G1230W
PAPLA_00669	CGB_H0300C
PAPLA_00670	CGB_C0050C
PAPLA_00670	CGB_C0050C
PAPLA_00671	CGB_C0080W
PAPLA_00672	CGB_C0190C
PAPLA_00673	CGB_G0260W
PAPLA_00674	CGB_C0120C
PAPLA_00675	CGB_C0130W
PAPLA_00676	CGB_E6140C
PAPLA_00677	CGB_C0170C
PAPLA_00678	CGB_C0180W
PAPLA_00678	CGB_C0180W
PAPLA_00679	CGB_C0140C
PAPLA_00680	CGB_F5310W
PAPLA_00681	CGB_C0090C
PAPLA_00682	CGB_C0100W
PAPLA_00683	CGB_F3290W
PAPLA_00683	CGB_F3290W
PAPLA_00684	CGB_K1780C
PAPLA_00684	CGB_K1780C
PAPLA_00684	CGB_K1780C
PAPLA_00685	CGB_I4610C
PAPLA_00686	CGB_L0380W
PAPLA_00687	CGB_L0370C
PAPLA_00687	CGB_L0370C
PAPLA_00688	CGB_L0450C
PAPLA_00689	CGB_L0410W
PAPLA_00690	CGB_L0490C
PAPLA_00691	CGB_L0420C
PAPLA_00692	CGB_L0430W
PAPLA_00693	CGB_H4360W
PAPLA_00694	CGB_L0440W
PAPLA_00695	CGB_M2420C
PAPLA_00696	CGB_L0550C
PAPLA_00697	CGB_L0560W
PAPLA_00698	CGB_L0670C
PAPLA_00699	CGB_L0650C
PAPLA_00700	CGB_L0640W
PAPLA_00701	CGB_G3360C
PAPLA_00702	CGB_C7450W
PAPLA_00703	CGB_C9200C
PAPLA_00704	CGB_C9210W
PAPLA_00705	CGB_C9220C
PAPLA_00706	CGB_C9230W
PAPLA_00707	CGB_L0500C
PAPLA_00708	CGB_L0460C
PAPLA_00709	CGB_L0530C
PAPLA_00710	CGB_L0480C
PAPLA_00711	CGB_F4040C
PAPLA_00712	CGB_L0620C
PAPLA_00713	CGB_L0590C
PAPLA_00713	CGB_L0590C
PAPLA_00714	CGB_L0610W
PAPLA_00715	CGB_L0600C
PAPLA_00716	CGB_L0580C
PAPLA_00717	CGB_L0350W
PAPLA_00718	CGB_C7510W
PAPLA_00719	CGB_C7490W
PAPLA_00720	CGB_C6260W
PAPLA_00721	CGB_A9130C
PAPLA_00722	CGB_C9120C
PAPLA_00723	CGB_C9130W
PAPLA_00724	CGB_C9130W
PAPLA_00725	CGB_C9140C
PAPLA_00726	CGB_G6450C
PAPLA_00727	CGB_C9240W
PAPLA_00728	CGB_C9430W
PAPLA_00729	CGB_C9450W
PAPLA_00730	CGB_C9290C
PAPLA_00731	CGB_D1560C
PAPLA_00732	CGB_C8190C
PAPLA_00733	CGB_C7470W
PAPLA_00734	CGB_C8140C
PAPLA_00735	CGB_C8170C
