Reaction	Par_wo	Par_Ac	ATS_wo	ATS_Ac
r_1089	0.000245884822754205	0.000370607490148275	0.000227571965924971	0.000457049999999999
r_1090	0	0	0	0
r_1091	0	0	0	0
r_1092	3.29500000000053	2.81500000000051	3.44000000000051	3.18000000000211
r_1093	2.63600000000042	2.25200000000041	2.75200000000041	2.54400000000169
r_1094	0.019174011581528	0.0334444632864699	0.0202996389822047	0.0827174794283477
r_1095	0	0	0	0
r_1096	0.0141293346969178	0.0241263994053043	0.0139272181569368	0.039502560863184
r_1097	0	0	0	0
r_1099	-0.0128367416410811	-0.0217353160012408	-0.0126531153156293	-0.0647065909795401
r_1100	0	0	0	0
r_1101	0	0	0	0
r_1102	0	0	0	0
r_1103	0	0	0	0
r_1104	0	0	0	0
r_1106	0	0	0	-5.095924E-14
r_1107	0	0	0	0
r_1108	0	0	0	0
r_1110	1.17176788056322	1.77127209782294	1.1690769977498	4.24192408764557
r_1111	0	0	0	0
r_1112	1.08068814698873	1.74573509604061	1.09972310748804	3.09379751844063
r_1113	0	0	0	0
r_1114	0	0	0	0
r_1115	0.193521143647104	0.2119729720755	0.190303422198781	0.227651795951488
r_1116	0.0135603112505836	0.0261323233472193	0.0133664371597746	0.0723949206742418
r_1118	1000	934.266029095283	1000	1000
r_1119	0	0	0	0
r_1120	0.701069980732117	1.3699521041616	0.702631326022767	2.63908047775159
r_1121	0	0	0	0
r_1122	0	0	0	0
r_1123	0	0	0	0
r_1124	0	0	0	0
r_1125	248.749472765524	161.15799380112	225.222518825765	200.027567389098
r_1129	0.0170834121218647	0.0276707142634766	0.0170186945324051	0.0432409157530339
r_1130	0.189434964787267	0.319782785278875	0.186867683206774	0.857152710517266
r_1131	0.170491468306362	0.287804506749645	0.168180914874971	0.771437439466126
r_1133	0	0	0	0
r_1134	0	0	0	0
r_1135	0	0	0	0
r_1136	0	0	0	0
r_1137	0.896243258205452	0.780472889889211	0.923170992588098	1.18486398738389
r_1138	-0.896243258205459	-0.780472889889211	-0.923170992588098	-1.18486398738389
r_1139	0	0	0	0
r_1146	0	0	0	0
r_1147	0	0	0	0
r_1149	0	0	0	0
r_1151	0	0	0	0
r_1161	0	0	0	0
r_1165	0	0	0	0
r_1166	0	0	0	0
r_1167	0	0	0	0
r_1168	-0.56127369150526	-0.95035495681985	-0.553244814047066	-2.56244741882599
r_1171	248.7494727651	161.1579938112	450.445037649014	200.027567389006
r_1172	248.7494727651	161.1579938112	225.222518825778	200.027567389006
r_1173	-0.00375879101193277	-0.00422582215287548	-0.00373267099894292	-0.00467088349432743
r_1174	0	0	0	0
r_1175	0.420955268630075	0.712766217621587	0.414933610554274	1.92183556411877
r_1176	0	0	0	0
r_1177	0	0	0	0
r_1178	1.35835232443E-09	2.39865424752E-09	1.3395253748E-09	2.75008460449E-09
r_1179	1.35835232443E-09	2.39865424752E-09	1.3395253748E-09	2.75008460449E-09
r_1180	0	0	0	0
r_1181	0	0	0	0
r_1182	0	0	0	0
r_1183	-0.0331539157778025	-0.056136584833439	-0.0326796574427135	-0.142057790693798
r_1184	-0.0145435322297089	-0.0246252731132017	-0.0143354906984996	-0.00559668356345355
r_1186	0.210477634312383	0.356383108812224	0.207466805274635	0.960917782060278
r_1187	500.561273691507	500.950354956835	500.553244814029	502.562447418824
r_1188	500.561273691507	500.950354956835	500.553244814029	502.562447418824
r_1189	0	0	0	0
r_1190	-0.0313047719655515	-0.0508031055210267	-0.0308569651633661	-0.106543343020803
r_1191	0	0	0	0
r_1192	-2000	-2000	-2000	-2000
r_1193	0	0	0	0
r_1194	1.15855714648662	1.74284850242397	1.15610166937922	4.20397570607969
r_1195	0	0	0	0
r_1196	-3000.02210261052	-3000.03742438989	-3000.0217864383	-3000.08523467442
r_1197	500.561273691497	500.950354956835	500.553244814034	502.562447418824
r_1198	500.561273691497	500.950354956835	500.553244814034	502.562447418824
r_1199	1000	1000	1000	1000
r_1200	0	0	0	0
r_1201	999.984643207808	999.973997705929	999.984862882817	999.928971104653
r_1203	500.561273691494	500.950354956826	500.553244814041	502.562447418823
r_1204	500.561273691494	500.950354956826	500.553244814041	502.562447418823
r_1205	3000	3000	3000	3000
r_1206	0	0	0	0
r_1207	0	0	0	0
r_1209	500.561273691496	500.950354956831	500.553244814034	502.562447418823
r_1210	500.561273691496	500.950354956831	500.553244814034	502.562447418823
r_1211	1999.9866331581	1999.97718600568	1999.98682436737	1999.93960718175
r_1212	0	0	0	0
r_1213	-0.0128367416411004	-0.0217353160010897	-0.0126531153155693	-0.06470659097913
r_1214	1999.98940793185	1999.98206539051	1999.98955944869	1999.93960718175
r_1215	-0.00928782676969761	-0.0157262532388245	-0.00915496676957803	-0.0452946136852134
r_1216	-0.0170465192095435	-0.0288633589516394	-0.0168026730866586	-0.0823538430645385
r_1217	-0.0366127652623618	-0.061993147868634	-0.0360890289648523	-0.142057790693798
r_1218	-0.0214816936421755	-0.0363730464187118	-0.021174403476386	-0.106543343020059
r_1219	-0.00771142765643162	-0.0130570764470122	-0.00760111764452631	-0.0387430338255399
r_1221	500.561273691492	500.950354956824	500.553244814042	502.562447418823
r_1222	500.561273691492	500.950354956824	500.553244814042	502.562447418823
r_1223	-0.00987605374029954	-0.016722245793062	-0.00973477930165245	-0.0473525968973263
r_1224	-0.0167417781030963	-0.0283473678659902	-0.0165022912233326	-0.0754910228083645
r_1225	0	0	0	0
r_1226	0.719111925689845	0.695547722150991	0.723008108629319	1.05712134874258
r_1227	0	0	0	0
r_1229	0	0	2.2737368E-13	0
r_1230	0	0	0	0
r_1231	0	9.5212727E-13	0	1.03738199E-12
r_1232	0	0	0	0
r_1235	0	0	0	0
r_1236	-0.0132439398439601	0.00870024606194875	-0.0130545889672931	0.00870024606194875
r_1237	0.0244429277098712	0.036938747701585	0.0240670568373235	0.091040020564326
r_1238	-0.0170465192095435	-0.0288633589516394	-0.0168026730880229	-0.0823538430649933
r_1239	0.719111925710007	0.695547722153089	0.723008108609273	1.05712134874216
r_1241	-0.00946179520360602	-0.00441294724441832	-0.00932644662907478	-0.0310215799090656
r_1242	0	0	0	0
r_1244	1000	1000	1000	1000
r_1245	2.9541206216478	4.26467922789924	2.95831799926538	6.97120098033454
r_1249	2000	2000	2000	2000
r_1250	0	0	0	0
r_1251	-0.0170465192095435	-0.0288633589511846	-0.0168026730857491	-0.082353843063629
r_1252	-1000	-1000	-1000	-1000
r_1253	0	0	0	0
r_1254	999.957893946626	999.954114598391	999.958496263011	999.998512525663
r_1255	0	0	0	0
r_1256	0	0	0	0
r_1257	0	0	0	0
r_1258	0	0	0	0
r_1260	0	0	0	0
r_1261	0	0	0	0
r_1262	0	0	0	0
r_1263	-4000	-4000	-4000	-4000
r_1264	0.193697618087702	0.311743419780456	0.190530256197692	0.836427827236121
r_1265	0.241076255891427	0.389010470439095	0.237615616741127	1.0345667622489
r_1266	0.100239378175454	0.169726447827403	0.0988054793564635	0.56754316514245
r_1267	0.100239378175327	0.169726447827272	0.0988054793562735	0.567543165142285
r_1268	0	0	0	0
r_1270	0	0	0	0
r_1271	0	0	0	0
r_1272	0	0	0	0
r_1273	-1000	0	-1000	0
r_1274	0	0	0	0
r_1275	0	0	0	0
r_1276	0	0	0	0
r_1277	0	0	0	0
r_1278	0	0	0	0
r_1542	0	0	0	0
r_1543	0	0	0	0
r_1545	0	0	0	0
r_1546	0	0	0	0
r_1547	0.0141293346970315	0.0241263994050769	0.0139272181571641	0.039502560862843
r_1548	0.00946179520406076	0.0160208185576494	0.00932644662952953	0.0452946136852006
r_1549	0	0	0	0
r_1550	0.0132405016393022	0.0224189669932002	0.0130510996293651	0.0647065909791991
r_1551	0	0	0	0
r_1552	0.031821812148579	0.0508031055207994	0.0326796574408426	0.106543343019894
r_1553	0	0	0	0
r_1560	0	0	0	0
r_1562	-0.21310325923946	-0.359741466276546	-0.210214552290722	-0.96428263945802
r_1563	0	0	0	0
r_1565	0	0	0	0
r_1567	0	0	0	0
r_1568	0	0	0	0
r_1572	0.0136929419737726	0.0233751321674163	0.0134970679197295	0.060392818247692
r_1573	0	0	0	0
r_1574	-0.0223925316192094	-0.0331673175933929	-0.0220447309373517	-0.073834638479394
r_1575	-0.0124755210381409	-0.0211236931945677	-0.0122970618807585	-0.0603928182467826
r_1576	-0.0124755210381668	-0.021123693194601	-0.0122970618807346	-0.060392818246734
r_1577	0.0132405016395811	0.0224189669935413	0.0130510996304276	0.0647065909795401
r_1578	0.0132405016395811	0.0224189669935413	0.0130510996304276	0.0647065909795401
r_1579	-0.0124755210381409	-0.0211236931945677	-0.0122970618807585	-0.0603928182467826
r_1580	0.0124755210382546	0.0211236931949088	0.0122970618817817	0.060392818247692
r_1582	0	0	0	0
r_1583	0	0	0	0
r_1585	-0.00823138679993463	-0.00585906749995502	-0.00808453912494307	-0.00630201000001307
r_1586	0.0254574497174644	0.0406424844171624	0.0253844127342973	0.085234674416256
r_1587	0	0	0	0
r_1588	0	0	0	0
r_1589	0	0	0	0
r_1590	0	0	0	0
r_1591	0	0	0	0
r_1595	0	0	0	0
r_1596	-0.000134387544790115	0	-0.000146800465927299	-0.000534614437810887
r_1597	0.0132405016396433	0.0224189669935413	0.0130510996298199	0.0647065909787443
r_1598	0.0146200558691589	0.0249716644228783	0.0144109196874069	0.0647065909794264
r_1599	0	0	0	0
r_1600	0	0	0	0
r_1601	0	0	0	0
r_1604	0.0126123880783052	0.0213554380136429	0.0124319710739142	0.0608819102981215
r_1605	0	0	0	0
r_1606	0	0	0	0
r_1607	0	0	0	0
r_1608	0	0	0	0
r_1609	0	0	0	0
r_1610	0	0	0	0
r_1611	0	0	0	0
r_1621	0	0	0	0
r_1622	0	0	-3.970001E-14	0
r_1625	0	0	0	0
r_1627	0	0	0	0
r_1628	0	0	0	0
r_1629	0	0	0	0
r_1630	0	0	0	0
r_1631	0.0421060533768696	0.0712944453715636	0.0415037369856464	0.18117845474228
r_1632	0	0	0	0
r_1633	0	0	0	0
r_1634	0.0576809082814118	0.014	0.0568557975519359	0.034
r_1635	0	0	0	0
r_1637	0	0	0	0
r_1638	0.100838176122308	0.193973083222532	0.0993957116583418	0.523010716001999
r_1639	0	0	0	0
r_1640	0	0	0	0
r_1641	0.00998764074465863	0.0164553584114994	0.00984209066859876	0.0426173372083025
r_1642	0	0	0	0
r_1643	0	0	0	0
r_1644	0	0	0	0
r_1645	0	0	0	0
r_1647	0	-0.172154511523265	-0.0935528703055516	-0.448615775805563
r_1648	0	0	0	0
r_1649	0	0	0	0
r_1650	0.00797445003797748	0.0135024289160128	0.00786037755824509	0.0355144476733358
r_1651	0.0156523859833442	0.0265027968208642	0.0154284825808872	0.0710288953483769
r_1652	0	0	0	0
r_1654	0.198107093822841	0.33543282269693	0.195273860595648	0.724570356470394
r_1656	0	0	0	0
r_1657	0	0	0	0
r_1658	0	0	0	0
r_1659	0	-0.172154511523265	-0.0935528703055516	-0.448615775805563
r_1660	0.336714269642016	0.9503549568386	0.331894620133198	2.56244741882827
r_1661	0	0	0	0
r_1667	0.366443646842981	-0.331994975459202	0.371471118960585	-0.340116353232336
r_1669	0	0	0	0
r_1671	0	0	0	0
r_1672	0.127287248598835	0.2032124220883	0.139894498869252	0.2828
r_1673	0.100838176122308	0.193973083222532	0.0993957116583418	0.523010716001999
r_1674	0.100838176127165	0.193973083223465	0.0993957116583015	0.523010716002178
r_1675	0	0	0	0
r_1676	0	0	0	0
r_1677	0	0	0	0
r_1678	0	0	0	0
r_1679	0	0	0	0
r_1680	0	0	0	0
r_1681	0	0	0	0
r_1683	0.0103829333944532	0.017580500151098	0.0102344081722094	0.0647065909792921
r_1684	0	0	0	0
r_1686	0	0	0	0
r_1687	0.0212145414319593	0.0338687370145863	0.0217864382932476	0.0710288953475811
r_1688	0	0	0	0
r_1689	-0.106319339567335	-0.206954408953834	-0.104801806413661	-0.553327793836843
r_1691	0	0	0	0
r_1694	0	0	0	0
r_1695	0	0	0	0
r_1696	0.484452025916852	0.539812960129704	0.502063659544553	0.857878756295238
r_1697	-0.0130372765710263	-1.376677E-14	-0.027806655146037	-1.33226762955019E-15
r_1698	0	0	0	0
r_1699	0	0	0	0
r_1700	0	0.0254359936965196	0.0130545889683297	0.0705574147048879
r_1702	0	0	0	0
r_1703	0.561284365677578	0.950368609843754	0.553255984683439	2.56245919444059
r_1704	-0.00840424564404429	-0.0141708244007646	-0.0082927389776728	-0.0427421547582298
r_1705	0	0	0	0
r_1706	0	0	0	0
r_1707	0	0	0	0
r_1708	0	0	0	0
r_1709	0	0	0	0
r_1710	0	0	0	0
r_1711	0	0	0	0
r_1712	0	0	0	0
r_1713	0	0	0	0
r_1714	0	0	0	0
r_1715	0	0	0	0
r_1716	0	0	0	0
r_1717	0	0	0	0
r_1718	0.004	0.018	0.02	0.004
r_1719	0	0	0	0
r_1720	0	0	0	0
r_1721	0	0	0	0
r_1726	0	0	0	0
r_1727	0.00526625260226865	0.00933610047115963	0.00519092019783329	0.0323532954896564
r_1728	0	0	0	0
r_1729	0.336712873558668	0.570147304915167	0.331893159113974	1.53740278211717
r_1733	0	0	0	0
r_1737	0	0	0	0
r_1738	0	0	0	0
r_1743	0	0	0	0
r_1745	0	0	0	0
r_1746	0.00115714397929878	0	0.0141893753402655	0
r_1747	-9.83195889148192E-06	-1.25757612750022E-05	-1.02892593076831E-05	-1.25930357626203E-05
r_1748	0	0	0	-3.381735E-14
r_1749	0.0083066610145579	0.0140460068510038	0.00819061552862952	0.0426173372084122
r_1750	0	0	0	0
r_1751	0	0	0	0
r_1752	0	0	0	0
r_1753	0.00181994573574684	0.00310166717133598	0.0017939118747563	0.00579639978321314
r_1754	0	0	1.1368684E-13	0
r_1757	0.00175837989900174	0.00299608119232267	0.00173322672162612	0.00573638567108255
r_1758	0	0	0	0
r_1759	0	0	0	0
r_1760	0	0	0	0
r_1761	0.0352352279761055	0.0596606861664133	0.0347311969980675	0.15098204562139
r_1762	0	0	0	0
r_1763	0	0	0	0
r_1764	0	0	0	0
r_1765	0	0	0	0
r_1766	0	-5.551509E-14	0	-5.551509E-14
r_1770	0	0	0	0
r_1774	0	-0.00870024606194875	0	-0.00870024606194875
r_1775	0	0	0	0
r_1788	0.00181994573574833	0.00310166717122229	0.00179391187474626	0.00579639978604973
r_1790	0	0	0	0
r_1791	0	0	0	0
r_1793	0.0518027632898566	0.0668512004842796	0.0509755471435938	0.116406374965209
r_1794	0.0556358750277681	0.0718048590278196	0.0547089091184082	0.126199788064114
r_1795	0	0	0	0
r_1796	0	0	0	0
r_1798	0.0318218121509478	0.0508031055203534	0.032679657440618	0.106543343021011
r_1800	0	0	0	0
r_1801	0	0	0	0
r_1802	0	0	0	0
r_1803	0	0	0	0
r_1805	0	0	0	0
r_1806	0	0	0	0
r_1807	0	0	0	0
r_1808	0.0273409715617797	0.0462940419971161	0.02694986591377	0.129413181957029
r_1809	0	0	0	0
r_1810	0.0577214812540205	0.0940554912506286	0.0568879368894386	0.213086686040469
r_1811	-0.00375912640993546	-0.00422313619370604	-0.00373302199853144	-4.2899955587927E-07
r_1812	0	0	0	0
r_1813	0	0	0	0
r_1814	0	0	0	0
r_1815	0.0636436243014487	0.101606211041262	0.0699472494338877	0.213086686042107
r_1816	0	0	0	0
r_1817	0	0	0	0
r_1818	0	0	0	0
r_1819	0	0	0	0
r_1820	0	0	0	0
r_1822	0	0	0	0
r_1823	0	0	0	0
r_1824	248.749472764562	161.15799381551	225.222518825508	200.027567390431
r_1825	0	0	0	0
r_1826	0	0	0	0
r_1827	-0.000149418601722573	-0.00019911760875857	-0.000156368304146781	-6.29651788131014E-06
r_1829	-0.561273691482484	-0.9503549568386	-0.553244814024765	-2.56244741882827
r_1830	-6.88237122403734E-05	-8.80303289250151E-05	0	-8.81512503383419E-05
r_1831	0	998.099290086343	0	994.875105162353
r_1832	249.061494054832	161.286109758015	225.530196589658	200.888713976665
r_1833	0	0	0	0
r_1835	0	0	0	0
r_1836	0	0	0	0
r_1837	0	0	0	0
r_1838	0.280636845753159	0.475177478419908	0.276622407033631	0.842280572310662
r_1839	0	0	0	0
r_1840	0	0	0	0
r_1841	0	0	0	0
r_1842	0	0	0	0
r_1843	0.00811261093190296	0.0137363645017097	0.00799656209510929	0.0411769215320887
r_1844	0	0	0	0
r_1845	0	0	0	0
r_1846	0	0	0	0
r_1847	0	0	0	0
r_1848	0	0	0	0
r_1849	0	0	0	0
r_1851	0	0	0	0
r_1852	0	0	0	0
r_1853	0	0	0	0
r_1854	0	0	0	0
r_1855	0	0	0	0
r_1856	0	0	0	0
r_1857	0	0	0	0
r_1858	0	0	0	0
r_1859	0	0	0	0
r_1860	0	0	0	0
r_1861	1.35835232443E-09	2.39867858909E-09	1.3395253748E-09	2.75008460449E-09
r_1862	0	0	0	0
r_1863	0	0	0	0
r_1864	0	0	0	0
r_1865	0.0136929419738913	0.0233751321676436	0.013497067920639	0.0603928182470099
r_1866	0.0172565085111958	0.0292189152097722	0.0170096585452008	0.0754910228090466
r_1867	0	0	0	0
r_1868	0	0	0	0
r_1869	0	0	0	0
r_1870	0.0187553863365271	0.0317568320804185	0.0184870953040965	0.0823538430642988
r_1873	0.0331539157772964	0.0561365848325757	0.0326796574425368	0.142057790693565
r_1874	0.849304807540433	1.42936254722291	0.837129586607563	3.84710420073694
r_1875	0.0188252820132675	0.0318751802279849	0.0185559911387827	0.082353843063288
r_1876	0	0	0	0
r_1877	0	0	0	0
r_1878	0	0	0	0
r_1879	0.0145435322297089	0.0246252731132017	0.0143354906984996	0.0710288953470126
r_1880	0.0272515872741224	0.0461426955150728	0.0268617602469021	0.106543343020121
r_1881	0.0313047719656652	0.0508031055210267	0.0308569651633661	0.106543343020803
r_1882	0.701069980708183	1.36995210415331	0.702631326021439	2.6390804777506
r_1883	0.0169319169376438	0.0285945636704304	0.0166892719483698	0.100654697078188
r_1884	0	0	0	0
r_1885	0	0	0	0
r_1886	0	0	0	0
r_1887	-0.0170465192097708	-0.028863358951412	-0.0168026730864312	-0.0823538430640838
r_1889	0.0221026105170362	0.0374243898885982	0.0217864382952244	0.085234674416744
r_1890	0	0	0	0
r_1891	0.0212652001016522	0.0360064771095949	0.0209610068213806	0.0852346744159149
r_1892	0	0	0	0
r_1893	0.0153567921917102	0.0260022940703948	0.0151371171851906	0.0710288953470126
r_1895	0	0	0	0
r_1896	0.0223365843486363	0.0378205570213153	0.0220170651891749	0.106543343020897
r_1897	0.012204255087795	0.020664382622499	0.0120296763225269	0.0603928182466689
r_1898	0.845262894859648	0.736462294044486	0.870575608439935	1.11930495749118
r_1899	0.0133668419020725	0.0228139943225738	0.0131756326282595	0.0603928182463662
r_1900	0.0128367416411004	0.0217353160010897	0.0126531153155693	0.06470659097913
r_1901	0	0	0	0
r_1902	0.0105920681542363	0.0179346094892727	0.0104405513122683	0.0603928182467196
r_1903	0.00928782676969761	0.0157262532388245	0.00915496676957803	0.0452946136852134
r_1904	0.0170465192094963	0.0288633589515585	0.0168026730864834	0.0823538430643131
r_1905	0	0	0	0
r_1906	0.0366127652624755	0.061993147868975	0.0360890289654208	0.142057790693912
r_1907	0	0	0	0
r_1908	0	0	0	0
r_1909	0	0	0	0
r_1910	0	0	0	0
r_1911	0.0214816936421755	0.0363730464187118	0.021174403476386	0.106543343020059
r_1912	0.007711427656387	0.0130570764470361	0.00760111764446227	0.0387430338254989
r_1913	0.00987605374041323	0.0167222457926073	0.00973477930301669	0.0473525968978947
r_1914	0.0167417781031282	0.0283473678660889	0.0165022912234463	0.07549102280848
r_1915	0.00214601196296371	0.00366165212460601	0.00211531380750785	0.00641356111755093
r_1919	0	0	0	0
r_1920	0	0	0	0
r_1921	0	0	0	0
r_1922	0	0	0	0
r_1923	0	0	0	0
r_1924	0	0	0	0
r_1925	0	0	0	0
r_1926	0	0	0	0
r_1927	0	0	0	0
r_1928	0	0	0	0
r_1929	0	0	0	0
r_1930	0	0.000188636419807153	0	0.000188895536439304
r_1931	0	0	0	0
r_1932	3.803403E-14	3.864834E-14	2.6252871404564E-15	-3.381735E-14
r_1935	0	0	0	0
r_1937	0	0	0	0
r_1938	0	0	0	0
r_1939	0	0	0	0
r_1940	0	0	0	0
r_1941	0	0	0	0
r_1942	0	0	0	0
r_1943	0	0	0	0
r_1944	0	0	0	0
r_1945	0	0	0	0
r_1946	0	0	0	0
r_1947	0	0	0	0
r_1963	0	0	-2.2737368E-13	0
r_1964	0	0	2.436072E-14	0
r_1965	0.00610450477035869	0.00501169181899668	0.00241356209971167	0.0064869793153376
r_1966	0	0	0	0
r_1967	0	0	0	0
r_1968	0	0	0	0
r_1970	0	0	0	0
r_1971	0	0	0	0
r_1972	0	0	0	0
r_1976	0.701069980708183	1.36995210415331	0.702631326021439	2.6390804777506
r_1977	0	0	1.1368684E-13	0
r_1978	-0.0011109546014374	-0.00372602413608591	-0.00110420233184971	-0.00690155633200629
r_1979	2.414085154001E-08	-0.00440884761212601	2.526850972906E-08	2.087219E-14
r_1980	0.0475320956327503	4.40151643488207E-05	0.046853963478791	4.4075625169171E-05
r_1981	0	0	0	0
r_1987	0.0170465192087839	0.0288633589510383	0.0168026730873243	0.0823538430640982
r_1988	0	0	0	0
r_1989	0.031821812149549	0.0508031055208945	0.0349736247161017	0.106543343021174
r_1990	0	0	0	0
r_1991	0	0	0	0
r_1992	0.115361841549736	0.183211471099298	0.113711621262201	0.25135
r_1993	0.00382071819581142	0.00671300015631004	0.00376606379302302	0.0196933102978392
r_1994	0.00371289701694648	0.00651663033306704	0.00365978496904518	0.0201309394157079
r_1995	0	0	0	0
r_1996	0	0	0	0
r_1998	0	0	0	0
r_1999	0	0	0	0
r_2001	0	0	0	0
r_2002	0	0	0	0
r_2003	0	0	0	0
r_2004	0	0	0	0
r_2005	0.0249306642916736	0.0421516826125981	0.024583024632534	0.127865675478233
r_2008	0	0	0	0
r_2020	0	0	0	0
r_2022	0	0	4.759507E-14	0
r_2023	0	0	0	0
r_2024	0.0170465192098845	0.0288633589516394	0.0168026730869997	0.0823538430639701
r_2025	0	0	0	0
r_2028	0	0	0	0
r_2029	0	0	0	0
r_2030	1.34474629613668E-06	2.374612745109E-06	1.32613012105315E-06	0.0000027225
r_2032	0	0	0	0
r_2033	0.0421060533735726	0.0677374740280356	0.041503736989398	0.14205779069357
r_2034	0.896243258203712	0.780472889889234	0.923170992587955	1.18486398738392
r_2036	0	0	0	0
r_2037	0	0	0	0
r_2038	0	0	0	0
r_2039	0	0	0	0
r_2040	0	0	0	0
r_2041	0	0	0	0
r_2042	0	0	0	0
r_2043	0	0	0	0
r_2044	0	0	0	0
r_2045	0	0	0	0
r_2046	0	0	0	0
r_2049	0	0	0	0
r_2051	0	0	0	0
r_2052	0	0	0	0
r_2053	0	0	1.1368684E-13	0
r_2054	-0.0021460119630774	-0.00366165212460601	-0.00211531380750785	-0.00641356111748337
r_2055	0.00337104015750356	0.0059212638743702	0.00332281828520997	0.0174210052634862
r_2056	0.0282937704808482	0.0478927950795196	0.0278911700106434	0.106543343020576
r_2057	0	0	0	0
r_2058	0	0	0	0
r_2060	0.100239378173569	0.169726447822086	0.0988054793560877	0.567543165141501
r_2061	0.100239378175327	0.169726447827272	0.0988054793562735	0.567543165142285
r_2062	0	0	0	0
r_2063	0	0	0	0
r_2066	0	0	0	0
r_2067	0	0	0	0
r_2068	0	0	0	0
r_2072	0.0251752641060763	0.035449394261176	0.0247729842158336	0.0792475459787485
r_2079	0	0	0	0
r_2080	0	0	0	0
r_2082	0	0	0	0
r_2083	0.00781885209710254	0.0132389687236127	0.00770700540579128	0.039386620595792
r_2084	0	0	0	0
r_2085	0	0	0	0
r_2086	0	0	0	0
r_2087	0	0	0	0
r_2089	0	0	0	0
r_2090	0	0	0	0
r_2091	0.0990482985029683	0.167709698264749	0.0976314377753624	0.350772808515938
r_2092	0	0	0	0
r_2093	5.44009282066327E-15	-3.520621E-14	5.064612E-14	1.173714E-14
r_2094	0.000492325274990435	-0.000629718374966615	0.000515224124910674	-0.000629718374966615
r_2095	0	0	0	0
r_2096	0.0133347689568275	-0.0186745825819798	0.01315901876902	0.0111153684083867
r_2097	0	0	0	0
r_2098	0	0.209058586777741	0.0207636807899689	0.562533855889574
r_2099	0.210477634316117	0.356383108836045	0.2074668052729	0.960917782059682
r_2100	249.345040416775	161.125992353219	225.777608946912	200.581857066696
r_2101	0	0	0	0
r_2104	0.0182143668779418	0.0308407718174522	0.0179538149897098	0.0823538430629469
r_2105	0	0	0	0
r_2106	0.00189660070791478	0.00323319634674135	0.00186947031708053	0.00628140242781683
r_2107	0.00371289701672595	0.00226471934240635	0.00123188391171425	0.00213478373984799
r_2108	0.00135832959205726	0.00239859873243333	0.00133952537480117	0.00275
r_2111	0.00135832959205726	0.00239859873243333	0.00133952537480117	0.00275
r_2112	0	0	0	0
r_2115	1000	1000	1000	1000
r_2116	0.424377767081625	0.569876999883395	0.423535454546689	0.882389170992078
r_2117	337.331797509411	217.685900715706	305.431284819051	270.234722106658
r_2118	0.00811261093191698	0.013736364501574	0.00799656209510293	0.0411769215320887
r_2119	-304.163530314933	-196.281954935086	-275.399663673202	-243.663878564599
r_2125	0.0007420125749613	0.000158443262905024	0.000800232472247718	0.00093815800530173
r_2126	0.561273691496441	0.950354956826327	0.55324481406053	2.5624474188263
r_2129	1.68382107439871	2.85106487044938	1.65973444214606	7.68734225646993
r_2131	0.0550296744663671	0.0710224835237715	0.0541128086466025	0.126199788063905
r_2132	999.763551267848	934.393168147643	999.710042457813	1000
r_2134	0.00205338524411692	0.00350244203536931	0.00202401209003256	0.00627774478959964
r_2136	0	0	0	0
r_2137	0.00177843375001885	0.00303046861235646	0.0017529937073907	0.00574816939115408
r_2139	0	0	0	0
r_2140	0.0225386561152946	0.0400306292545846	0.0226299199867116	0.0928915110847019
r_2141	0.0196672638460615	0.0348763867275556	0.0197426441419801	0.0813251583883056
r_2168	0	0	0	0
r_2169	0	0	0	0
r_2170	0	0	0	0
r_2171	0	0	0	0
r_2172	0	0	0	0
r_2173	0	0	0	0
r_2174	0	0	0	0
r_2175	0	0	0	0
r_2176	0	0	0	0
r_2177	0	0	0	0
r_2178	0	0	0	0
r_2179	0	0	0	0
r_2180	0	0	0	0
r_2181	0	0	0	0
r_2182	0.00371289701694648	0.00651663033311868	0.00365978496904727	0.0201309394156635
r_2183	0.00331922134820191	0.00582689522147691	0.0032717407307119	0.017762593602071
r_2185	0	0	0	0
r_2187	0	0	0	0
r_2188	0	0	0	0
r_2189	0.00331922134807883	0.00582689522138935	0.00327174073061087	0.0177625936020149
r_2190	0	0	0	0
r_2191	0	0	0	0
r_2192	0	0	0	0
r_2219	0	0	0	0
r_2220	0	0	0	0
r_2221	0.0132439398432681	0.0254359936964664	0.0130545889679609	0.0705574147049033
r_2222	0	0	0	0
r_2223	0.0132439398439124	0.0254359936962822	0.0130545889673268	0.0705262250881434
r_2224	0.0132439398426767	0.0254359936961492	0.0130545889683297	0.0705560535397315
r_2225	0	0	0	0
r_2226	0	0	0	0
r_2227	0	0	0	0
r_2228	0	0	0	0
r_2229	0	0	0	0
r_2230	0	0	0	0
r_2231	-0.0132439398426767	-0.0254359936961919	-0.0130545889683297	-0.0705560535396899
r_2236	0.0135603112505836	0.0261323233472193	0.0133664371597746	0.0703167319861921
r_2237	0.0135603112505836	0.0261323233472193	0.0133664371597746	0.0703167319861921
r_2238	0.0135603112505836	0.0261323233472193	0.0133664371597746	0.0703167319861921
r_2239	0	0	0	0
r_2240	0	0	0	0
r_2241	0	0	0	0
r_2242	0	0	0	0
r_2243	0	0	0	0
r_2244	0	0	0	0
r_2245	0	0	0	0
r_2246	0	0	0	0
r_2247	0	0	0	0
r_2248	0.0135603112505836	0.0261323233472193	0.0133664371597746	0.0703167319861921
