Rxns	ranges	minFlux	maxFlux
t_0041	0.0155115368432917	0	0.0155115368432917
t_0042	0	0	0
t_0043	0.0155115368456791	0	0.0155115368456791
t_0044	0	0	0
t_0045	-859.979591709238	0	-859.979591709238
t_0046	0.0155115368429506	0	0.0155115368429506
t_0047	1000	0	1000
t_0048	1000	0	1000
t_0049	0.0155115368422685	0	0.0155115368422685
t_0050	0	0	0
t_0051	0	0	0
t_0052	11.2936981326567	0	11.2936981326567
t_0053	0.0291159175195236	0	0.0291159175195236
t_0054	0.0310230736886297	0	0.0310230736886297
t_0055	0.0155115368456791	0	0.0155115368456791
t_0056	-9.63103826866243	0	-9.63103826866243
t_0057	0.0310230736879862	0	0.0310230736879862
t_0058	0	0	0
t_0059	0.0155115368456791	0	0.0155115368456791
t_0060	0.0310230736884972	0	0.0310230736884972
t_0061	0.0136043806738445	0	0.0136043806738445
t_0062	0	0	0
t_0063	0	0	0
t_0064	33.9047422838841	0	33.9047422838841
t_0065	0.0446274543607643	0	0.0446274543607643
t_0066	0	0	0
t_0067	0.0620461473748293	0	0.0620461473748293
t_0068	0	0	0
t_0069	0.0691055837428891	0	0.0691055837428891
t_0070	0.0620461473732234	0	0.0620461473732234
t_0071	0	0	0
t_0072	0.0408131420196489	0	0.0408131420196489
t_0073	0.0601389912037504	0	0.0601389912037504
t_0074	0	0	0
t_0075	-34.5818311630903	0	-34.5818311630903
t_0076	0	0	0
t_0081	0	0	0
t_0083	0.0588384629008266	0	0.0588384629008266
t_0084	0.0174031484148453	0	0.0174031484148453
t_0086	0.0180997693406611	0	0.0180997693406611
t_0087	0.0157526591550745	0	0.0157526591550745
t_0090	0.0542214177597348	0	0.0542214177597348
t_0093	0.0289218245883881	0	0.0289218245883881
t_0095	0.0850015888425921	0	0.0850015888425921
t_0096	0.0153216636376932	0	0.0153216636376932
t_0097	0.21008142191529	0	0.21008142191529
t_0098	0.210073938098672	0	0.210073938098672
t_0100	0.20810178663821	0	0.20810178663821
t_0101	0.208107521785373	0	0.208107521785373
t_0104	0.186562600206549	0	0.186562600206549
t_0106	0.18485811217372	0	0.18485811217372
t_0107	0.184856341481467	0	0.184856341481467
t_0109	0.207466805264902	0	0.207466805264902
t_0110	0.207466805275251	0	0.207466805275251
t_0112	0.207466805276865	0	0.207466805276865
t_0113	0.207466805274676	0	0.207466805274676
t_0116	5.30898025966759e-06	0	5.30898025966759e-06
t_0118	5.31664849034638e-06	0	5.31664849034638e-06
t_0133	5.30169766859492e-06	0	5.30169766859492e-06
t_0134	5.30898025966759e-06	0	5.30898025966759e-06
t_0136	5.31664849034638e-06	0	5.31664849034638e-06
t_0146	5.30898025966759e-06	0	5.30898025966759e-06
t_0148	5.31664849034638e-06	0	5.31664849034638e-06
t_0163	0.553244814068447	0	0.553244814068447
t_0164	0.553244814027848	0	0.553244814027848
t_0166	0.55324481407711	0	0.55324481407711
t_0167	0.553244814072031	0	0.553244814072031
t_0170	0.0541445903996603	0	0.0541445903996603
t_0173	0.0137745547947307	0	0.0137745547947307
t_0176	0.553244814034357	0	0.553244814034357
t_0179	0.553244814030493	0	0.553244814030493
t_0183	0.106162523472926	0	0.106162523472926
t_0186	0.107811501506514	0	0.107811501506514
t_0192	0.105321513614288	0	0.105321513614288
t_0195	0.105321513614113	0	0.105321513614113
t_0204	0.107811762058265	0	0.107811762058265
t_0213	0.105321768148454	0	0.105321768148454
t_0217	0.0850015888425921	0	0.0850015888425921
t_0218	0.0153216636376932	0	0.0153216636376932
t_0219	0	0	0
t_0220	0	0	0
t_0222	0	0	0
t_0223	0	0	0
t_0225	-0.0113276181290408	0	-0.0113276181290408
t_0226	-1.72223346694977e-14	0	-1.72223346694977e-14
t_0227	0.0108147072664729	0	0.0108147072664729
t_0228	0.0138102890661096	0	0.0138102890661096
t_0230	-0.0113360164522938	0	-0.0113360164522938
t_0231	-0.00108982788603955	0	-0.00108982788603955
t_0232	0.102596655341407	0	0.102596655341407
t_0233	0.201345936278972	0	0.201345936278972
t_0235	0	0	0
t_0236	0.00649944533751694	0	0.00649944533751694
t_0237	0	0	0
t_0238	0	0	0
t_0240	0.0863217170379309	0	0.0863217170379309
t_0241	0.0155907984182413	0	0.0155907984182413
t_0243	0.209871350779151	0	0.209871350779151
t_0246	0.207963384168265	0	0.207963384168265
t_0249	0.209871350779151	0	0.209871350779151
t_0252	0.207963384155476	0	0.207963384155476
t_0254	0	0	0
t_0255	0	0	0
t_0257	0	0	0
t_0260	0	0	0
t_0263	0.100666673893216	0	0.100666673893216
t_0266	0.100666673893222	0	0.100666673893222
t_0268	0	0	0
t_0269	0	0	0
t_0271	0	0	0
t_0272	0	0	0
t_0274	0.0814846916784844	0	0.0814846916784844
t_0275	0.0141778195088055	0	0.0141778195088055
t_0276	5.30169766859492e-06	0	5.30169766859492e-06
t_0277	5.30898025966759e-06	0	5.30898025966759e-06
t_0279	5.31664849034638e-06	0	5.31664849034638e-06
t_0283	5.30898025966759e-06	0	5.30898025966759e-06
t_0285	5.31664849034638e-06	0	5.31664849034638e-06
t_0288	0	0	0
t_0289	0	0	0
t_0291	0	0	0
t_0295	0.553244814034357	0	0.553244814034357
t_0298	0.553244814030493	0	0.553244814030493
t_0300	0.559672250086808	0	0.559672250086808
t_0301	0.559656935436769	0	0.559656935436769
t_0303	0.554574336557851	0	0.554574336557851
t_0304	0.55456902444482	0	0.55456902444482
t_0307	0.559656935396214	0	0.559656935396214
t_0310	0.554569024446878	0	0.554569024446878
t_0312	-0.00237456327912075	0	-0.00237456327912075
t_0313	-0.00467590980024124	0	-0.00467590980024124
t_0315	-0.00535342401727278	0	-0.00535342401727278
t_0330	0.0110154347331695	0	0.0110154347331695
t_0331	0.0107980613645778	0	0.0107980613645778
t_0333	0	0	0
t_0334	0	0	0
t_0337	0	0	0
t_0340	0	0	0
t_0343	0.414933610540264	0	0.414933610540264
t_0346	0.414933610542018	0	0.414933610542018
t_0348	0.00893333632249163	0	0.00893333632249163
t_0349	0.00117378269451107	0	0.00117378269451107
t_0351	0.00468470106855784	0	0.00468470106855784
t_0366	0.0103192047513581	0	0.0103192047513581
t_0367	0.0103192047509272	0	0.0103192047509272
t_0369	0.0103178646012131	0	0.0103178646012131
t_0370	0.0103179523822242	0	0.0103179523822242
t_0373	0.100666673893225	0	0.100666673893225
t_0376	0.100666673893222	0	0.100666673893222
t_0379	0	0	0
t_0382	0	0	0
t_0385	0.186552311795707	0	0.186552311795707
t_0387	0.18485811217372	0	0.18485811217372
t_0388	0.184856341481467	0	0.184856341481467
t_0391	0.186557463492136	0	0.186557463492136
t_0393	0.18485811217372	0	0.18485811217372
t_0394	0.184856341481467	0	0.184856341481467
t_0397	0.186557463492136	0	0.186557463492136
t_0399	0.18485811217372	0	0.18485811217372
t_0400	0.184856341481467	0	0.184856341481467
t_0403	0.000159641141839504	0	0.000159641141839504
t_0406	0.000159641141840273	0	0.000159641141840273
t_0409	0.553244814031508	0	0.553244814031508
t_0412	0.553244814032803	0	0.553244814032803
t_0415	0	0	0
t_0418	0	0	0
t_0421	0.553244814064969	0	0.553244814064969
t_0424	0.553244814065181	0	0.553244814065181
t_0427	0.276622407021579	0	0.276622407021579
t_0430	0.276622407021111	0	0.276622407021111
t_0432	0.0103192047513581	0	0.0103192047513581
t_0433	0.0103192047509272	0	0.0103192047509272
t_0435	0.0103178646012131	0	0.0103178646012131
t_0436	0.0103179523822242	0	0.0103179523822242
t_0438	0.0103192047513581	0	0.0103192047513581
t_0439	0.0103192047509272	0	0.0103192047509272
t_0441	0.0103178646012131	0	0.0103178646012131
t_0442	0.0103179523822242	0	0.0103179523822242
t_0445	0.000159638332476863	0	0.000159638332476863
t_0448	0.000159638332395282	0	0.000159638332395282
t_0451	0.553244814043598	0	0.553244814043598
t_0454	0.553244814045286	0	0.553244814045286
t_0457	0.553404452376075	0	0.553404452376075
t_0460	0.553244814045286	0	0.553244814045286
t_0463	0.000159638332476863	0	0.000159638332476863
t_0466	0.000159638332395282	0	0.000159638332395282
t_0469	0.000159641141839504	0	0.000159641141839504
t_0472	0.000159641141840273	0	0.000159641141840273
t_0475	0.553244814029057	0	0.553244814029057
t_0478	0.553244814030261	0	0.553244814030261
t_0481	0	0	0
t_0484	0	0	0
t_0487	0.276622407021579	0	0.276622407021579
t_0490	0.276622407021111	0	0.276622407021111
t_0493	0.553244814029057	0	0.553244814029057
t_0496	0.553244814030261	0	0.553244814030261
t_0499	0.553244814028955	0	0.553244814028955
t_0502	0.553244814032803	0	0.553244814032803
t_0504	0.553244814041722	0	0.553244814041722
t_0505	0.553244814031508	0	0.553244814031508
t_0507	0.553244814037281	0	0.553244814037281
t_0508	0.553244814031036	0	0.553244814031036
t_0511	0.553244814064969	0	0.553244814064969
t_0514	0.553244814065181	0	0.553244814065181
t_0517	0	0	0
t_0520	0	0	0
t_0522	0.209923651733526	0	0.209923651733526
t_0523	0.209918986074965	0	0.209918986074965
t_0525	0.207989712636174	0	0.207989712636174
t_0526	0.207989296560783	0	0.207989296560783
t_0529	0.0103886365235124	0	0.0103886365235124
t_0532	0.0103843814693945	0	0.0103843814693945
t_0535	0.0104813380434217	0	0.0104813380434217
t_0538	0.0104044160969558	0	0.0104044160969558
t_0541	0	0	0
t_0544	0	0	0
t_0546	0.0106028726469532	0	0.0106028726469532
t_0547	0.0106025270244264	0	0.0106025270244264
t_0549	0.0105813293398958	0	0.0105813293398958
t_0550	0.0105835165361909	0	0.0105835165361909
t_0557	0.104516105422114	0	0.104516105422114
t_0566	0.10451610542212	0	0.10451610542212
