Rxn	Norm_Par_wo_1	Norm_Par_wo_2	Norm_Par_wo_3	Norm_Par_Ac_1	Norm_Par_Ac_2	Norm_Par_Ac_3	Norm_ATS_wo_1	Norm_ATS_wo_2	Norm_ATS_wo_3	Norm_ATS_Ac_1	Norm_ATS_Ac_2	Norm_ATS_Ac_3
r_0063	0.919338399543108	1	0.961205464173028	0.223351097363376	0.226456897407828	0.232245218844177	0.350390411945844	0.349958316380965	0.348400503398067	0.207368550889968	0.28108837274736	0.224526003172986
r_0064	0.720346567905925	0.738507021215821	0.72096635392003	0.671220627653828	0.647909852960357	0.654472261135309	0.942051899105352	0.977761091703153	0.921961762790161	0.949842573631732	0.998631606627478	1
r_0065	0.808997252986303	0.850079892282716	0.772491919529136	0.883728689070077	0.731984786079537	1	0.639173217212152	0.523732690878595	0.667959793583216	0.5406814910233	0.449314257123431	0.47113106414511
r_0066	0.969209573532455	0.936197039658769	0.922297264177767	0.921838292273743	0.889101436340766	1	0.902896083009185	0.833544529932539	0.782644370195992	0.614733372841117	0.654094114936784	0.659307649566416
r_0067	0.869868248732195	0.911319659881092	0.915043430968716	0.675853201325933	0.682700647950627	0.664190358801419	0.918655787531938	0.992328354283351	0.920737241917727	1	0.920179068486858	0.916578481376217
r_0068	0.358711586756464	0.31669242282847	0.348246501649035	0.584883409366842	0.655964442453516	0.523098305022053	0.697181277148654	0.856490921379413	0.744783901460321	0.967136783336814	1	0.920695113694449
r_0069	0.873915988289373	1	0.92333654481532	0.671273996024456	0.693019197696591	0.678338630200883	0.491863485594153	0.479287528629947	0.468856816424449	0.349193901144113	0.352603655108217	0.385632641901769
r_0072	0.720346567905925	0.738507021215821	0.72096635392003	0.671220627653828	0.647909852960357	0.654472261135309	0.942051899105352	0.977761091703153	0.921961762790161	0.949842573631732	0.998631606627478	1
r_0073	1	0.956427643912851	0.964537354327964	0.854296182179884	0.867236092810767	0.847829252871115	0.753183417995436	0.71909572490915	0.764762415845565	0.734593723547427	0.734533906510062	0.733696516475569
r_0075	1	0.971037416556268	0.988778177255744	0.74419980696318	0.74324248817047	0.738910579494235	0.556324837312596	0.564279618278251	0.635871798621268	0.261437918580007	0.260178156477331	0.283071060387546
r_0079	0.935760777693221	1	0.946333290700845	0.667488732780635	0.552358308211246	0.718157997350901	0.554402255585849	0.519871212137439	0.574705671305765	0.440069365771967	0.390654406658563	0.430852181868791
r_0080	0.955622800834438	1	0.910529368473164	0.900133125350769	0.872887658092457	0.921128183022328	0.629435825744802	0.632561887912789	0.615821663314346	0.575919258583921	0.595681277405705	0.617475271921656
r_0081	0.975958836110422	1	0.985471425617012	0.390224815326688	0.37428829285979	0.377254574228015	0.683233796764186	0.660108187822239	0.706998473999975	0.438648962212639	0.448086457892143	0.446525951750318
r_0085	0.979605583100663	1	0.967873907485483	0.531094343209853	0.460481939549971	0.611952386712501	0.51990321793978	0.433171322699648	0.494147795352013	0.389648178938657	0.379062617923741	0.386340931634061
r_0086	0.589663445391405	0.671107571005903	0.693223006906178	1	0.954174523372923	0.924768473918163	0.517634861483826	0.697278700276754	0.547611321722617	0.668735984121245	0.640675474216182	0.841201319010895
r_0088	1	0.956427643912851	0.964537354327964	0.854296182179884	0.867236092810767	0.847829252871115	0.753183417995436	0.71909572490915	0.764762415845565	0.734593723547427	0.734533906510062	0.733696516475569
r_0089	1	0.956427643912851	0.964537354327964	0.854296182179884	0.867236092810767	0.847829252871115	0.753183417995436	0.71909572490915	0.764762415845565	0.734593723547427	0.734533906510062	0.733696516475569
r_0090	0.715871794230292	0.750635751296301	0.714177168844448	0.844531697911881	0.816125435579271	0.829876230780762	0.899593608758296	0.899359555600412	0.853892249827304	1	0.962534817730105	0.985614754266781
r_0091	0.982716846169312	1	0.973170697367072	0.786788431699443	0.784333771705255	0.822016970411092	0.824617009107595	0.809212083172535	0.853483356456496	0.698072965860664	0.71796414831036	0.742962151693846
r_0092	1	0.956427643912851	0.964537354327964	0.854296182179884	0.867236092810767	0.847829252871115	0.753183417995436	0.71909572490915	0.764762415845565	0.734593723547427	0.734533906510062	0.733696516475569
r_0095	0.720346567905925	0.738507021215821	0.72096635392003	0.671220627653828	0.647909852960357	0.654472261135309	0.942051899105352	0.977761091703153	0.921961762790161	0.949842573631732	0.998631606627478	1
r_0096	0.926244438105942	1	0.961878029637845	0.353512612079552	0.326147837079982	0.360195496714402	0.323535976617551	0.310252702091517	0.31784809808537	0.18212499658365	0.196478235638143	0.192178246613827
r_0097	0.954625038607416	0.989819893162619	1	0.322825079111351	0.303227941505703	0.330498939681624	0.41621171564059	0.410674167906084	0.382236303011259	0.213225251235009	0.214694971923853	0.188496974707499
r_0099	0.974391387047522	0.938998021014006	1	0.842525131657977	0.803197760352241	0.89427876756617	0.90100597743299	0.911575216963745	0.958891790069749	0.863145617814115	0.866429832839872	0.885078765372226
r_0100	0.901817646619973	0.852191472935035	0.869461688696377	0.88243541153356	0.928289058304019	0.857903498644604	0.965946098735231	1	0.986174119538004	0.887505899021267	0.919093842373366	0.901804544998078
r_0101	0.901817646619973	0.852191472935035	0.869461688696377	0.88243541153356	0.928289058304019	0.857903498644604	0.965946098735231	1	0.986174119538004	0.887505899021267	0.919093842373366	0.901804544998078
r_0102	0.901817646619973	0.852191472935035	0.869461688696377	0.88243541153356	0.928289058304019	0.857903498644604	0.965946098735231	1	0.986174119538004	0.887505899021267	0.919093842373366	0.901804544998078
r_0103	0.901817646619973	0.852191472935035	0.869461688696377	0.88243541153356	0.928289058304019	0.857903498644604	0.965946098735231	1	0.986174119538004	0.887505899021267	0.919093842373366	0.901804544998078
r_0104	0.901817646619973	0.852191472935035	0.869461688696377	0.88243541153356	0.928289058304019	0.857903498644604	0.965946098735231	1	0.986174119538004	0.887505899021267	0.919093842373366	0.901804544998078
r_0105	0.901817646619973	0.852191472935035	0.869461688696377	0.88243541153356	0.928289058304019	0.857903498644604	0.965946098735231	1	0.986174119538004	0.887505899021267	0.919093842373366	0.901804544998078
r_0106	0.901817646619973	0.852191472935035	0.869461688696377	0.88243541153356	0.928289058304019	0.857903498644604	0.965946098735231	1	0.986174119538004	0.887505899021267	0.919093842373366	0.901804544998078
r_0107	0.901817646619973	0.852191472935035	0.869461688696377	0.88243541153356	0.928289058304019	0.857903498644604	0.965946098735231	1	0.986174119538004	0.887505899021267	0.919093842373366	0.901804544998078
r_0108	1	0.905459319284911	0.800336201483035	0.681299841196602	0.581817817576075	0.769555990848182	0.231205843561952	0.186976302287835	0.223691814852752	0.202445519672339	0.164656817815716	0.192741420457942
r_0109	1	0.884560921667715	0.910312009478074	0.881860155793876	0.857602102668061	0.852140101694644	0.708096624268762	0.57263815839843	0.685083977695159	0.620014558757929	0.504281963906781	0.590294549136105
r_0112	1	0.917687376111636	0.889965850092451	0.236836565699831	0.216008258895693	0.256456212422965	0.53624033123563	0.507976132153096	0.539408883788468	0.220230497637563	0.240254214069385	0.231609228638648
r_0113	1	0.917687376111636	0.889965850092451	0.236836565699831	0.216008258895693	0.256456212422965	0.53624033123563	0.507976132153096	0.539408883788468	0.220230497637563	0.240254214069385	0.231609228638648
r_0114	1	0.917687376111636	0.889965850092451	0.236836565699831	0.216008258895693	0.256456212422965	0.53624033123563	0.507976132153096	0.539408883788468	0.220230497637563	0.240254214069385	0.231609228638648
r_0115	1	0.995345478959778	0.923815774718412	0.977268743267024	0.940571857616082	0.990465549802592	0.95448745363208	0.861360950984418	0.94429946619233	0.833672834723986	0.856039727555417	0.953110457133787
r_0118	0.7806610331216	0.799554029377329	0.822185699188968	1	0.96633415471646	0.971177573583123	0.511252176167729	0.561161577233652	0.565605674912376	0.582707464947036	0.629557551861537	0.558002793193563
r_0120	0.992389701318053	0.949128666014336	0.904055362154452	0.948759730336557	1	0.927533955881285	0.790190293962114	0.792679166270672	0.75775614018598	0.7101444201848	0.685648192295477	0.726550651634775
r_0121	0.992389701318053	0.949128666014336	0.904055362154452	0.948759730336557	1	0.927533955881285	0.790190293962114	0.792679166270672	0.75775614018598	0.7101444201848	0.685648192295477	0.726550651634775
r_0122	0.992389701318053	0.949128666014336	0.904055362154452	0.948759730336557	1	0.927533955881285	0.790190293962114	0.792679166270672	0.75775614018598	0.7101444201848	0.685648192295477	0.726550651634775
r_0123	0.992389701318053	0.949128666014336	0.904055362154452	0.948759730336557	1	0.927533955881285	0.790190293962114	0.792679166270672	0.75775614018598	0.7101444201848	0.685648192295477	0.726550651634775
r_0124	0.992389701318053	0.949128666014336	0.904055362154452	0.948759730336557	1	0.927533955881285	0.790190293962114	0.792679166270672	0.75775614018598	0.7101444201848	0.685648192295477	0.726550651634775
r_0125	0.992389701318053	0.949128666014336	0.904055362154452	0.948759730336557	1	0.927533955881285	0.790190293962114	0.792679166270672	0.75775614018598	0.7101444201848	0.685648192295477	0.726550651634775
r_0126	0.499534693022136	0.485228598511882	0.467898237210361	0.984448098314567	0.986347848777148	0.941906538255929	0.751379574936561	0.876204576011666	0.742472171558752	1	0.974847638843244	0.992654799472178
r_0127	0.499534693022136	0.485228598511882	0.467898237210361	0.984448098314567	0.986347848777148	0.941906538255929	0.751379574936561	0.876204576011666	0.742472171558752	1	0.974847638843244	0.992654799472178
r_0128	0.499534693022136	0.485228598511882	0.467898237210361	0.984448098314567	0.986347848777148	0.941906538255929	0.751379574936561	0.876204576011666	0.742472171558752	1	0.974847638843244	0.992654799472178
r_0129	0.499534693022136	0.485228598511882	0.467898237210361	0.984448098314567	0.986347848777148	0.941906538255929	0.751379574936561	0.876204576011666	0.742472171558752	1	0.974847638843244	0.992654799472178
r_0130	0.499534693022136	0.485228598511882	0.467898237210361	0.984448098314567	0.986347848777148	0.941906538255929	0.751379574936561	0.876204576011666	0.742472171558752	1	0.974847638843244	0.992654799472178
r_0131	0.499534693022136	0.485228598511882	0.467898237210361	0.984448098314567	0.986347848777148	0.941906538255929	0.751379574936561	0.876204576011666	0.742472171558752	1	0.974847638843244	0.992654799472178
r_0132	0.499534693022136	0.485228598511882	0.467898237210361	0.984448098314567	0.986347848777148	0.941906538255929	0.751379574936561	0.876204576011666	0.742472171558752	1	0.974847638843244	0.992654799472178
r_0133	0.499534693022136	0.485228598511882	0.467898237210361	0.984448098314567	0.986347848777148	0.941906538255929	0.751379574936561	0.876204576011666	0.742472171558752	1	0.974847638843244	0.992654799472178
r_0134	0.499534693022136	0.485228598511882	0.467898237210361	0.984448098314567	0.986347848777148	0.941906538255929	0.751379574936561	0.876204576011666	0.742472171558752	1	0.974847638843244	0.992654799472178
r_0135	0.499534693022136	0.485228598511882	0.467898237210361	0.984448098314567	0.986347848777148	0.941906538255929	0.751379574936561	0.876204576011666	0.742472171558752	1	0.974847638843244	0.992654799472178
r_0137	0.724350716016674	0.703804287998226	0.726888041973386	0.926914991827089	0.90346665626803	0.835801944878538	0.777345462564018	0.781981545646189	0.780516341789329	0.933939678379858	1	0.94121096950747
r_0139	0.901022977272008	0.930517700432424	1	0.601700278914404	0.638177929589477	0.607058124372697	0.398613782593255	0.403271240946684	0.51025287129383	0.192471675371824	0.211829299683891	0.252512786760231
r_0142	0.826539788648716	0.875105431076653	0.870384757771514	0.944102725230441	0.824683379178296	1	0.539228938430089	0.507637985230203	0.597730118729208	0.493892019420044	0.523001477841747	0.493102501407897
r_0143	0.971990277669361	0.965524035301834	0.935707767070447	0.910629300885871	0.920015471754454	1	0.777325601693125	0.763406626778334	0.788667269603102	0.882572861177372	0.892141093119725	0.798499786566405
r_0144	1	0.985844893631058	0.884916874692326	0.588944817074372	0.53825163253916	0.674384016253585	0.365292294439406	0.307480128388077	0.372292210147365	0.256679262180122	0.258104206946394	0.263131901006787
r_0145	0.916054653806274	0.969344180437985	1	0.507349789299638	0.479710291489243	0.560583536322562	0.278224676263211	0.305938298901386	0.321104885369698	0.132183789338294	0.161788873887277	0.170522132657686
r_0146	0.227745456927326	0.21620292763823	0.22576320741936	0.284093822873039	0.298435738246522	0.304233377989641	0.450497987730431	0.504724674184969	0.477609463692478	1	0.970619646938547	0.960353366429705
r_0147	0.95939930031555	1	0.863951374973438	0.735820814856617	0.642732155075987	0.865783815246952	0.727539356936954	0.566616980961164	0.6566156133421	0.678422912015675	0.588729137794296	0.629159377418758
r_0148	0.885688184276448	0.856987112723911	0.86738186424385	0.973455011686243	0.937139321387845	1	0.817675846689597	0.799080368035479	0.854873260360332	0.743491704787548	0.824523897726408	0.794633267460602
r_0149	0.865351251567904	0.819935692040311	0.845034730835748	0.985634996238391	0.94091213282342	1	0.835069672865968	0.821191458996228	0.884139590400526	0.76351145504811	0.846691860934066	0.825768217622372
r_0150	0.865351251567904	0.819935692040311	0.845034730835748	0.985634996238391	0.94091213282342	1	0.835069672865968	0.821191458996228	0.884139590400526	0.76351145504811	0.846691860934066	0.825768217622372
r_0151	0.946129738023167	0.966092635040437	1	0.801846386501253	0.789643485444372	0.795390965514081	0.486067938924557	0.519836736596102	0.50452221947192	0.543836397220591	0.539012314092339	0.584783454322632
r_0152	0.946129738023167	0.966092635040437	1	0.801846386501253	0.789643485444372	0.795390965514081	0.486067938924557	0.519836736596102	0.50452221947192	0.543836397220591	0.539012314092339	0.584783454322632
r_0153	0.940484811488259	0.934897982275746	1	0.667357584009432	0.650384575851744	0.677629517943149	0.46247182921929	0.441711360755565	0.454579887066853	0.360809190120323	0.411586888366005	0.389927959734988
r_0154	1	0.994657014212031	0.968884176664919	0.726878807805006	0.699635503570113	0.695164599237051	0.376031536338413	0.357595601480824	0.391955722400222	0.345328546479293	0.365851549449482	0.38536948612033
r_0156	0.951707966197783	0.962959115846698	1	0.657847254948422	0.696458011188821	0.647175750875465	0.984165430108974	0.940906445689758	0.997881859852839	0.871109104583537	0.903157623742267	0.851304603837212
r_0157	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
r_0163	0.860239263939835	0.7998357861116	0.833287654579529	0.92201399350717	0.864167676638732	0.588041698208146	0.640993105356806	0.598413841934292	0.430608424804426	1	0.765805797531536	0.830636285767932
r_0164	0.806659201971734	0.751889516169833	0.772782537247461	0.928378311019836	0.895230806446022	1	0.595158377278386	0.609078847709553	0.615479408549248	0.448009800346851	0.469269815802906	0.45115845356227
r_0165	0.860239263939835	0.7998357861116	0.833287654579529	0.92201399350717	0.864167676638732	0.588041698208146	0.640993105356806	0.598413841934292	0.430608424804426	1	0.765805797531536	0.830636285767932
r_0166	0.926304737128311	0.952435353252758	1	0.330104196519151	0.325217438789013	0.287085944285386	0.879944012929661	0.944726756606026	0.85996404545004	0.944573508843258	0.989881179740942	0.92008761131802
r_0167	0.860239263939835	0.7998357861116	0.833287654579529	0.92201399350717	0.864167676638732	0.588041698208146	0.640993105356806	0.598413841934292	0.430608424804426	1	0.765805797531536	0.830636285767932
r_0168	1	0.94649084609004	0.969900618165269	0.922593832386571	0.888513330198315	0.985691310561044	0.784532158993509	0.802250819660702	0.794945196000931	0.636339242890328	0.654209923513049	0.63030651040211
r_0169	0.926304737128311	0.952435353252758	1	0.330104196519151	0.325217438789013	0.287085944285386	0.879944012929661	0.944726756606026	0.85996404545004	0.944573508843258	0.989881179740942	0.92008761131802
r_0170	0.860239263939835	0.7998357861116	0.833287654579529	0.92201399350717	0.864167676638732	0.588041698208146	0.640993105356806	0.598413841934292	0.430608424804426	1	0.765805797531536	0.830636285767932
r_0171	0.996002946931659	0.98379754756569	1	0.266909900019283	0.252990603910593	0.256385826793511	0.914839647703539	0.933806104655501	0.883005169465266	0.864979990693972	0.858547167956506	0.83059511030968
r_0172	1	0.918952325961895	0.883038743949323	0.599404973889053	0.60821760099484	0.585222644681266	0.853393951274565	0.827579715069141	0.889118630439181	0.616176995264425	0.641304877488456	0.639142100648983
r_0173	1	0.918952325961895	0.883038743949323	0.599404973889053	0.60821760099484	0.585222644681266	0.853393951274565	0.827579715069141	0.889118630439181	0.616176995264425	0.641304877488456	0.639142100648983
r_0174	1	0.919772400269596	0.885072621476539	0.632720143278875	0.644190746009067	0.617876644421777	0.876354286416349	0.856464241336337	0.910747401761562	0.663558561123328	0.687898582771715	0.688405383785617
r_0175	1	0.919772400269596	0.885072621476539	0.632720143278875	0.644190746009067	0.617876644421777	0.876354286416349	0.856464241336337	0.910747401761562	0.663558561123328	0.687898582771715	0.688405383785617
r_0176	1	0.919772400269596	0.885072621476539	0.632720143278875	0.644190746009067	0.617876644421777	0.876354286416349	0.856464241336337	0.910747401761562	0.663558561123328	0.687898582771715	0.688405383785617
r_0177	1	0.918952325961895	0.883038743949323	0.599404973889053	0.60821760099484	0.585222644681266	0.853393951274565	0.827579715069141	0.889118630439181	0.616176995264425	0.641304877488456	0.639142100648983
r_0178	1	0.919772400269596	0.885072621476539	0.632720143278875	0.644190746009067	0.617876644421777	0.876354286416349	0.856464241336337	0.910747401761562	0.663558561123328	0.687898582771715	0.688405383785617
r_0179	0.926304737128311	0.952435353252758	1	0.330104196519151	0.325217438789013	0.287085944285386	0.879944012929661	0.944726756606026	0.85996404545004	0.944573508843258	0.989881179740942	0.92008761131802
r_0180	0.860239263939835	0.7998357861116	0.833287654579529	0.92201399350717	0.864167676638732	0.588041698208146	0.640993105356806	0.598413841934292	0.430608424804426	1	0.765805797531536	0.830636285767932
r_0181	0.996002946931659	0.98379754756569	1	0.266909900019283	0.252990603910593	0.256385826793511	0.914839647703539	0.933806104655501	0.883005169465266	0.864979990693972	0.858547167956506	0.83059511030968
r_0182	0.926304737128311	0.952435353252758	1	0.330104196519151	0.325217438789013	0.287085944285386	0.879944012929661	0.944726756606026	0.85996404545004	0.944573508843258	0.989881179740942	0.92008761131802
r_0183	0.860239263939835	0.7998357861116	0.833287654579529	0.92201399350717	0.864167676638732	0.588041698208146	0.640993105356806	0.598413841934292	0.430608424804426	1	0.765805797531536	0.830636285767932
r_0184	0.996002946931659	0.98379754756569	1	0.266909900019283	0.252990603910593	0.256385826793511	0.914839647703539	0.933806104655501	0.883005169465266	0.864979990693972	0.858547167956506	0.83059511030968
r_0185	1	0.918952325961895	0.883038743949323	0.599404973889053	0.60821760099484	0.585222644681266	0.853393951274565	0.827579715069141	0.889118630439181	0.616176995264425	0.641304877488456	0.639142100648983
r_0186	0.926304737128311	0.952435353252758	1	0.330104196519151	0.325217438789013	0.287085944285386	0.879944012929661	0.944726756606026	0.85996404545004	0.944573508843258	0.989881179740942	0.92008761131802
r_0187	0.860239263939835	0.7998357861116	0.833287654579529	0.92201399350717	0.864167676638732	0.588041698208146	0.640993105356806	0.598413841934292	0.430608424804426	1	0.765805797531536	0.830636285767932
r_0188	0.685075131377099	0.675058509800605	0.610600569187595	0.630715264245742	0.562526891018869	0.342707877317804	0.763162443520903	0.595704094439128	1	0.564764817068695	0.598198288672716	0.483880454945472
r_0189	0.965027922366941	0.918359612111383	0.894883802687118	0.86185326211528	0.800892745843036	0.804709650499398	0.905620748443707	0.859721466796168	0.824756265160385	0.878241597271529	1	0.912011555128598
r_0190	0.534551583725278	0.560261758331305	0.533883509762896	1	0.900591303950411	0.892432641462227	0.484189327667204	0.405487740757467	0.492363241894541	0.880888826324225	0.820987774707117	0.82836780823713
