Gene,Par_wo_1,Par_wo_2,Par_wo_3,Par_Ac_1,Par_Ac_2,Par_Ac_3,ATS_wo_1,ATS_wo_2,ATS_wo_3,ATS_Ac_1,ATS_Ac_2,ATS_Ac_3,Norm_Par_wo_1,Norm_Par_wo_2,Norm_Par_wo_3,Norm_Par_Ac_1,Norm_Par_Ac_2,Norm_Par_Ac_3,Norm_ATS_wo_1,Norm_ATS_wo_2,Norm_ATS_wo_3,Norm_ATS_Ac_1,Norm_ATS_Ac_2,Norm_ATS_Ac_3
PAPLA_00968,1153.64916062956,1124.69188329735,1288.65550382396,1501.7730018855,1550.27295252352,1511.04251199389,1315.63782542402,1255.19010082076,1309.63353666279,1507.61826719452,1613.21734758758,1537.03776157548,0.715123205409821,0.697173189328285,0.798810839562956,0.930917959772293,0.960982074016134,0.936663936978806,0.815536621516894,0.778066329808431,0.811814687352097,0.934541318594811,1,0.952777853445464
PAPLA_00983,2218.99905106118,2411.75506832195,2298.6827906049,1650.21000616184,1609.16934930323,1838.5130254291,1982.55984035127,2174.04934350937,2070.03729067364,2254.98458768411,2245.16862193559,2008.23858373445,0.920076453951485,1,0.953116185303293,0.684236151438887,0.66721922571634,0.762313325087485,0.822040291898586,0.901438695854811,0.858311574779411,0.934997345834576,0.930927294991748,0.832687618287765
PAPLA_01004,4532.05602037668,4813.76785854026,4467.72606355784,4082.52946933836,3657.56606442123,4168.23182101101,5258.7184165528,4270.48387360362,4885.39448026106,5068.3463113662,4816.76246904621,5284.10398061181,0.857677297230617,0.910990373429954,0.845503055948674,0.772605816296914,0.692182833237461,0.788824715846791,0.995195862126833,0.808175594059595,0.924545485513973,0.95916854209583,0.911557094016252,1
PAPLA_01011,2304.41899723092,2433.40457521891,2401.23345382212,3271.75631494618,3234.3106028179,3085.24005157885,1692.21879074932,1968.7456435081,1706.2501971562,2317.26511439158,2211.3318607894,2278.72288255918,0.704336990717729,0.743760947018739,0.733927964883173,1,0.988554859065384,0.942992006307047,0.517220302446992,0.601739693911307,0.521508948989151,0.708263358064214,0.675885257923244,0.696483070010263
PAPLA_01012,3294.90646292951,3314.5395059254,2980.74144690812,5745.02391723341,5673.02072710312,5996.21900850826,3388.27046664189,3164.6814244098,3098.40129405587,3485.56189124887,3412.53688147923,3330.6062668776,0.549497351289912,0.552771588433023,0.497103498501078,0.958107752415577,0.946099653640646,1,0.565067830550243,0.527779492363323,0.516725838342367,0.581293292707134,0.569114783272101,0.555451070441503
PAPLA_01018,16.3161694930969,16.2371301727241,13.544427217369,28.663697377501,35.9367844757544,56.1378023031785,17.2479831446703,5.84197520328813,5.32371356366988,12.8856262153378,1.9903977144819,4.2934015686466,0.290644963352495,0.289237011542305,0.241271062665061,0.510595288762811,0.640153034165352,1,0.307243647542892,0.104064907488503,0.094832952934612,0.22953563706943,0.0354555688470406,0.0764796873497043
PAPLA_01021,5872.86124283882,6233.97551098119,6545.82818233702,4246.32202578122,4411.24029439885,4405.64794325153,3668.07108209988,4039.30856913065,3864.12876163038,3953.73964373948,4096.23849640376,3795.3669866836,0.897191475126997,0.952358561412089,1,0.648706612440472,0.673901020852022,0.673046682639722,0.560367760950042,0.61708136184053,0.590319307808472,0.604009077783019,0.625778493156431,0.579814636278547
PAPLA_01023,12577.8471298256,14293.0044533766,14306.7849778894,2447.67501534303,2361.84533526764,2528.540178739,4700.07540692265,4649.37769393116,4382.30354849425,3120.46914848097,2921.90384485944,2817.54477942433,0.879152594329487,0.999036783978085,1,0.171084909651317,0.165085680599644,0.176737134348965,0.328520727346251,0.324977114083744,0.306309457734001,0.218111137708684,0.204232037412677,0.196937661660446
PAPLA_01032,215.949302114518,285.773491039943,262.181412564785,426.884350229211,457.195758052653,512.257446016504,461.862659762837,469.861719921602,488.007076669739,528.310674828849,529.445792052187,464.760719805995,0.407878021425907,0.539759679517435,0.495199728660686,0.806285282907931,0.863536484595552,0.967535210792668,0.872351176827016,0.887459541609291,0.921731901538348,0.997856027490674,1,0.877824938421994
PAPLA_01049,368.553475608777,276.031212936309,363.764616695052,676.667998804577,822.55306688949,879.49223608313,187.811372019743,200.296292684164,247.552680710649,406.971027967752,453.810678901874,390.699542746841,0.419052562931256,0.313852927418245,0.413607535997247,0.769384846213262,0.935259042823139,1,0.213545230207116,0.227740830977878,0.281472275199539,0.462734076858053,0.51599168279523,0.444233077584453
PAPLA_01052,1446.38043682924,1567.42429934029,1541.1623255192,1911.25439299266,2207.11751321925,2082.94637295752,1535.07049987565,1585.67898374963,1459.58480203949,1457.14956451778,1637.10212016137,1485.51694275172,0.655325522164691,0.71016803135873,0.698269265813263,0.8659504451147,1,0.943740584940302,0.695509183666724,0.718438857130355,0.661308151150762,0.660204794620299,0.741737633069447,0.673057476031251
PAPLA_01056,750.543796682457,775.052346911361,710.114969824915,874.24277001378,853.498631299167,1051.41425563661,938.0986388129,827.056775208362,871.31445325397,1057.69515184231,998.184453812675,1025.04962451438,0.709603136002985,0.732774793910479,0.671379620666716,0.826554578123016,0.806941990622279,0.99406171410093,0.886927237190135,0.781942484815007,0.823785995176683,1,0.943735491340791,0.969135220794888
PAPLA_01059,281.213980086905,226.237347073288,242.832230825686,444.287309351265,374.341504955775,327.470513435208,578.765656632269,506.582706913699,539.469641118547,394.085401752414,450.825082330151,462.614019021671,0.48588574125707,0.390896288473165,0.41956917803085,0.767646290445931,0.646792878371532,0.565808474781829,1,0.875281214613546,0.932103753801878,0.680906679994671,0.778942352857319,0.799311454852966
PAPLA_01066,2751.67399627699,2757.06470332854,3015.5699740385,2669.81867001866,2697.25532370801,2743.73508756785,2528.74597326582,2679.79748253688,2804.70976246008,2387.06225639133,2765.65762427261,2415.03838236371,0.912488856158726,0.914276480753068,1,0.885344625726989,0.894442956697769,0.90985621663204,0.838563188729221,0.888653722383385,0.930076166895895,0.791579129962797,0.917125998760625,0.800856356561162
PAPLA_01072,908.906618233103,952.578303466478,1059.36770021564,909.048688257889,916.388004131738,904.052524590771,1224.60680327159,1318.61726017075,1172.10426960132,900.920032889034,1012.11723781405,839.360006670411,0.689287669505712,0.722406973000738,0.803392866310927,0.689395411175017,0.694961329425548,0.685606469669375,0.928705273517361,1,0.888888917963612,0.683230881394934,0.767559524954944,0.636545593648396
PAPLA_01076,627.692638146198,636.495502770783,746.878415129202,601.937644927521,633.884948391779,670.145014994194,900.728008666114,776.982702037321,729.348758222773,874.074978273747,832.981443510677,722.364813924791,0.696872565421549,0.706645620705598,0.82919417176252,0.668279035553618,0.703747349136503,0.744003748686144,1,0.862616344292383,0.809732517702946,0.970409457532205,0.924786878498691,0.801978851523158
PAPLA_01080,135.328229325098,126.649615347248,142.216485782374,274.352532041795,261.539931462435,305.249300023533,137.983865157362,106.824689431554,106.474271273398,193.284393230067,130.371050298565,139.535550981015,0.443336739231392,0.414905506212411,0.465902741698048,0.898781854768034,0.856807637043793,1,0.452036630867701,0.349958835035227,0.348810861368689,0.633201757432911,0.427096967260905,0.45711997036605
PAPLA_01082,499.082831553552,428.660236559915,432.454211868852,361.367327652066,332.415256400728,335.657276271088,684.169998071921,700.202456508391,653.042197143505,446.701708798377,544.373774910801,443.293711962762,0.71276932394991,0.61219470536773,0.617613102966413,0.516089774169102,0.474741631239542,0.479371749057932,0.977103110268397,1,0.93264768078642,0.637960784979085,0.777451963858224,0.633093625768292
PAPLA_01099,1331.20747570149,1501.39330330455,1421.19739873679,933.617571724318,962.307228739646,847.914722287592,1114.41135540286,1027.35306789253,1235.10154677141,615.288651782379,701.615194354871,674.064046277517,0.886648070676429,1,0.946585678521911,0.621834112134,0.640942800678289,0.564751901065058,0.742251449337128,0.684266451456349,0.822636909364765,0.409811773123095,0.46730939375487,0.448959006806484
PAPLA_01100,34478.9454629419,31284.6199414598,30793.2552786883,15505.0128742725,16008.8392399354,16050.7333085171,26837.8617731069,26338.1279200814,27627.4115386648,17411.7024234752,17454.7927571491,17809.0297067461,1,0.907354314971281,0.893103163836174,0.449695101346337,0.464307681832722,0.4655227441851,0.778384066355867,0.763890181861557,0.801283541817103,0.504995213446692,0.506244971323429,0.516518978977687
PAPLA_01102,2861.08830934834,3112.11661643878,2991.38349686463,695.094661404399,704.760273330073,722.774204653424,1090.45582325749,1089.11109147014,1084.26299580076,645.355112951501,874.779795514797,698.751105297235,0.919338399543108,1,0.961205464173028,0.223351097363376,0.226456897407828,0.232245218844177,0.350390411945844,0.349958316380965,0.348400503398067,0.207368550889968,0.28108837274736,0.224526003172986
PAPLA_01106,18693.5313657087,18667.2873219084,18575.2144695346,11268.927883269,9763.82469325983,12116.4089971027,8102.71919285177,7003.69370085628,8282.81101947638,5323.91123130373,5929.39479144159,5631.86950767218,1,0.99859608956238,0.99367070384619,0.60282499131976,0.522310338386386,0.648160519276148,0.433450429153014,0.374658675444481,0.443084340643647,0.284799652197866,0.317189656434762,0.301273707866843
PAPLA_01108,460.691844510971,428.660236559915,473.087493520958,128.986638198754,114.798061519771,142.683580853912,1580.10690030896,1829.37280651537,1752.38904804133,901.993835073645,915.582948661676,968.162053729809,0.251830486858776,0.234320874910367,0.258606387848361,0.0705086670903623,0.0627526883043817,0.0779959012978327,0.863742422912027,1,0.957917949692999,0.493061792468525,0.500490083486973,0.529231685461634
PAPLA_01111,61339.1995472837,56949.0278924675,55843.6734172122,57639.6243157212,59490.3519675718,55270.0054425752,15582.5945499238,14443.0318383006,15459.1769033034,29868.881567153,32865.4470615252,31655.2497656314,1,0.928427959816593,0.910407599534532,0.939686607277771,0.969858628848153,0.901055211846545,0.2540397439962,0.23546169406999,0.252027692200101,0.486946060392073,0.53579843402082,0.516068843402982
PAPLA_01118,3093.35378095596,3113.19909178362,3223.57367773381,2815.1845638617,2831.02002147888,2675.90190978484,2236.48848109224,2198.2518122087,2090.44485933437,2497.66388140631,2350.65970080313,2453.67899648153,0.959603871418445,0.965760178924223,1,0.873311686128666,0.878224078150775,0.830104156845583,0.693791643895201,0.681930066433004,0.648486762928268,0.774812097101556,0.729209236643121,0.761167338420036
PAPLA_01122,7116.72922301844,6977.63607289195,6800.26992220617,6239.47269699531,5991.46056731883,6183.34501618552,6204.48282565222,6356.06902117748,5826.80449543668,5593.43557964121,6112.51138117393,5628.6494564957,1,0.980455466862979,0.955533041809613,0.876733187601726,0.841884014350296,0.868846463370565,0.871816621262526,0.893116602022644,0.818747533149131,0.785955936267707,0.858893346876757,0.790903978514501
PAPLA_01142,26365.0103514925,26713.3265601656,23710.4873030913,22965.7638202449,19342.9742440748,26309.916679423,14550.590225101,12201.3824960103,14458.3187533334,13716.7491062271,12283.7394949251,12486.2851120165,0.986960957187844,1,0.887590216429575,0.859711865855412,0.724094552601273,0.984898553168434,0.544694057190113,0.456752642488366,0.541239920860076,0.513479632547197,0.459835635492974,0.467417829220708
PAPLA_01152,16516.7624003944,16933.1618194615,16530.9734187988,15390.3580847625,14855.8674046716,15006.3362781684,21600.2242248421,22418.9971265613,21139.5792757391,21778.8559082901,22897.5353073998,22928.9110773572,0.720346567905925,0.738507021215821,0.72096635392003,0.671220627653828,0.647909852960357,0.654472261135309,0.942051899105352,0.977761091703153,0.921961762790161,0.949842573631732,0.998631606627478,1
PAPLA_01164,3650.98286774945,4054.95264180162,3766.31822551552,4396.8064370131,4180.6459273461,4970.53457892727,3964.16145941672,3750.54808051098,3786.93491495717,3590.7945053408,3608.59105635569,3414.32759746621,0.73452519236621,0.815798095237626,0.757729005946954,0.884574157406226,0.841085774771606,1,0.797532216398393,0.754556279803694,0.761876787058679,0.722416160338987,0.725996570198791,0.686913558944214
PAPLA_01165,1405.11012575846,1306.54774123186,1595.34003438867,1269.39231243219,1325.66804955005,1259.59193917757,1524.53006573169,1580.67157643253,1435.62809100298,1703.05026479381,1760.50677845924,1556.35806863439,0.798128211121223,0.74214297679406,0.906182273143463,0.721038014714795,0.753003661088001,0.715471223734759,0.865960917836356,0.897850321153493,0.815462972689837,0.967363650984795,1,0.884039804718323
PAPLA_01180,6763.5321422267,6256.707493223,6661.92327277162,4516.57974391194,4518.0524038129,4195.13118461461,5745.49482974683,6109.8714947532,5695.48622753282,5151.02907958128,5200.90922794122,5037.23339041463,1,0.92506509345325,0.984976951788148,0.667784176808094,0.668001912137799,0.620257447794649,0.849481411328858,0.903355135493109,0.842087552445303,0.761588615425054,0.768963482182694,0.744763724706166
PAPLA_01182,628.652412822263,652.732632943507,679.156279042357,101.346644299021,106.812109414048,122.801442538203,100.613235010577,134.365429675627,88.7285593944979,46.1734939382937,62.69752800618,76.2078778434772,0.925637341833448,0.961093422951035,1,0.149224335291319,0.157271768972906,0.180814705433275,0.148144452337902,0.197841695382819,0.130645275811349,0.0679865523784902,0.0923167906134749,0.112209634505528
PAPLA_01185,21542.1426042682,19579.8140376155,19282.4270620986,3866.52803552933,4202.60729563684,3998.64887655349,18234.9510690597,18281.2095468609,18440.4564989585,11287.8085646359,11379.103733693,11795.0474594644,1,0.908907456296204,0.895102563209201,0.179486697612114,0.195087711229066,0.185619831323613,0.846478059496587,0.848625407541346,0.856017752630829,0.523987273317902,0.528225253296691,0.547533626350028
PAPLA_01188,1658.4906402395,1761.18738606814,1659.1923341277,1125.05012206691,1122.02627085411,1169.53754798289,1784.20803418756,1727.55552440092,1719.55948106537,1969.35320657746,2075.98481620463,2066.19950491118,0.798893434717695,0.848362363886644,0.799231440026175,0.541935621727598,0.540479035345465,0.563365174375923,0.859451389172247,0.832161926675014,0.828310239864429,0.948635650513997,1,0.995286424439587
PAPLA_01200,1855.24444883272,2212.57960486986,2093.58146417046,2471.22019533169,2763.13942858023,2562.4567676305,1399.00307728992,1629.91108171739,1525.24393599142,1805.0614723319,2090.91279906324,2022.19213883255,0.671426287665111,0.800748446489629,0.757682164901174,0.894352333353466,1,0.927371503995061,0.50630925925036,0.589876524093784,0.551996732490307,0.653264708129255,0.756716355836449,0.731845855448418
PAPLA_01202,209.230879382066,205.670315521171,196.39419465185,281.51845638617,248.562759290635,277.180398871944,205.059355164413,243.693822765733,186.329974728446,268.450546152871,248.799714310238,304.831511373909,0.686382055578964,0.674701623182565,0.644271301764965,0.923521505756854,0.815410316900426,0.909290504851882,0.672697367277379,0.799437767005708,0.611255620813729,0.880652216507851,0.81618764801864,1
PAPLA_01204,745.744923302134,707.938875530769,809.763255781272,1013.46644299021,735.70583773975,845.575647191627,1191.06905826806,1114.14812805566,1056.75714238847,1175.81339214957,1211.15700926224,1117.35775824028,0.615729354327392,0.584514534545773,0.668586524776444,0.836775443018366,0.607440515237488,0.698155268660583,0.983414247004675,0.919903959218573,0.872518702618234,0.97081830279445,1,0.922554012151491
PAPLA_01206,455.892971130649,389.691124145377,518.55807060784,454.524344128944,499.1220066077,485.358082412898,421.617365758607,398.088881709777,405.489516432856,313.550237906553,382.156361180526,318.78506647201,0.879155097511574,0.751489845078665,1,0.876515803902469,0.962519021298121,0.935976335001351,0.813057186178586,0.767684285085271,0.78195584914444,0.604657907530043,0.736959624854691,0.614752878300281
PAPLA_01214,1060.5510170513,1198.30020674703,1012.92966404181,491.377669328588,396.302873246514,423.372592369805,546.186132914558,430.637029270953,545.680640276162,181.472569199341,210.982157735082,271.557649216898,0.885046177143146,1,0.845305423748163,0.410062241967318,0.330720858608828,0.353310956625064,0.455800749961701,0.359373241234752,0.455378908560398,0.151441657255469,0.17606786391853,0.226619045618028
PAPLA_01220,1231.39090939078,1257.83635071369,1354.4427217369,902.906467391281,1037.1755297308,877.153160987165,813.529871656948,862.108626428091,749.756326883507,967.495768334946,915.582948661676,997.142514318174,0.909149489770729,0.928674450773877,1,0.666625803292308,0.76575813291001,0.647611853133463,0.600638076901251,0.636504307337963,0.553553365418096,0.714312796553151,0.67598498922683,0.736201316095129
PAPLA_01225,3774.79380096177,3421.70456506538,3581.53353990713,485.235448461981,449.20980594693,485.358082412898,1490.99232072816,1700.84935204303,1805.62618367803,904.141439442868,892.693374945134,855.460262552836,1,0.906461318282756,0.948802432332754,0.128546213130463,0.119002475269636,0.128578700719821,0.394986428225106,0.450580731485168,0.478337699722295,0.239520749242648,0.236487983719187,0.226624368815821
PAPLA_01254,35.5116630143874,53.0412918975652,51.275331608611,173.005887742774,160.717286127679,216.364446376834,18.2062044304853,20.0296292684164,37.2659949456891,34.3616699075674,34.8319600034333,2.1467007843233,0.164128920481409,0.245147910323423,0.236985939544368,0.799604050664849,0.742808205409883,1,0.0841460079757107,0.0925735702137103,0.172237146951511,0.158813846188578,0.160987447737914,0.00992168916969136
PAPLA_01262,7434.4146407958,7613.04910031788,6849.61033564087,9052.60985390147,8619.83705411498,9297.82350646394,5184.93537754505,5010.74558864884,4967.91204049794,7423.19450221918,7190.31174356588,7626.15453630853,0.79958655223207,0.818799054964338,0.736689649021511,0.973626768416071,0.927081165621436,1,0.557650440873655,0.538915971588977,0.534309135578256,0.798379803301117,0.773332784663755,0.820208571501357
PAPLA_01271,5801.83791681004,5838.87201011157,5700.26894033842,6915.11699232211,7094.52020192185,6473.39032808527,5090.07147024936,5180.99743743038,5587.23738507153,4580.84011955258,4528.15480044633,4439.37722198059,0.817791443491608,0.823011541855905,0.803474904306321,0.974712425295351,1,0.912449347361317,0.717465216163667,0.730281582118392,0.787542670406096,0.645687092174558,0.638260893135478,0.625747350860739
PAPLA_01274,697.756189498908,738.24818518652,767.195055955256,448.382123262337,371.346772916129,425.711667465771,247.221091740274,267.89629146507,256.425536650099,179.324964830118,209.986958877841,183.542917059642,0.909489945330933,0.962269216225992,1,0.584443447310859,0.48403175963348,0.554893653395231,0.322240204523284,0.349189282941227,0.334237733493755,0.233741032920025,0.273707393247445,0.239238920578167
PAPLA_01282,1838.92827933963,1892.16690279478,1781.09217908402,1847.78477737105,1713.98497069084,1746.11955913845,1766.00182975707,1563.98021870885,1804.73889808409,1323.99809362596,1134.52669725469,1354.568194908,0.971863674723136,1,0.941297607760341,0.976544286152466,0.905831810163913,0.922814766794296,0.933322439552578,0.826555108008078,0.953794771179246,0.699725849590953,0.599591238795565,0.715881983194647
PAPLA_01285,7958.45161392703,7587.06969204152,7920.58754489997,5209.62699836081,5179.88818457471,5365.83827014548,4155.80571657972,4504.99744962133,4491.43967654948,3526.36637426411,3608.59105635569,3807.17384099738,1,0.953334902327533,0.995242281933235,0.65460308752071,0.650866328760493,0.674231437275492,0.522187721705463,0.566064564837931,0.564360995635082,0.44309704265753,0.453428786328332,0.478381226108726
PAPLA_01292,1737.19216367679,1835.87818486267,1698.85815669285,2038.19362423587,1881.68996491103,2838.46762895446,1526.44650830332,1204.28145976354,1370.85624264499,862.26315424302,969.323686952687,973.528805690617,0.612017606245057,0.646784964582777,0.598512429510644,0.718061253700692,0.66292458145952,1,0.537771328703009,0.424271690640042,0.482956447577998,0.303777695206844,0.341495417127492,0.342976892094842
PAPLA_01294,1256.34505096846,1280.5683329555,1270.27378117182,1837.54774259337,1861.72508464672,1816.29181201742,1555.19314687777,1556.46910773319,1595.33949791307,1706.27167134765,1642.07811444757,1756.00124157646,0.674828448802291,0.687839651254686,0.68231007448281,0.98701347355056,1,0.975596143058941,0.835350589463042,0.836035954271167,0.856914649251665,0.916500339077416,0.88201965370154,0.94321189312958
PAPLA_01344,660.324977132392,727.423431738037,759.455383259616,752.422056159401,730.714617673673,746.164955613081,903.602672523559,928.874057322812,850.906884593235,773.137572920267,901.650164660303,831.846553925279,0.710887522292927,0.783123854093425,0.817608563047296,0.810036678522405,0.786667053421353,0.803300457936857,0.972793529327227,1,0.916062708270384,0.832338428256456,0.97069151361491,0.895542885892212
PAPLA_01354,13678.7086832716,14689.190429591,13242.579982239,6935.59106187747,6860.93110282945,7894.37844888448,11258.1418870406,10214.2763590062,10973.9482259115,8304.7860957852,7807.33503505527,8565.33612944997,0.931209160153318,1,0.901518708312349,0.472156113376126,0.4670734670992,0.537427742306442,0.766423578004773,0.695360061397924,0.747076449074059,0.565367174970747,0.531502064220476,0.583104710263359
PAPLA_01355,1355.20184260311,1423.45507847547,1452.15608951934,1565.24261750711,1574.23080884069,1587.06245261278,798.198331083907,775.313566264953,904.144020229934,935.281702796601,904.635761232026,913.421183729565,0.853905805894432,0.896911823559329,0.914996185013801,0.986251432595014,0.991914846355942,1,0.502940719043434,0.488521144828645,0.569696560296945,0.589316256116353,0.570006403807692,0.575542053953706
PAPLA_01378,11905.0450819043,12933.4154202471,13037.4786558046,21089.3153454964,21965.3612667917,21504.2868947613,6570.52335683356,6381.94062564919,6140.01631009926,3421.13376017218,3154.78037745382,3221.12452687711,0.54199177228662,0.58880959266536,0.59354719903994,0.960116935448735,1,0.979009023961401,0.299131130921448,0.290545670892184,0.279531769840819,0.155751308554365,0.14362524427146,0.146645643008247
PAPLA_01390,5.75864805638714,0,12.576968130414,6.14222086660736,3.9929760528616,1.16953754798289,16.2897618588553,20.0296292684164,4.4364279697249,25.7712524306756,9.95198857240952,8.58680313729321,0.223452394169738,0,0.488023163183315,0.238336141525518,0.154939154144823,0.0453814788834549,0.632090423337965,0.777208221536609,0.17214638604231,1,0.386166275743884,0.333193086381487
PAPLA_01396,444.375675017874,366.959141903563,372.471748477646,17.4029591220542,17.9683922378772,4.67815019193154,16.2897618588553,10.0148146342082,7.98557034550481,33.287867722956,13.9327840013733,5.36675196080825,1,0.8257858441257,0.838191128402031,0.0391627177193131,0.0404351391132165,0.0105274668595291,0.0366576362628312,0.0225368200764035,0.0179703138457874,0.0749092931822091,0.0313536153859297,0.0120770606100174
PAPLA_01438,786.055459696845,765.310068807727,802.991042172588,995.039780390392,920.380980184599,913.408824974634,931.391089812195,948.903686591228,1009.73100590939,1026.55488848858,1005.15084581336,1022.90292373005,0.765721802615126,0.745513052823225,0.782219295993856,0.969300123693738,0.89657259490498,0.889780795179366,0.907297895374599,0.924357476869377,0.98361131706853,1,0.979149636404992,0.996442504147141
PAPLA_01449,788.934783725038,762.062642773182,750.748251477022,750.374649203865,723.726909581165,813.998133396089,734.955726220117,678.503691467607,637.071056452495,500.391818028951,532.431388623909,536.675196080825,0.969209573532455,0.936197039658769,0.922297264177767,0.921838292273743,0.889101436340766,1,0.902896083009185,0.833544529932539,0.782644370195992,0.614733372841117,0.654094114936784,0.659307649566416
PAPLA_01465,19.1954935212905,17.3196055175723,31.9261498695125,26.6162904219652,16.9701482246618,31.5775137955379,18.2062044304853,5.00740731710411,21.2948542546795,23.6236480614526,9.95198857240952,23.6137086275563,0.601246739733594,0.542489639006282,1,0.833683063280427,0.53154383770112,0.989079921149292,0.570259943804596,0.15684344456097,0.667003517233212,0.739946663096126,0.311719033240305,0.739635337304043
PAPLA_01466,5362.26111517249,5416.70662562074,5080.12766560031,7782.19383799152,7685.48065774537,8171.55884775643,4589.87995905392,4812.11843173705,4352.13583830012,6494.35561253024,6461.8261800655,6305.9335539497,0.656210303942771,0.662873109836068,0.621684033640057,0.952351195528401,0.940515855167033,1,0.561689641421858,0.588886223717064,0.53259554503423,0.794751128092692,0.790770316956066,0.771692852176063
PAPLA_01471,230.345922255486,238.144575866619,156.728372086698,111.5836790767,104.815621387617,64.3245651390587,208.892240307673,270.399995123622,261.749250213769,176.103558276283,128.380652584083,157.782507647763,0.851871029621047,0.880712204738553,0.579616771128434,0.412661542488882,0.387631742891479,0.237886709685962,0.772530488442395,1,0.968007599608506,0.65127056750046,0.474780528473714,0.58351520152812
PAPLA_01472,4162.54277009184,4719.59250353846,4350.6635140363,3099.77413068118,2771.12538068595,3399.84565198625,4291.87313916545,4050.99251953722,4043.36045160727,3277.24426743424,3123.92921287935,2951.71357844454,0.881970798743964,1,0.921830329795303,0.656788510524407,0.587153526201326,0.720368474489536,0.909373666465414,0.858335230531033,0.856718127375575,0.694391362173146,0.661906554546228,0.625417041032997
PAPLA_01481,26062.6813285321,23528.684095622,22814.620188571,5949.76461278699,6247.01103470198,5465.24896172403,10911.2657815756,10260.1775927463,11075.9860692152,4052.52944472373,4410.7213352919,4308.42847413687,1,0.902772964877715,0.875375019975198,0.228286742173127,0.239691801313745,0.209696342936939,0.418654767099136,0.393673139897313,0.424974926010002,0.155491654662839,0.169235132782108,0.165310254145655
PAPLA_01492,5921.80975131811,5752.27398252371,6200.44528829412,5972.28608929789,6424.69846905432,5792.71947515924,6633.76596169735,6837.61469150566,6558.81511044129,7118.23468178952,6912.65126239565,6650.47902983359,0.831921117530417,0.808104008882943,0.871065027422688,0.839012249002791,0.902569071723715,0.813785964373818,0.931939765721467,0.960577305634251,0.921410350128047,1,0.971118763487833,0.934287688891098
PAPLA_01506,7074.4991372716,6925.67725633923,6893.14599455384,3727.3043625529,3753.39748968991,3751.8764539291,3322.15319792066,3463.45672766367,3534.9458062768,1928.54872356222,2258.10620707972,2144.55408353898,1,0.978963615933132,0.974365232195406,0.526864770244413,0.530553105860929,0.530338103253494,0.469595533684934,0.489569178037869,0.499674356825226,0.272605690684415,0.319189551551857,0.303138645143162
PAPLA_01511,30237.7011694128,28160.5960962277,28736.4372598221,5077.56924972875,5009.18845831488,5169.35596208436,16585.8522361721,15826.7453935937,17668.5180322264,3542.47340703328,3821.56361180526,3631.14437668286,1,0.931307440947719,0.950351255170505,0.167921801372421,0.165660359901366,0.170957307009617,0.548515647510587,0.523410999563795,0.584320809747903,0.117154190630626,0.126384065719619,0.120086654615
PAPLA_01518,3739.28213794738,3910.9834209368,3672.4746940809,1076.93605861182,987.263329070031,1102.87390774786,1157.53131326454,1065.74319065699,1130.4018466859,525.089268275015,501.58022404944,471.200822158965,0.956097670455404,1,0.939015664045242,0.275361959564089,0.252433524464686,0.281994012514553,0.295969373602529,0.272500053299053,0.289032635790395,0.1342601621536,0.128249130733798,0.120481416422394
PAPLA_01534,16439.9804263092,18157.4414344849,17616.4625143622,4842.11744984213,4635.84519737232,4585.7567256409,6161.36286779055,6049.78260694795,6377.80884927651,2542.76357315999,2660.16654540507,2617.90160648227,0.90541282953479,1,0.97020621423593,0.266673995194384,0.255313790442295,0.252555226031546,0.339329904492424,0.333184751209392,0.351250415554896,0.140039750772966,0.146505583124329,0.144177890697216
PAPLA_01541,4688.4992925752,4729.33478164209,5132.37045629588,4698.79896295463,4717.70120645598,4495.70233444621,4605.21149962696,4632.68633620748,4285.58941875425,5012.5085977664,5018.78783706612,4917.01814649252,0.913515369262524,0.9214718270854,1,0.915522174980688,0.919205121031116,0.875950474099416,0.897287430601925,0.902640675620865,0.835011707601332,0.976645906691625,0.977869364614858,0.958040380826527
PAPLA_01558,1283.21874189827,1249.1765479549,1105.80573638948,1323.64859675389,1228.83838026816,1143.80772192726,1526.44650830332,1282.73084106484,1296.32425275361,1373.39299411809,1206.18101497603,1468.34333647714,0.840657523809725,0.818355927416931,0.724431370751805,0.867143781032429,0.805032062102223,0.749327091192097,1,0.840337892017339,0.849243157688181,0.899732146948698,0.790188852616085,0.961935664623608
PAPLA_01574,3136.54364137886,3014.69383540243,2750.48618421285,3917.71320941773,4006.95146904662,3734.33339070936,2747.22042643165,3042.83451302693,2534.97494190081,3238.58738878823,3245.34347346275,3422.9144006035,0.782775550342551,0.752365946703048,0.686428624219718,0.977729138893184,1,0.931963718442009,0.685613601176283,0.759388911129217,0.632644283686311,0.808242229486945,0.809928320453285,0.854244037404805
PAPLA_01612,2336.09156154105,2203.91980211108,2395.42869930039,2823.37419168385,2858.97085384891,2553.10046724664,2120.54370550863,2571.30365733296,2463.99209438521,2810.14031712825,2961.71179914907,2862.62549589512,0.788763971637022,0.744137158363717,0.808798715657824,0.953291333915418,0.965310282610996,0.86203541748396,0.715985838364788,0.868181589468537,0.831948636964994,0.94882301442552,1,0.966544245364313
